
小弟	tiểu đệ	Nhrf	1
国民	quốc dân	Nhrf	1
娘	nương	Nhrf	1
妞妞	nữu nữu	Nhrf	1

教官	giáo quan	Nhrf	1
大叔	đại thúc	Nhrf	1
小白	tiểu bạch	Nhrf	1
队	đội	Nhrf	1
太太	thái thái	Nhrf	1

老三	lão tam	Nhrf	1
咪咪	mị mị	Nhrf	1

丫丫	nha nha	Nhrf	1
孩	hài	Nhrf	1
工	công	Nhrf	1
局	cục	Nhrf	1
先锋	tiên phong	Nhrf	1
将军	tướng quân	Nhrf	1

大少	đại thiếu	Nhrf	1
阿姨	a di	Nhrf	1

医生	thầy thuốc	Nhrf	1
姑娘	cô nương	Nhrf	1
某某	mỗ mỗ	Nhrf	1
老头	lão đầu	Nhrf	1
主席	chủ tịch	Nhrf	1
胖胖	mập mạp	Nhrf	1
二娃	nhị oa	Nhrf	1
教练	huấn luyện viên	Nhrf	1
大帅	đại soái	Nhrf	1
乖乖	quai quai	Nhrf	1
囝	kiển	Nhrf	1
大宝	đại bảo	Nhrf	1

大头	đại đầu	Nhrf	1
会计	kế toán	Nhrf	1
囡囡	bé bé	Nhrf	1
少帅	thiếu soái	Nhrf	1
十三	Thập Tam	Nhrf	1
三少	tam thiếu	Nhrf	1
媳妇	tức phụ	Nhrf	1
师兄	sư huynh	Nhrf	1

军民	quân dân	Nhrf	1
小生	tiểu sinh	Nhrf	1
天使	thiên sứ	Nhrf	1
奶	nãi	Nhrf	1

胖	béo	Nhrf	1
小妖	tiểu yêu	Nhrf	1
副	phó	Nhrf	1
小三	tiểu tam	Nhrf	1

三妹	tam muội	Nhrf	1
小七	Tiểu Thất	Nhrf	1
十一	Thập Nhất	Nhrf	1

教授	giáo sư	Nhrf	1

老四	lão tứ	Nhrf	1
老五	lão ngũ	Nhrf	1
大仙	đại tiên	Nhrf	1
大夫	đại phu	Nhrf	1
英雄	anh hùng	Nhrf	1
小仙	tiểu tiên	Nhrf	1
司令	tư lệnh	Nhrf	1
姐夫	tỷ phu	Nhrf	1
七七	Thất Thất	Nhrf	1
婆娘	bà nương	Nhrf	1
婆婆	bà bà	Nhrf	1
部	bộ	Nhrf	1
二少	nhị thiếu	Nhrf	1
秘书	thư ký	Nhrf	1
奶奶	nãi nãi	Nhrf	1
贵妃	quý phi	Nhrf	1

大大	đại đại	Nhrf	1
鬼	quỷ	Nhrf	1
小四	Tiểu Tứ	Nhrf	1
三三	Tam Tam	Nhrf	1
二妹	nhị muội	Nhrf	1

半仙	bán tiên	Nhrf	1

伯伯	bá bá	Nhrf	1
总裁	tổng tài	Nhrf	1
政委	chính uỷ	Nhrf	1

同志	đồng chí	Nhrf	1
大兵	đại binh	Nhrf	1
肥	mập	Nhrf	1

长老	trưởng lão	Nhrf	1

主管	chủ quản	Nhrf	1

保安	bảo an	Nhrf	1
贵宾	quý khách	Nhrf	1
小乖	tiểu quai	Nhrf	1

秀才	tú tài	Nhrf	1

学生	học sinh	Nhrf	1

小五	tiểu Ngũ	Nhrf	1

小六	tiểu Lục	Nhrf	1
掌柜	chưởng quỹ	Nhrf	1
元帅	nguyên soái	Nhrf	1
少侠	thiếu hiệp	Nhrf	1

嘉宾	khách quý	Nhrf	1
婶	thẩm	Nhrf	1

老表	lão biểu	Nhrf	1
士兵	sĩ binh	Nhrf	1

老六	lão Lục	Nhrf	1
小孩	tiểu hài	Nhrf	1
疯	điên	Nhrf	1
四妹	tứ muội	Nhrf	1
崽崽	tể tể	Nhrf	1
员外	viên ngoại	Nhrf	1
和尚	hoà thượng	Nhrf	1

小狗	Tiểu Cẩu	Nhrf	1
总监	tổng thanh tra	Nhrf	1
总监	chánh thanh tra	Nhrf	1
总监	tổng giám	Nhrf	1
九妹	cửu muội	Nhrf	1
水军	thuỷ quân	Nhrf	1
十八	Thập Bát	Nhrf	1
兄弟	huynh đệ	Nhrf	1

水兵	thuỷ thủ	Nhrf	1
水兵	thuỷ binh	Nhrf	1
皇后	hoàng hậu	Nhrf	1
六妹	lục muội	Nhrf	1
朋友	bằng hữu	Nhrf	1
总管	tổng quản	Nhrf	1
十四	Thập Tứ	Nhrf	1
助理	trợ lý	Nhrf	1
神仙	thần tiên	Nhrf	1
大娘	đại nương	Nhrf	1

十七	Thập Thất	Nhrf	1
小邪	Tiểu Tà	Nhrf	1
董事	đổng sự	Nhrf	1
千金	thiên kim	Nhrf	1
副总	phó tổng	Nhrf	1
十五	Thập Ngũ	Nhrf	1
老弟	lão đệ	Nhrf	1
大妹	đại muội	Nhrf	1
老七	lão Thất	Nhrf	1
母	mẫu	Nhrf	1
徒	đồ	Nhrf	1
小一	Tiểu Nhất	Nhrf	1
五妹	ngũ muội	Nhrf	1
七妹	thất muội	Nhrf	1
六六	Lục Lục	Nhrf	1

爹爹	đa đa	Nhrf	1
领导	lãnh đạo	Nhrf	1

九九	Cửu Cửu	Nhrf	1
贼	tặc	Nhrf	1
娘娘	nương nương	Nhrf	1
大佬	đại lão	Nhrf	1
爷们	gia môn	Nhrf	1
二三	Nhị Tam	Nhrf	1
小九	Tiểu Cửu	Nhrf	1
肥肥	phì phì	Nhrf	1

委员	uỷ viên	Nhrf	1
八一	Bát Nhất	Nhrf	1
小将	tiểu tướng	Nhrf	1

总理	thủ tướng	Nhrf	1
小鬼	tiểu quỷ	Nhrf	1
奇才	kỳ tài	Nhrf	1
大嫂	đại tẩu	Nhrf	1
嗲嗲	Đà Đà	Nhrf	1
皇帝	hoàng đế	Nhrf	1

嬷嬷	ma ma	Nhrf	1

少年	thiếu niên	Nhrf	1
二小	Nhị Tiểu	Nhrf	1

剑客	kiếm khách	Nhrf	1

狐狸	hồ ly	Nhrf	1
姑姑	cô cô	Nhrf	1
大婶	đại thẩm	Nhrf	1
老太	lão thái	Nhrf	1
丞相	thừa tướng	Nhrf	1

流氓	lưu manh	Nhrf	1
中堂	trung đường	Nhrf	1

妈咪	mummy	Nhrf	1
大嘴	miệng rộng	Nhrf	1
老总	lão tổng	Nhrf	1

老八	lão Bát	Nhrf	1
老幺	lão út	Nhrf	1
太后	thái hậu	Nhrf	1

妖精	yêu tinh	Nhrf	1

女孩	nữ hài	Nhrf	1
弟兄	huynh đệ	Nhrf	1
三九	Tam Cửu	Nhrf	1
四九	Tứ Cửu	Nhrf	1

警官	sĩ quan cảnh sát	Nhrf	1
警官	sĩ quan	Nhrf	1
警官	cảnh quan	Nhrf	1

痞	bĩ	Nhrf	1
小伙	tiểu hoả	Nhrf	1
白痴	ngớ ngẩn	Nhrf	1
少尉	thiếu uý	Nhrf	1

大汉	đại hán	Nhrf	1

父	phụ	Nhrf	1
少将	thiếu tướng	Nhrf	1
二十	Nhị Thập	Nhrf	1
战友	chiến hữu	Nhrf	1
老汉	lão hán	Nhrf	1
八妹	bát muội	Nhrf	1

舅舅	cữu cữu	Nhrf	1
太保	thái bảo	Nhrf	1

青年	thanh niên	Nhrf	1
布衣	áo vải	Nhrf	1
老爹	ông bô	Nhrf	1
老爹	ông bố	Nhrf	1
老爹	lão cha	Nhrf	1
老爹	lão tía	Nhrf	1
二狗	Nhị Cẩu	Nhrf	1

笨蛋	kẻ ngốc	Nhrf	1
笨蛋	ngu ngốc	Nhrf	1

小八	tiểu Bát	Nhrf	1
参谋	tham mưu	Nhrf	1
总统	tổng thống	Nhrf	1
姥姥	bà ngoại	Nhrf	1
姥姥	mỗ mỗ	Nhrf	1
男孩	nam hài	Nhrf	1
男孩	cậu bé	Nhrf	1
三七	Tam Thất	Nhrf	1
狗蛋	Cẩu Đản	Nhrf	1
狗蛋	cẩu đản	Nhrf	1

四少	tứ thiếu gia	Nhrf	1
师父	sư phụ	Nhrf	1
神父	cha xứ	Nhrf	1

大尉	đại uý	Nhrf	1

大伯	bác cả	Nhrf	1
大伯	đại bá	Nhrf	1
公民	công dân	Nhrf	1
常委	thường uỷ	Nhrf	1

长年	nhiều năm	Nhrf	1
六九	Lục Cửu	Nhrf	1
至尊	chí tôn	Nhrf	1

大臣	đại thần	Nhrf	1

王八	Wanba	Nhrf	1
王八	vương bát	Nhrf	1

会员	hội viên	Nhrf	1
土匪	thổ phỉ	Nhrf	1

痴	si	Nhrf	1
侠客	hiệp khách	Nhrf	1

老二	lão nhị	Nhrf	1
小二	tiểu nhị	Nhrf	1
编辑	biên tập	Nhrf	1
四五	bốn năm	Nhrf	1
五五	Ngũ Ngũ	Nhrf	1
五三	Ngũ Tam	Nhrf	1
大亨	trùm	Nhrf	1
老鬼	quỷ già	Nhrf	1
老鬼	lão quỷ	Nhrf	1
少校	thiếu tá	Nhrf	1
中尉	Trung úy	Nhrf	1
中尉	trung uý	Nhrf	1

他爹	cha anh ta	Nhrf	1
他爹	cha hắn	Nhrf	1
表弟	em họ	Nhrf	1
表弟	biểu đệ	Nhrf	1
长孙	trưởng tôn	Nhrf	1
大厨	đầu bếp	Nhrf	1

御史	ngự sử	Nhrf	1
家将	gia tướng	Nhrf	1
三弟	em ba	Nhrf	1
三弟	tam đệ	Nhrf	1
殿下	điện hạ	Nhrf	1
学员	học viên	Nhrf	1

太尉	Thái Úy	Nhrf	1
太尉	thái úy	Nhrf	1
六三	Lục Tam	Nhrf	1
二七	Nhị Thất	Nhrf	1
七九	Thất Cửu	Nhrf	1
小丑	Joker	Nhrf	1
小丑	thằng hề	Nhrf	1
小丑	Tên Hề	Nhrf	1
小丑	vai hề	Nhrf	1
小丑	Tiểu Sửu	Nhrf	1
顾问	cố vấn	Nhrf	1
六八	Lục Bát	Nhrf	1
七十	bảy mươi	Nhrf	1
猫咪	mèo nhỏ	Nhrf	1
坏蛋	vô lại	Nhrf	1
坏蛋	khốn kiếp	Nhrf	1
坏蛋	Hoại Đản	Nhrf	1

掌门	chưởng môn	Nhrf	1
二八	mười sáu	Nhrf	1
二八	đôi tám	Nhrf	1
九四	Cửu Tứ	Nhrf	1
表妹	em họ	Nhrf	1
表妹	biểu muội	Nhrf	1
农民	nông dân	Nhrf	1
干事	cán sự	Nhrf	1
指挥	thao túng	Nhrf	1
指挥	chỉ huy	Nhrf	1
师弟	sư đệ	Nhrf	1
师妹	sư muội	Nhrf	1
状元	Trạng Nguyên	Nhrf	1
游侠	ranger	Nhrf	1
游侠	Ranger	Nhrf	1
游侠	du hiệp	Nhrf	1
侍郎	thị lang	Nhrf	1
纪委	ủy ban kỷ luật	Nhrf	1
纪委	Ban Kỷ Luật Thanh tra	Nhrf	1
纪委	kỷ ủy	Nhrf	1
九三	Cửu Tam	Nhrf	1
县委	huyện uỷ	Nhrf	1
护法	hộ pháp	Nhrf	1
太祖	Thái Tổ	Nhrf	1
老兵	cựu chiến binh	Nhrf	1
老兵	lão binh	Nhrf	1
骑兵	kỵ binh	Nhrf	1
大将	đại tướng	Nhrf	1
官兵	quan binh	Nhrf	1
老妖	lão yêu	Nhrf	1
九十	chín mươi	Nhrf	1

姊妹	tỷ muội	Nhrf	1
姊妹	chị em	Nhrf	1
中年	trung niên	Nhrf	1
木匠	thợ mộc	Nhrf	1
嫂嫂	tẩu tẩu	Nhrf	1
嫂嫂	chị dâu	Nhrf	1
哥们	anh em	Nhrf	1
哥们	ca môn	Nhrf	1
鸡婆	gà mẹ	Nhrf	1

傻瓜	đồ đần	Nhrf	1

大弟	đại đệ	Nhrf	1
园丁	người làm vườn	Nhrf	1
学妹	học muội	Nhrf	1
仙姑	tiên cô	Nhrf	1

太守	thái thú	Nhrf	1

考生	thí sinh	Nhrf	1
都督	đô đốc	Nhrf	1

郎君	lang quân	Nhrf	1

领班	quản đốc	Nhrf	1

头头	đầu lĩnh	Nhrf	1

混混	lưu manh	Nhrf	1
混混	hỗn hỗn	Nhrf	1

乞丐	khất cái	Nhrf	1
大爹	bác trai	Nhrf	1
二嫂	nhị tẩu	Nhrf	1

班头	trưởng ban	Nhrf	1
班头	ban đầu	Nhrf	1
姐妹	tỷ muội	Nhrf	1
姐妹	chị em gái	Nhrf	1
姐妹	chị em	Nhrf	1

导演	đạo diễn	Nhrf	1
家伙	thứ	Nhrf	1
家伙	gia hỏa	Nhrf	1
家伙	gia hoả	Nhrf	1
公爵	công tước	Nhrf	1

小姑	cô út	Nhrf	1
小姑	tiểu cô	Nhrf	1
流民	dân lưu lạc	Nhrf	1
流民	lưu dân	Nhrf	1
中将	trung tướng	Nhrf	1
二叔	nhị thúc	Nhrf	1
老怪	lão quái	Nhrf	1

妖怪	yêu quái	Nhrf	1
家丁	gia đinh	Nhrf	1
村民	dân làng	Nhrf	1
村民	thôn dân	Nhrf	1

大老	đại lão	Nhrf	1
刀客	đao khách	Nhrf	1
助教	trợ giảng	Nhrf	1
武警	võ cảnh	Nhrf	1

后勤	hậu cần	Nhrf	1

教头	giáo đầu	Nhrf	1
支书	bí thư chi bộ	Nhrf	1
长官	trưởng phòng	Nhrf	1
长官	trưởng quan	Nhrf	1
女郎	nữ lang	Nhrf	1

徒弟	đồ đệ	Nhrf	1
混蛋	khốn kiếp	Nhrf	1

市委	thành ủy	Nhrf	1
理事	quản lý	Nhrf	1

表嫂	biểu tẩu	Nhrf	1

二弟	nhị đệ	Nhrf	1
大校	đại tá	Nhrf	1
老老	bà ngoại	Nhrf	1
菩萨	Bồ Tát	Nhrf	1
教员	giáo viên	Nhrf	1
畜生	súc sinh	Nhrf	1
五弟	Ngũ đệ	Nhrf	1

娘们	nương môn	Nhrf	1
寡妇	quả phụ	Nhrf	1

童鞋	đồng hài	Nhrf	1
二老	nhị lão	Nhrf	1
行客	hành khách	Nhrf	1

菜鸟	gà mờ	Nhrf	1
菜鸟	chim non	Nhrf	1
表叔	biểu thúc	Nhrf	1
无赖	vô lại	Nhrf	1

铁匠	thợ rèn	Nhrf	1
天官	thiên quan	Nhrf	1
判官	phán quan	Nhrf	1
祖先	tổ tiên	Nhrf	1

老生	học sinh cũ	Nhrf	1
老生	lão sinh	Nhrf	1

电工	khoa điện công	Nhrf	1
老小	già trẻ	Nhrf	1
富翁	phú ông	Nhrf	1
司徒	Tư Đồ	Nhrf	1
上将	thượng tướng	Nhrf	1
上将	đô đốc	Nhrf	1
师生	thầy trò	Nhrf	1
驸马	phò mã	Nhrf	1
捕头	bổ đầu	Nhrf	1
老道	lão đạo	Nhrf	1
海盗	cướp biển	Nhrf	1
海盗	hải tặc	Nhrf	1
海盗	Hải Đạo	Nhrf	1

神风	Thần Phong	Nhrf	1
老伯	lão bá	Nhrf	1

财务	tài vụ	Nhrf	1
八仙	Bát Tiên	Nhrf	1

女生	cô gái	Nhrf	1
女生	nữ sinh	Nhrf	1

外婆	bà ngoại	Nhrf	1
小工	tiểu công	Nhrf	1
小工	cu li	Nhrf	1

干部	cán bộ	Nhrf	1

星座	chòm sao	Nhrf	1
二奶	vợ hai	Nhrf	1
二奶	nhị nãi	Nhrf	1
军官	sĩ quan	Nhrf	1
饭桶	thùng cơm	Nhrf	1
神童	thần đồng	Nhrf	1
色鬼	sắc quỷ	Nhrf	1
难民	dân chạy nạn	Nhrf	1
总工	tổng công	Nhrf	1
堂妹	em họ	Nhrf	1
堂妹	em họ nội	Nhrf	1
堂妹	đường muội	Nhrf	1
神医	thần y	Nhrf	1
侍卫	thị vệ	Nhrf	1

天蝎	Bọ Cạp	Nhrf	1
天蝎	thiên hạt	Nhrf	1

球星	sao bóng đá	Nhrf	1
球星	ngôi sao hình cầu	Nhrf	1
好汉	hảo hán	Nhrf	1
男生	học sinh nam	Nhrf	1
男生	nam sinh	Nhrf	1
牛郎	Ngưu Lang	Nhrf	1
牧民	dân chăn nuôi	Nhrf	1
皇上	hoàng thượng	Nhrf	1
职员	viên chức	Nhrf	1
懒虫	sâu lười	Nhrf	1
懒虫	đồ lười	Nhrf	1
辣妹	gyaru	Nhrf	1
辣妹	hot girl	Nhrf	1
辣妹	Gyaru	Nhrf	1
辣妹	lạt muội	Nhrf	1
老娘	mẹ già	Nhrf	1
老娘	lão nương	Nhrf	1
警察	cảnh sát	Nhrf	1

翻译	phiên dịch	Nhrf	1
名流	nhân vật nổi tiếng	Nhrf	1
胖妞	bàn nữu	Nhrf	1
专员	chuyên viên	Nhrf	1

主编	tổng biên tập	Nhrf	1
主编	chủ biên	Nhrf	1
粉丝	sợi phấn	Nhrf	1
粉丝	fans	Nhrf	1
粉丝	phấn ti	Nhrf	1
粉丝	fan	Nhrf	1
大使	đại sứ	Nhrf	1
女皇	nữ hoàng	Nhrf	1
兽医	bác sỹ thú y	Nhrf	1
兽医	bác sĩ thú y	Nhrf	1
督导	giám sát	Nhrf	1

香客	khách hành hương	Nhrf	1
海客	người du hành	Nhrf	1
草包	đồ bị thịt	Nhrf	1
草包	túi rơm	Nhrf	1
草包	bao cỏ	Nhrf	1

副队	đội phó	Nhrf	1
刺客	kẻ ám sát	Nhrf	1
刺客	thích khách	Nhrf	1
刺客	Assassin	Nhrf	1
民警	công an	Nhrf	1

老鸨	má mì	Nhrf	1
老鸨	tú bà	Nhrf	1
老鸨	chủ chứa	Nhrf	1
动员	động viên	Nhrf	1
大姑	đại cô	Nhrf	1
大姑	dì lớn	Nhrf	1
小偷	trộm vặt	Nhrf	1
前辈	senpai	Nhrf	1
前辈	sempai	Nhrf	1
前辈	tiền bối	Nhrf	1

杂种	tạp chủng	Nhrf	1
杂种	chó đẻ	Nhrf	1

射手	xạ thủ	Nhrf	1
家属	người nhà	Nhrf	1
家属	gia thuộc	Nhrf	1

阁老	các lão	Nhrf	1
恶少	ác thiếu	Nhrf	1
恶少	Ác thiếu	Nhrf	1
童年	tuổi thơ	Nhrf	1
童年	Đồng Niên	Nhrf	1
主角	vai chính	Nhrf	1
副官	phó quan	Nhrf	1

宅男	otaku	Nhrf	1
宅男	Otaku	Nhrf	1
宅男	trạch nam	Nhrf	1
尼姑	ni cô	Nhrf	1
阿婆	a bà	Nhrf	1
女友	bạn gái	Nhrf	1
士官	sĩ quan	Nhrf	1
女星	nữ tinh	Nhrf	1
女星	sao nữ	Nhrf	1
婶婶	dì	Nhrf	1
婶婶	thẩm thẩm	Nhrf	1
股东	cổ đông	Nhrf	1
党员	đảng viên	Nhrf	1
侦探	thám tử	Nhrf	1
侦探	trinh thám	Nhrf	1

妹夫	em rể	Nhrf	1
妹夫	muội phu	Nhrf	1
保姆	bảo mẫu	Nhrf	1
处男	trai tân	Nhrf	1
枪手	Tay Súng	Nhrf	1
枪手	tay súng	Nhrf	1
枪手	Thương Thủ	Nhrf	1
文秘	thư ký	Nhrf	1
文秘	văn bí	Nhrf	1
游客	du khách	Nhrf	1
夜叉	dạ xoa	Nhrf	1

渔民	ngư dân	Nhrf	1
员工	công nhân viên	Nhrf	1
员工	viên chức	Nhrf	1
人妖	lady boy	Nhrf	1
人妖	nhân yêu	Nhrf	1
巫婆	mụ phù thuỷ	Nhrf	1
儿童	trẻ con	Nhrf	1
儿童	nhi đồng	Nhrf	1
领队	lĩnh đội	Nhrf	1
情郎	tình lang	Nhrf	1
保镖	vệ sĩ	Nhrf	1
保镖	bảo tiêu	Nhrf	1
宰相	Tể tướng	Nhrf	1
毛孩	Mao Hài	Nhrf	1
强盗	tên cướp	Nhrf	1
强盗	bọn cướp	Nhrf	1
强盗	cường đạo	Nhrf	1

议员	nghị viên	Nhrf	1

女婿	con rể	Nhrf	1

姨夫	dượng	Nhrf	1

丫鬟	nha hoàn	Nhrf	1
工头	đốc công	Nhrf	1
文盲	mù chữ	Nhrf	1
门客	môn khách	Nhrf	1
网管	quản lý mạng	Nhrf	1
网管	võng quản	Nhrf	1
老贼	lão tặc	Nhrf	1
小贩	bán hàng rong	Nhrf	1
小贩	tiểu thương	Nhrf	1
小叔	tiểu thúc	Nhrf	1
虎将	hổ tướng	Nhrf	1
演员	diễn viên	Nhrf	1
相好	thân mật	Nhrf	1
老外	người nước ngoài	Nhrf	1
老外	lão ngoại	Nhrf	1

过客	khách qua đường	Nhrf	1
过客	Quá Khách	Nhrf	1
怪物	quái vật	Nhrf	1
花痴	hoa si	Nhrf	1
花痴	háo sắc	Nhrf	1

顽童	con nít	Nhrf	1
顽童	ngoan đồng	Nhrf	1
瘪三	bụi đời	Nhrf	1
女巫	nữ vu	Nhrf	1

导游	hướng dẫn du lịch	Nhrf	1
县令	huyện lệnh	Nhrf	1
将领	tướng lĩnh	Nhrf	1
护卫	vệ sĩ	Nhrf	1
护卫	bảo vệ	Nhrf	1
护卫	hộ vệ	Nhrf	1
名将	danh tướng	Nhrf	1
影帝	vua màn ảnh	Nhrf	1
影帝	ảnh đế	Nhrf	1
墨客	mặc khách	Nhrf	1
姑父	dượng	Nhrf	1
怪兽	quái thú	Nhrf	1
出纳	xuất nạp	Nhrf	1

红娘	bà mối	Nhrf	1
红娘	hồng nương	Nhrf	1
水手	thuỷ thủ	Nhrf	1
老兄	ông anh	Nhrf	1
老兄	ông bạn	Nhrf	1
老兄	lão huynh	Nhrf	1
房东	chủ nhà	Nhrf	1
樵夫	tiều phu	Nhrf	1
老友	bạn cũ	Nhrf	1
老友	lão hữu	Nhrf	1
亲友	bạn bè thân thích	Nhrf	1
亲友	thân hữu	Nhrf	1
老乡	đồng hương	Nhrf	1

校正	chỉnh lý	Nhrf	1
伴侣	bạn đồng hành	Nhrf	1
伴侣	bạn lữ	Nhrf	1

黑客	hacker	Nhrf	1
骚货	tao hoá	Nhrf	1

男友	bạn trai	Nhrf	1

战将	chiến tướng	Nhrf	1
哑巴	người câm	Nhrf	1
哑巴	Ách Ba	Nhrf	1

元老	nguyên lão	Nhrf	1
裁缝	thợ may	Nhrf	1
队员	đội viên	Nhrf	1
魔头	ma đầu	Nhrf	1

方丈	Phương Trượng	Nhrf	1
方丈	phương trượng	Nhrf	1

白领	cổ cồn trắng	Nhrf	1

神灵	thần linh	Nhrf	1

大腕	Đại Oản	Nhrf	1
爹地	daddy	Nhrf	1

教父	bố già	Nhrf	1
教父	Godfather	Nhrf	1
教父	cha đỡ đầu	Nhrf	1
教父	Giáo Phụ	Nhrf	1
牙医	nha sĩ	Nhrf	1
捕快	bổ khoái	Nhrf	1
捕快	bộ khoái	Nhrf	1
后卫	hậu vệ	Nhrf	1

丑男	sửu nam	Nhrf	1
陛下	bệ hạ	Nhrf	1
同事	đồng sự	Nhrf	1

门徒	môn đồ	Nhrf	1
特务	đặc vụ	Nhrf	1
狐仙	hồ tiên	Nhrf	1
伙计	anh bạn	Nhrf	1
伙计	người làm thuê	Nhrf	1
伙计	hoả kế	Nhrf	1
榜眼	bảng nhãn	Nhrf	1
官府	quan phủ	Nhrf	1
亲朋	họ hàng người quen	Nhrf	1
亲朋	thân bằng	Nhrf	1
拾遗	thập di	Nhrf	1
拾遗	nhặt sót	Nhrf	1
总督	thống đốc	Nhrf	1
总督	tổng đốc	Nhrf	1

教徒	giáo đồ	Nhrf	1
同桌	cùng bàn	Nhrf	1

酒鬼	bợm rượu	Nhrf	1
酒鬼	bợm nhậu	Nhrf	1
酒鬼	Tửu Quỷ	Nhrf	1
酒鬼	tửu quỷ	Nhrf	1

丈夫	chồng	Nhrf	1
丈夫	người chồng	Nhrf	1
丈夫	trượng phu	Nhrf	1
人丁	nhân khẩu	Nhrf	1
军警	quân cảnh	Nhrf	1
车夫	người đánh xe ngựa	Nhrf	1
车夫	người đánh xe	Nhrf	1
车夫	phu xe	Nhrf	1
宾客	tân khách	Nhrf	1
帮办	phụ tá	Nhrf	1
媒婆	bà mối	Nhrf	1
新娘	cô dâu	Nhrf	1

总编	tổng biên tập	Nhrf	1
总编	tổng biên	Nhrf	1
渔翁	ngư ông	Nhrf	1
校友	đồng học	Nhrf	1

御医	bác sĩ hoàng gia	Nhrf	1
御医	ngự y	Nhrf	1
少妇	thiếu phụ	Nhrf	1

贵妇	quý bà	Nhrf	1
贵妇	quý phụ	Nhrf	1
暴君	bạo quân	Nhrf	1
石匠	thợ đá	Nhrf	1
屠户	đồ tể	Nhrf	1
伙伴	cộng sự	Nhrf	1
伙伴	đồng bọn	Nhrf	1
伙伴	băng nhóm	Nhrf	1

皮匠	thợ giày	Nhrf	1

死鬼	ma quỷ	Nhrf	1

狼狗	chó săn	Nhrf	1

神婆	bà cốt	Nhrf	1

狐妖	hồ yêu	Nhrf	1
车手	lái xe	Nhrf	1
