作	làm	v	
佝	câu	v	
佞	nịnh	v	
佟	đông	nr	
佢	cừ		
佣	dungǀdụngǀdong	n	
佤	ngoã		
佥	thiêm	n	
佧	kha		
佩	bội	v	
佫	hạc		
佬	lão	n	
佯	dương	v	
佰	bách	v	
佴	nhị		
佶	cát	n	
佹	quỷ		
佺	thuyên		
佻	điệu		
佼	giảo		
佽	thứ		
佾	dật	q	
侁	sân		
侂	thác		
侄	cháu	n	
侈	xỉ		
侉	khoa		
例	lệ	n	
侌	âm		
侍	thị	n	
侏	chu		
侑	hựu	a	
侔	mâu	n	
侗	đồng	n	
侘	sá		
侚	tuẫn		
供	cung	vi	
侜	chuǀchâu		
依	dựa vào	v	
侠	hiệp	ng	
侣	lữ	n	
侥	nghiêu	n	
侦	điều tra	vg	
侨	kiều	ng	
侩	quái		
侪	sài		
侬	nùng	v	
侮	khinh	vg	
侯	hầu	ng	
侴	sửu		
侵	xâm	vg	
侹	đĩnhǀthínhǀđỉnh		
侻	thoáiǀthoát		
便	liềnǀbènǀtiện	d	
促	gấp rút	v	
俄	nga	b	
俅	cầu	n	
俍	lương		
俎	trở	ns	
俐	lỵ	n	
俑	tượng	n	
俗	tục	a	
俘	bắt được	v	
俚	lý		
俛	phủǀmiễn		
俜	binh		
保	bảo vệ	v	
俞	du	nz	
俟	chờ	q	
俢	tu		
俣	vũ	n	
俤	đệ		
俦	trù	n	
俧	chí		
俨	nghiễm	n	
俪	lệ	n	
俫	lai		
俭	kiệm	ag	
俯	cúi	vg	
俱	đều	d	
俳	bài		
俵	biểu	q	
俶	thục	n	
俷	phi		
俸	bổng	n	
俺	choa	rr	
俾	tỷ	v	
倂	tính		
倅	thốiǀtốt		
倆	lưỡng	v	
倌	quan	n	
倍	lần	q	
倏	chợt	v	
倓	đàm	n	
倔	bướng bỉnh	v	
倘	thảng	c	
候	đợi	v	
倚	ỷ	v	
倜	thích	n	
倞	kình		
倡	xướng	v	
倢	tiệp		
値	trị		
倥	không		
倦	mệt mỏi	a	
倨	ngạo		
倩	xinh đẹp	v	
倪	nghê	x	
倬	trác	n	
倭	oaǀuyǀnuỵ	n	
倮	khoả		
倴	bôn		
倷	nãi		
债	khoản nợ	n	
倻	da		
倾	nghiêng	vi	
偁	xưng		
偃	yển	n	
偈	kệ	n	
偊	vũ		
偎	ôiǀngả	v	
偓	ác		
偕	giai	v	
偟	hoàng		
偢	thuǀtiếu		
健	kiện	ag	
偬	tổng		
偭	mạn		
偲	ti	n	
偶	thỉnh thoảngǀngẫuǀta	d	
偸	thâu		
偹	bị		
偻	lũ	v	
偾	phẫn		
偿	thường	vg	
傀	khôi	v	
傅	phó	nz	
傈	lật		
傉	nộc		
傍	bàng	v	
傎	điên		
傒	hề		
傔	khiểm		
傕	giác	n	
傜	dao		
傞	ta		
傣	thái	b	
傤	tái		
傥	thảng	n	
傧	tấn		
储	trữ	vg	
傩	na	n	
催	thúc	v	
傲	ngạo	a	
傺	sếǀsái		
傻	đần	a	
僄	phiêu		
僇	lục		
働	động		
像	giốngǀtượng	v	
僔	tổn		
僖	hi	v	
僚	liêu	n	
僝	sàn		
僡	huệ		
僣	thiết		
僦	tựu		
僧	tăng	n	
僩	giản		
僬	tiêu		
僭	tiếm	v	
僮	đồng	v	
僰	Bặc		
僳	túc		
僴	giản		
僵	cương	a	
僶	mẫn		
僻	tích	a	
僽	sậuǀtrừuǀsâu		
僾	ái		
儁	tuấn	v	
儅	đang		
儆	cảnh		
儇	uyên		
儊	sở		
儋	đam	n	
儌	kiêuǀkiểu		
儒	nho	ng	
儓	đài		
儡	lỗi	v	
儤	bạo		
儩	tứ		
儭	sấn		
儱	lung		
儴	nhương		
儽	lỗi		
兀	ngột	v	
允	đồng ý	vg	
充	sung	v	
克	khắc	q	
兑	đoái	v	
兔	thỏ	ng	
兕	tê giác cái	v	
兖	duyện	n	
兙	thập		
兛	thiên		
兜	túi	vi	
兢	căng	i	
內	nội	n	
兪	du		
公	công	ng	
兰	lan	ng	
共	chung	d	
兲	thiên		
兴	hưng	v	
具	cụ	vg	
典	điển	ng	
兹	tư	rr	
养	dưỡng	v	
兼	kiêm	v	
兽	thú	ng	
冀	ký	b	
冁	xiênǀxiểnǀtriệt		
冂	quynh		
円	yên	q	
冇	không có	v	
冈	đồi	ns	
冏	sáng		
冑	trụ		
冒	bốc lên	v	
冓	cấu		
冔	hu		
冕	miện	n	
冖	mịch		
冗	nhũng	a	
写	ghi	v	
军	quân	n	
农	nông	ng	
冠	quan	ng	
冢	mộ	ng	
冣	tối		
冤	oan	v	
冥	minh	n	
冫	băng		
冬	đông	tg	
冮	giang		
冱	hộ		
冲	hướng	v	
决	quyết	vg	
冴	hô	n	
况	huống	vg	
冶	dã	vg	
冷	lạnh	a	
冻	đông lạnh	vn	
冼	tiển	nr	
冽	liệt	n	
净	sạch	a	
凄	thê		
凇	tùng		
凉	mát	a	
凊	sảnh		
凋	điêu	v	
凌	lăng	vg	
减	giảm	v	
凑	gom	v	
凓	lật		
凔	sương		
凙	đạc		
凡	phàm	d	
凤	phượng	ng	
凫	phù		
凯	khải	ng	
凰	hoàng	n	
凳	băng ghế	ng	
凵	khảm		
凷	khốiǀkhôi		
凸	lồi	ag	
凹	lõm	v	
凼	đãng	nz	
函	hàm	n	
凿	đục	v	
刁	điêu	a	
刂	đao		
刃	lưỡi đaoǀnhận	ng	
切	cắt	vn	
刈	ngải	v	
刊	san	vg	
刌	thổn		
刍	sô	n	
刎	vẫn		
刑	hình	n	
划	chèo	v	
刓	ngoan		
刖	ngoạt		
则	thì	d	
刚	vừaǀcương	d	
创	chế	vg	
刜	phất		
初	sơ	f	
删	xoá	v	
判	phán	vn	
別	biệt	nz	
刦	kiếp		
刧	kiếp		
刨	bào	v	
利	lợi	n	
刬	sản		
刭	hĩnh		
刮	cạo	v	
刱	sáng		
刲	khuê		
刳	khô		
刴	đoá		
刵	nhĩǀnhị		
制	chế	v	
刷	xoạt	v	
券	khoán	n	
刹	sát	v	
刻	khắc	v	
刽	quái		
刾	thích		
刿	quế		
剀	cai		
剁	băm	v	
剃	cạo	v	
剅	lâuǀlũ		
剉	toả		
削	gọt	v	
剋	khắc		
剌	lạt	q	
剎	sát	n	
剏	sáng		
剐	róc	v	
剒	thốǀthác		
剔	cạo	v	
剕	phíǀphỉ		
剖	mổ	v	
剚	chíǀtrịǀtứ		
剜	khoét	v	
剞	kỉ		
剟	xuyếtǀđoạt		
剡	diệm	n	
剣	kiếm		
剤	tề		
剥	bóc	v	
剧	kịch	n	
剪	kéo	vn	
剰	thặng		
割	cắt	v	
剳	tráp		
剺	lyǀli		
剽	giật		
剿	tiêu diệt	v	
劀	qua		
劁	tiêu	v	
劂	quyết		
劄	trápǀtrát		
劐	hoạch		
劓	nhịǀtị		
劖	thiền		
劘	miǀma		
劚	chủǀchúc		
劝	khuyên	v	
功	công	n	
加	thêm	v	
务	vụ	vg	
劢	mại		
劣	kém	ag	
助	trợ	vn	
努	nỗ	v	
劬	cù		
劭	thiệu	n	
劳	lao	ng	
劵	khoán	n	
劻	khuông		
劼	cật		
劾	hặc	v	
势	thế	ng	
勃	đột nhiên	v	
勄	mẫn		
勇	dũng	ag	
勉	gắng	vg	
勋	huân	ng	
勍	kình		
勐	mãnh	q	
勒	ghìm	v	
勔	miễn		
勖	úc	n	
勘	khám	v	
勚	duệ		
募	mộ	v	
勣	tích	n	
勤	cần	a	
勥	cường		
勯	đàn		
勰	hiệp		
勷	nhương		
勹	bao		
勺	thìa	ng	
勼	cưu		
勾	phác	v	
勿	chớ	d	
匆	thông		
匈	hung	j	
匉	phanh		
匊	cúc		
匋	đào		
匍	bồ	v	
匏	bào		
匐	bò xổm		
匑	cung		
化	hoá	vn	
匙	thìa	n	
匚	phương	n	
匜	diǀdị		
匝	táp	q	
匠	thợ	n	
匡	cứu	vg	
匣	hạp	n	
匦	quỹ		
匪	phỉ	d	
匮	quỹ	v	
匸	hệ		
区	khu	n	
匼	hạp		
匽	yển		
匾	biển	n	
匿	nặc	v	
十	mười	t	
卄	nhậpǀchấp		
卅	tạp	n	
升	bay lên	vn	
午	buổi trưa	t	
卉	huỷ	v	
卋	thế		
卌	bốn mươi		
卍	vạn	n	
华	hoa	b	
协	hiệp	vg	
卐	vạn	n	
卑	ti	ag	
卒	tốtǀtuấtǀthốt	n	
卓	trác	ag	
单	đơn	b	
卖	bán	v	
南	nam	b	
卜	bói	vg	
卝	quán		
卞	biện	nz	
卟	bổ	n	
占	chiếm	v	
卣	dữu	v	
卤	sốt	v	
卦	quẻ	q	
卧	nằm	vi	
卨	tiết	n	
卩	tiết		
卫	vệ	ng	
卬	ngang	n	
卭	ngang		
卮	chi		
卯	mão	n	
印	ấn	b	
卲	thiệu		
却	lại	d	
卵	trứng	n	
卷	cuốn	q	
卺	cẩn		
卻	lại	n	
卼	ngột		
卽	tức		
卿	khanh	ng	
厀	tất		
厂	xưởng	n	
厄	ách	j	
厅	sảnh	n	
历	lịch	vg	
厉	lệ	ag	
压	áp	v	
厌	ghét	vg	
厍	xá		
厓	nhai		
厔	chất		
厕	xí	ng	
厗	đễ		
厘	ly	q	
厚	dày	a	
厝	thố	n	
厞	phi		
厢	sương	ng	
厣	áp		
厥	quyết	v	
厦	hạ	b	
厨	bếp	ng	
厩	cứu	n	
厪	cận		
厮	tư	n	
厰	xưởng		
厳	nghiêm		
厶	khư		
厺	khứ		
厾	đốc		
县	huyện	n	
叁	tam	nz	
参	tham	vg	
叆	ái		
叇	đãi		
叉	xiên	v	
及	tới	cc	
双	đôi	q	
发	phát	v	
叒	nhược		
叕	chuyết	v	
取	lấy	v	
叙	tự	b	
叛	phản	v	
叟	tẩu	v	
叠	điệp	v	
另	khác	rz	
叨	lẩm bẩm	v	
叩	gõ	v	
召	triệu	vg	
叭	bá	o	
叮	đinhǀđốtǀkeng	v	
台	đài	q	
叱	quát	v	
史	sử	ng	
右	phải	f	
叵	phả	v	
叶	lá	ng	
司	ty	ng	
叻	lặc	n	
叼	ngậm	v	
叽	chít	n	
吁	xuỳ	v	
吅	huyênǀtụng		
吆	hét	v	
吉	cát	b	
吊	treo	v	
吋	tấc	q	
同	cùng	p	
吏	lại	n	
吐	nhả	v	
向	hướng	p	
吒	tra	n	
吓	doạ	v	
吔	ye	n	
君	quân	ng	
吝	tiếc	v	
吞	nuốt	v	
吟	ngâm	v	
吡	ti	n	
吣	tẩm		
吥	bất		
吨	tấn	q	
吩	phân	v	
吪	ngoa		
含	ngậm	v	
听	nghe	v	
吭	cổ họng	vi	
吮	mút	v	
启	khải	v	
吰	hồng		
吱	chi	n	
吲	dẫn		
吸	hút	v	
吹	thổi	v	
吼	rống	vi	
吽	hồng	n	
吾	ngô	rr	
呀	nha	y	
呃	ách	n	
呈	hiện lên	v	
呉	ngô		
告	cáo	v	
呋	phu	n	
呎	thước	q	
呐	nè	y	
呒	mô	n	
呓	nghệ	v	
呔	này	e	
呕	nôn	y	
呖	lịch	n	
呗	quá	y	
员	viên	ng	
呙	oa	v	
呛	sặc	vi	
呜	ô	n	
呝	ách		
呡	môi	v	
呣	mô	n	
呤	đinh	e	
呥	nhiêm		
呦	ô	i	
呧	để		
呫	chiếpǀthiếp		
呬	hi		
呯	phang	n	
呰	tử		
呱	oe	n	
呲	quở	v	
呶	nao	v	
呻	rên	v	
呼	hô	v	
命	mệnh	n	
呿	khư	n	
咀	nhai	n	
咂	táp	v	
咄	đốt	e	
咅	phôi		
咆	bào	v	
咇	biệt		
咈	phất	v	
咋	thế nào	ry	
咍	haiǀkhái		
咏	vịnh	ng	
咐	phó	v	
咑	đátǀđa		
咒	chú	n	
咔	két	n	
咕	cô	v	
咖	cà ri	n	
咙	lung	n	
咚	thùng	n	
咛	ninh	v	
咝	ti	n	
咡	nhị		
咢	ngạc		
咤	trá	n	
咥	híǀđiệt		
咨	tư	n	
咩	mị	n	
咪	mị	n	
咫	chỉ	n	
咬	cắn	vi	
咭	cười	n	
咮	trụǀchú		
咴	xích	v	
咸	mặn	a	
咽	nuốt	v	
咿	y	n	
哀	buồn bã	a	
品	phẩm	ng	
哂	mỉm cười	q	
哆	run	n	
哉	thay	y	
哌	phái		
哎	ài	e	
哏	ngân	n	
哐	loảng xoảng	n	
哓	hiêu		
哔	tất	n	
哕	oẹ		
哗	soạt	o	
哙	khoái	v	
哚	pặc	v	
哜	tễ		
哝	nông	v	
哢	lộng		
哥	ca	n	
哧	xích	n	
哨	tiêu	ng	
哩	lý	y	
哭	khóc	v	
哮	hao	v	
哱	hao	v	
哲	triết	nr	
哳	triếtǀchiết		
哺	mớm		
哽	nghẹn	v	
哿	cảǀcaǀkhả		
唁	nghiễn		
唃	ngư	v	
唅	hám		
唆	xui	v	
唇	môi	n	
唈	ấp		
唉	ai	i	
唊	giáp		
唍	hoàn		
唎	lợi		
唏	hí	v	
唑	toạ	e	
唓	xa		
唗	đâuǀtẩu		
唘	khải		
唛	mạ		
唜	mạt		
唝	cống		
唠	lao	v	
唡	lưỡngǀlượng		
唢	toả		
唣	tao		
唤	gọi	vg	
唦	a	n	
唧	phun	n	
唪	phủng	v	
唫	ngậmǀcấm		
唬	hù	v	
售	bán	vn	
唯	duy	d	
唰	xoẹt	n	
唱	hát	v	
唳	lệ	n	
唵	úm	n	
唶	giới		
唷	yo	n	
唼	xiệpǀsáp		
唾	thoá	v	
唿	hô	n	
啀	nhai		
啁	trù		
啃	gặm	v	
啄	mổ	v	
商	thương	vg	
啈	hanhǀhành		
啉	lâm		
啎	ngỗ		
啐	phunǀxì	v	
啕	đào		
啙	tử		
啜	uống	v	
啡	phê	n	
啫	điệp		
啬	sắc		
啭	chuyển		
啮	gặm	v	
啴	xiểnǀthan		
啶	định		
啷	lang	v	
啻	chỉ		
啼	gáy	v	
啾	thu	n	
喀	rắc	ns	
喁	ngung		
喃	lẩm bẩm	v	
善	thiện	ag	
喇	còi	n	
喈	giai		
喉	hầu	ng	
喊	hô	v	
喋	điệp		
喌	châu		
喏	này	i	
喑	âm	v	
喓	yêu		
喘	thở gấp	v	
喙	mỏ	n	
喜	hỉ	v	
喟	vị	v	
喣	hú		
喤	hoàng		
喦	nham		
喧	huyên	v	
喨	lượng		
喩	dụ		
喭	ngạn		
喰	thựcǀGhoul	n	
喱	li		
喳	dạ	e	
喵	meo	n	
喷	phun	v	
喹	khuê		
喻	dụ	vg	
喽	rồi	y	
喾	khốc		
嗄	sá	n	
嗅	ngửi	v	
嗈	ung		
嗉	tố		
嗌	áchǀíchǀải		
嗍	sóc		
嗏	chàǀtrà		
嗑	cắn	v	
嗒	cạch	n	
嗓	tiếng nói	n	
嗔	giận	v	
嗕	nậu		
嗖	sưu	n	
嗙	khoe khoang	n	
嗛	hàm		
嗜	thích	v	
嗝	nấc	n	
嗞	chi	e	
嗟	ta	n	
嗢	ốt		
嗣	tự	v	
嗥	hào	n	
嗦	nhảm	v	
嗨	hải	e	
嗪	tần	v	
嗫	chiếp	v	
嗬	ôi	n	
嗮	sài	nz	
嗲	ỏn ẻn	v	
嗳	ai	i	
嗵	oành	n	
嗻	già	e	
嗽	thấu	v	
嗾	thốc		
嘀	đích	v	
嘂	khiếu		
嘈	rầm rĩ		
嘉	gia	b	
嘌	nhanh chóng		
嘎	quạc	o	
嘏	hỗ	v	
嘐	haoǀgiao		
嘚	đắc	v	
嘛	mà	y	
嘝	hộc		
嘟	tu	v	
嘡	boong boong	n	
嘢	da	n	
嘣	đoàng	n	
嘤	anh	v	
嘦	chiếu		
嘧	mật		
嘬	toát	v	
嘭	bùm	nz	
嘱	chúc	vg	
嘲	trào	v	
嘴	miệng	n	
嘹	liệu		
嘻	hi	v	
嘿	hờ	e	
噀	tốn		
噂	tổn		
噆	thảm		
噇	tràng		
噌	quở	n	
噍	tiếu		
噎	nghẹn	v	
噏	hấp	nz	
噐	khí		
噒	liên		
噓	hư		
噔	đăng	v	
噘	cong	v	
噙	chứa	v	
噚	tầm		
噜	lải nhải	n	
噢	ờ	e	
噣	trác		
噤	cấm	v	
器	khí	ng	
噩	ác mộng	n	
噪	hót	vg	
噫	y	n	
噬	phệ	v	
噭	khiếuǀkiểu		
噱	cược		
噶	cát	e	
噹	đương	n	
噻	tắc	n	
噼	tích	n	
嚃	đạp		
嚄	hoát	e	
嚅	nhu	v	
嚆	haoǀcảo		
嚎	rống	n	
嚏	đế	y	
嚒	sao	n	
嚓	sát	n	
嚖	huệ		
嚗	bác		
嚚	ngân		
嚣	rầm rĩ	v	
嚬	tần		
嚭	dĩ		
嚯	hoắc	n	
嚷	nhượng	v	
嚼	nhai	v	
囊	túi	i	
囋	toản		
囍	hỷ	n	
囔	thì thầm	v	
囗	vi	q	
囘	囘		
囚	tù	vg	
四	bốn	t	
囝	kiển		
囟	tín		
因	bởi vì	p	
囡	niếp	v	
団	đoàn	n	
囥	khángǀkhang		
囫	hốt		
囬	hồi		
园	viên	ng	
囮	ngoa		
囯	quốc	n	
困	hãm	vn	
囱	song		
围	vây	v	
囵	luân		
囷	khuân	q	
囹	linh		
固	cố	ag	
囿	hữu	v	
圂	hộn		
圄	ngữ		
圆	tròn	vg	
圈	vòngǀkhoanh	qv	
圉	ngữ	n	
圊	thanh		
圌	thuỳ		
圐	khố		
圕	đồ		
圜	viên	v	
圝	loan		
圞	loan		
土	đấtǀthổ	n	
圩	vu	n	
圪	khất		
圬	ô		
圭	khuê	nr	
圮	tổn thương		
圯	di		
圳	quyến	n	
圹	khoángǀkhoảng		
场	trườngǀsân	qv	
圻	kỳ	n	
圾	ngập		
址	nền	ng	
坂	phản	n	
均	đều	d	
坊	phường	ng	
坋	phận		
坌	bộnǀphần		
坍	sụp		
坎	khảm	ng	
坒	bỉ		
块	khối	q	
坚	kiên	ng	
坛	đàn	ng	
坜	lịch		
坝	đê	n	
坞	ổ	n	
坟	mồ	n	
坠	rơi	v	
坡	sườn núi	n	
坢	bán		
坣	đường		
坤	khôn	ng	
坦	thản	b	
坨	đống	q	
坩	kham	v	
坪	bình	ng	
坫	điếm		
坭	nê		
坯	phôi	q	
坰	quynh		
坱	dưỡng		
坳	ao	n	
坵	khâu		
坶	mẫu		
坷	khả		
坺	bạt		
坻	trì	v	
坼	sách	a	
垂	rủ	v	
垃	lạp		
垄	lũng	ng	
垆	lư		
垌	lan		
垍	ký		
垒	luỹ	v	
垓	cai	n	
垕	hậu		
垚	nghiêu	n	
垛	đống	ng	
垝	quỷǀquỹ		
垞	tra		
垟	dương		
垠	ngần	n	
垡	phạt		
垢	cấu	ng	
垣	viên	n	
垤	điệt		
垦	khẩn	v	
垧	thưởng	q	
垩	ác	n	
垭	ô	n	
垮	suy sụp	vi	
垯	đáp		
垱	đáng		
垲	khải		
垴	não		
垵	am		
垸	viện		
垽	ngận		
垾	hàn		
垿	tự		
埂	canh	ng	
埃	ai	b	
埄	bổng		
埆	xác		
埇	dũng	n	
埋	chôn	v	
埌	lãng		
埏	duyên		
埒	liệt		
埔	bộ	n	
埕	trình	n	
埗	khu neo đậu tàu		
埘	thì		
埙	huân	n	
埚	qua		
埝	niệm		
域	vực	n	
埠	phụ	ng	
埤	bìǀbiǀbị		
埧	cụ		
埨	luân		
埭	đại		
埮	đàmǀđàn		
埯	yểm		
埰	thảiǀthái		
埴	thực		
埵	đoá		
埶	nghệǀthế		
埸	dịch		
培	bồi	v	
基	cơ	ng	
埻	đôn		
埼	kỳ		
埽	tảo	n	
堀	quật	n	
堂	đường	ng	
堃	khôn		
堄	nghê		
堆	đống	v	
堇	cận	n	
堉	dục		
堋	bằng		
堌	cố		
堍	thố		
堎	lăng		
堑	hố		
堕	rụng	v	
堙	nhân		
堛	bức		
堞	điệp		
堠	hậu		
堡	bảo	ng	
堧	nhuyên		
堩	hằng		
堪	chịu	vg	
堮	ngạc		
堰	đập	ng	
堵	chắn	vn	
堶	đà		
堺	giới	n	
堽	canh	n	
堾	xuân		
塃	hoang		
塄	lăng		
塅	đoạn		
塆	loan		
塌	sập	vn	
塍	thăng		
塑	nặn	vg	
塓	mịch		
塕	ổng		
塘	ao	ng	
塝	bạng		
塡	điềnǀtrầnǀđiễn		
塥	cách		
塨	cung		
填	điền	v	
塬	nguyên	n	
塮	tạ		
塲	tràng		
塸	khu		
塺	mai		
塼	chuyên		
塽	sảngǀsáng		
塾	thục	n	
墀	trì	n	
墁	mạnǀman	v	
墅	thự	x	
墇	chướng		
墈	khám		
墉	dong		
墋	tam		
墍	ký		
墐	cận		
墒	thương		
墓	mộ	n	
増	tăng		
墘	kiềnǀcàn		
墙	tường	n	
墚	lương		
墝	nghiêu		
增	tăng	v	
墟	khư	n	
墡	thiện		
墦	phiền		
墨	mực	n	
墩	đôn	ng	
墫	tôn		
墬	địa		
墰	đàm		
墺	áo		
墼	kíchǀkị		
壅	ủng	n	
壈	lẫmǀlam		
壎	huân		
壑	khe	n	
壔	đảo		
壕	hào	n	
壖	nhuyên		
壜	đàm		
壤	nhưỡng	n	
壬	nhâm	q	
壮	tráng	v	
売	mại		
壳	vỏ	ng	
壶	hũ	q	
壸	khổn		
壹	nhất	n	
壿	chung		
夀	thọ		
夂	triǀtruy		
夆	phùng		
备	bị	vn	
変	biến		
夊	tuy		
夌	lăng		
复	phục	d	
夏	hạ	tg	
夒	nao		
夔	quỳ	v	
夕	tịch	tg	
夙	túc	v	
夜	đêm	tg	
夠	cúǀhú		
夣	mộng		
夤	di	v	
夥	khoả		
太	quá	d	
夫	phu	ng	
夬	quáiǀquyết		
夭	yểu	n	
央	ương	vg	
夯	kháng	v	
失	mất	v	
夷	di	v	
夸	khoa	v	
夹	kẹp	v	
夺	đoạt	v	
夼	khoảng		
奀	ânǀxi		
奁	liêm		
奂	hoán	n	
奄	yểm		
奅	pháo		
奇	kỳ	ag	
奈	nại	ns	
奉	phụng	v	
奋	phấn	vg	
奎	khuê	nz	
奏	tấu	v	
契	khế	n	
奓	tra	v	
奔	chạy	v	
奕	dịch	n	
奖	thưởng	n	
奘	trang	v	
奚	hề	nr	
奠	điện	v	
奡	ngạo		
奢	xa	ag	
奥	áo	b	
奬	tưởng		
奭	thích	n	
奰	bị		
奲	đả		
奴	nô	n	
奶	sữa	n	
奸	gian	ng	
她	nàng	rr	
奼	xáǀsá		
妁	chước		
如	như	v	
妃	phi	ng	
妄	vọng	v	
妆	trang	vg	
妇	phụ	ng	
妈	mẹ	n	
妊	nhâm	v	
妌	tịnh		
妍	nghiên	nz	
妏	tỷ		
妐	chung		
妒	ghen	v	
妓	kỹ	n	
妖	yêu	n	
妗	cấm	v	
妘	vân	v	
妞	gáiǀbé	n	
妠	nạp		
妣	tỷ	v	
妤	dư	v	
妥	thoả	a	
妨	phương	v	
妩	vũ	n	
妪	ẩu	n	
妫	quy	v	
妯	trục		
妲	đát	v	
妸	a		
妺	muộiǀmạt		
妻	thê	ng	
妾	thiếp	n	
姁	hủ		
姆	mẫu	nr	
姊	tỷ	n	
姌	nhiêm		
姑	cô	n	
姒	tự	v	
委	uỷ	ng	
姗	san	n	
姘	ngãi		
姝	thù	n	
姞	cật		
姣	giảo	v	
姤	cấu		
姥	mỗ	n	
姧	gian		
姫	cơ		
姬	cơ	nz	
姮	hằng	v	
姱	khoa		
姹	xá	v	
姻	nhân	n	
姽	quỹ		
姿	tư	ng	
娀	tungǀnhung		
娃	oa	ng	
娄	lâu	nz	
娅	á	nr	
娆	nhiêu	n	
娇	kiều	a	
娈	luyến	n	
娉	sính	v	
娌	lý		
娑	sa	n	
娒	mai		
娓	vỉ		
娖	xúc		
娜	na	nr	
娟	quyên	nr	
娠	thần		
娣	đệ	v	
娥	nga	nr	
娩	vãn		
娭	hy		
娯	ngu		
娲	oa	v	
娴	nhàn	n	
娸	khi		
娼	điếm	n	
娿	a		
婀	a	v	
婆	bà	ng	
婉	uyển	ag	
婕	tiệp	n	
婚	hôn	ng	
婞	hanh		
婠	loan	v	
婥	sước		
婧	nhu	n	
婪	lam		
婬	dâm		
婳	hoạ	n	
婴	anh	ng	
婵	thiền	n	
婶	thẩm	q	
婷	đình	v	
婺	vụ		
婼	xúc		
媍	phụ		
媒	môi	ng	
媕	am		
媖	anh		
媗	huyên	v	
媚	mị	ag	
媛	viện	x	
媞	thị		
媟	tiết		
媢	mạo		
媦	vị		
媪	ảo	n	
媭	tu		
媮	thâuǀdu		
媳	dâu	n	
媵	dắng	n	
