恶劣	ác liệt	a		481	
足	túc	a		480	
精彩	tinh thải	a		477	
个别	cá biệt	a		471	
随意	tuỳ ý	ad		470	
豪	hào	ag		469	
虚假	hư giả	a		469	
便宜	tiện nghi	a		468	
落后	lạc hậu	a		464	
热烈	nhiệt liệt	a		461	
细	tế	a		460	
温馨	ôn hinh	a		459	
豪华	hào hoa	a		448	
大胆	đại đảm	ad		441	
精心	tinh tâm	ad		441	
寒冷	hàn lãnh	a		438	
诚信	thành tín	a		437	
辛苦	tân khổ	a		434	
遗憾	di hám	a		434	
苦	khổ	a		433	
透明	thấu minh	a		432	
浪漫	lãng mạn	a		432	
正当	chính đương	a		431	
充足	sung túc	a		430	
单纯	đơn thuần	a		428	
惊人	kinh nhân	a		424	
兴奋	hưng phấn	a		419	
众	chúng	ag		418	
徐	từ	ag		414	
坏	hoại	a		412	
罕见	hãn kiến	a		409	
麻烦	ma phiền	an		405	
轻	khinh	a		405	
坚强	kiên cường	a		401	
惊喜	kinh hỉ	a		401	
干净	can tịnh	a		399	
便捷	tiện tiệp	a		398	
火爆	hoả bạo	a		392	
长寿	trường thọ	a		391	
准	chuẩn	a		390	
有利	hữu lợi	a		387	
新鲜	tân tiên	a		386	
敏感	mẫn cảm	a		385	
森	sâm	ag		384	
稳	ổn	a		381	
神奇	thần kỳ	a		381	
客观	khách quán	a		379	
均衡	quân hoành	a		377	
有害	hữu hại	a		372	
自信	tự tín	a		371	
累	luỵ	a		370	
不当	bất đáng	a		367	
不行	bất hành	a		365	
痛苦	thống khổ	an		361	
舒服	thư phục	a		360	
着急	trước cấp	a		359	
紧密	khẩn mật	ad		358	
不便	bất tiện	an		356	
厚	hậu	a		355	
最强	tối cường	ad		353	
甜蜜	điềm mật	a		345	
乐观	nhạc quán	a		343	
鲜明	tiên minh	a		340	
亲切	thân thiết	a		339	
繁荣	phồn vinh	an		338	
失望	thất vọng	a		337	
正规	chính quy	a		336	
严厉	nghiêm lệ	a		335	
清醒	thanh tỉnh	a		334	
香	hương	a		330	
痛	thống	a		329	
属实	thuộc thực	a		328	
差不多	sai bất đa	al		328	
欢乐	hoan lạc	a		327	
不易	bất dịch	ad		327	
专	chuyên	a		323	
畅通	sướng thông	an		322	
干燥	can táo	a		320	
慢	mạn	a		319	
艰难	gian nan	a		319	
宜	nghi	ag		318	
长远	trường viễn	a		317	
硬	ngạnh	a		317	
陌生	mạch sinh	a		311	
裸	khoả	ag		311	
疲劳	bì lao	an		310	
精	tinh	a		308	
活跃	hoạt dược	a		307	
疼痛	đông thống	an		305	
平等	bình đẳng	a		304	
素	tố	ag		302	
妥善	thoả thiện	ad		298	
不利	bất lợi	a		295	
愤怒	phẫn nộ	a		295	
佳	giai	a		294	
节俭	tiết kiệm	a		292	
雅	nhã	ag		291	
适时	thích thời	ad		290	
瘦	sấu	a		288	
亲密	thân mật	a		288	
清新	thanh tân	a		287	
有益	hữu ích	a		287	
衰老	suy lão	a		286	
热心	nhiệt tâm	a		285	
速	tốc	ag		284	
严寒	nghiêm hàn	an		284	
有趣	hữu thú	a		282	
热闹	nhiệt náo	a		280	
惊讶	kinh nhạ	a		279	
严峻	nghiêm tuấn	a		278	
生动	sinh động	a		276	
不适	bất thích	a		275	
真诚	chân thành	a		274	
绿	lục	a		274	
幸运	hạnh vận	a		274	
珍贵	trân quý	a		271	
除此之外	trừ thử chi ngoại	al		270	
舒适	thư thích	a		268	
丑	sửu	a		262	
友好	hữu hảo	a		261	
谨慎	cẩn thận	a		257	
暖	noãn	a		257	
平常	bình thường	a		257	
熟	thục	a		254	
适度	thích độ	a		253	
丝毫	ti hào	a		252	
随便	tuỳ tiện	ad		252	
幽默	u mặc	a		251	
混乱	hỗn loạn	a		250	
有钱	hữu tiền	a		249	
耐心	nại tâm	a		249	
奢华	xa hoa	a		248	
发达	phát đạt	a		248	
拥挤	ủng tễ	a		246	
可靠	khả kháo	a		246	
软	nhuyễn	a		246	
骏	tuấn	ag		245	
难得	nan đắc	a		244	
隆重	long trọng	ad		242	
好奇	hiếu kỳ	a		235	
可疑	khả nghi	a		234	
聪明	thông minh	a		234	
富裕	phú dụ	a		233	
博	bác	ag		233	
太平	thái bình	a		232	
猛	mãnh	a		232	
单一	đơn nhất	a		231	
辉煌	huy hoàng	a		230	
庞大	bàng đại	a		230	
妙	diệu	a		230	
细致	tế trí	a		230	
优	ưu	ag		229	
薄弱	bạc nhược	a		229	
纯	thuần	a		228	
平静	bình tĩnh	a		227	
频	tần	ag		226	
圆满	viên mãn	a		226	
较少	giác thiếu	ad		226	
廉洁	liêm khiết	a		225	
肥胖	phì bàn	a		224	
大方	đại phương	a		224	
适量	thích lượng	a		223	
忙碌	mang lục	a		222	
好看	hảo khán	a		222	
粉	phấn	ag		221	
勇敢	dũng cảm	a		220	
生气	sinh khí	a		219	
辣	lạt	a		219	
焦虑	tiêu lự	an		218	
胖	bàn	a		218	
稳妥	ổn thoả	a		217	
厉害	lệ hại	a		216	
缓慢	hoãn mạn	a		215	
可怕	khả phạ	a		214	
武	võ	ag		213	
荣	vinh	ag		212	
出色	xuất sắc	a		212	
温柔	ôn nhu	a		210	
艰苦	gian khổ	a		207	
巨	cự	ag		207	
安心	an tâm	a		206	
普	phổ	ag		205	
分散	phân tán	a		205	
虚	hư	a		204	
弱	nhược	a		204	
灵活	linh hoạt	a		204	
不好意思	bất hảo ý tứ	a		203	
牢固	lao cố	a		201	
帅气	soái khí	a		201	
精致	tinh trí	a		201	
疼	đông	a		201	
精细	tinh tế	a		199	
保暖	bảo noãn	a		198	
优美	ưu mỹ	a		198	
烦恼	phiền não	an		195	
冷静	lãnh tĩnh	a		194	
委屈	uỷ khuất	a		193	
坚实	kiên thực	a		192	
冲动	xung động	an		192	
实用	thực dụng	a		191	
宝贵	bảo quý	a		190	
轻微	khinh vi	a		190	
疾	tật	ag		189	
强硬	cường ngạnh	a		187	
很小	ngận tiểu	a		187	
漫长	mạn trường	a		187	
盲目	manh mục	ad		184	
旺	vượng	a		184	
细心	tế tâm	a		184	
过分	quá phân	ad		183	
强劲	cường kình	a		181	
奇特	kỳ đặc	a		181	
到家	đáo gia	a		180	
模糊	mô hồ	a		179	
简	giản	ag		178	
过硬	quá ngạnh	a		178	
傻	soạ	a		177	
喜悦	hỉ duyệt	an		177	
卓越	trác việt	a		177	
严密	nghiêm mật	a		176	
齐全	tề toàn	a		176	
越多	việt đa	ad		175	
不通	bất thông	a		175	
短暂	đoản tạm	a		174	
烂	lạn	a		174	
恶心	ác tâm	a		174	
受不了	thụ bất liễu	al		173	
迫切	bách thiết	ad		172	
鲜	tiên	a		172	
怪异	quái dị	a		171	
怪	quái	a		171	
伪	nguỵ	ag		170	
好吃	hảo cật	a		170	
庄	trang	ag		170	
少见	thiếu kiến	a		169	
常用	thường dụng	a		169	
康	khang	ag		168	
实惠	thực huệ	an		167	
平凡	bình phàm	a		166	
偶然	ngẫu nhiên	a		166	
健	kiện	ag		166	
高超	cao siêu	a		166	
感兴趣	cảm hứng thú	a		166	
安静	an tĩnh	a		166	
精确	tinh xác	a		165	
浓厚	nùng hậu	a		165	
高大	cao đại	a		165	
恐惧	khủng cụ	an		164	
保守	bảo thủ	a		164	
深厚	thâm hậu	a		163	
多样	đa dạng	a		163	
奇	kỳ	ag		162	
贫穷	bần cùng	a		162	
骄傲	kiêu ngạo	an		162	
长久	trường cửu	a		162	
宽松	khoan tùng	a		161	
清纯	thanh thuần	a		161	
简易	giản dịch	a		158	
自豪	tự hào	a		158	
光荣	quang vinh	a		157	
贴心	thiếp tâm	a		157	
咸	hàm	a		156	
畅	sướng	a		155	
精美	tinh mỹ	a		154	
隆	long	ag		153	
朱	chu	ag		152	
踏实	đạp thực	a		151	
善良	thiện lương	a		151	
壮观	tráng quán	a		150	
头痛	đầu thống	a		150	
广阔	quảng khoát	a		150	
祥和	tường hoà	a		150	
穷	cùng	a		150	
完好	hoàn hảo	a		149	
被动	bị động	a		148	
整齐	chỉnh tề	a		147	
浓	nùng	a		147	
洋	dương	ag		147	
如意	như ý	a		146	
愉快	du khoái	a		146	
优雅	ưu nhã	a		146	
孤独	cô độc	a		146	
沉默	trầm mặc	a		145	
有意思	hữu ý tứ	al		145	
繁华	phồn hoa	a		144	
困惑	khốn hoặc	an		144	
杰出	kiệt xuất	a		143	
悲痛	bi thống	an		143	
残酷	tàn khốc	a		143	
黑暗	hắc ám	a		142	
准时	chuẩn thời	ad		142	
侥幸	kiểu hãnh	ad		142	
霸气	bá khí	an		141	
私	tư	ag		141	
不力	bất lực	a		141	
糟糕	tao cao	a		141	
残	tàn	a		141	
狭窄	hiệp trách	a		140	
慎重	thận trọng	a		140	
艰辛	gian tân	an		138	
尖	tiêm	a		137	
偏远	thiên viễn	a		137	
气愤	khí phẫn	a		137	
难忘	nan vong	a		136	
碎	toái	a		136	
牢	lao	a		135	
恒	hằng	ag		134	
虐	ngược	ag		134	
果断	quả đoạn	a		134	
省钱	tỉnh tiền	a		133	
有名	hữu danh	a		132	
沉重	trầm trọng	a		131	
脏	tạng	a		131	
低迷	đê mê	a		130	
湿	thấp	a		130	
不菲	bất phi	a		130	
陶	đào	ag		130	
恩爱	ân ái	a		130	
顺畅	thuận sướng	a		130	
主观	chủ quán	a		130	
端庄	đoan trang	a		130	
艰巨	gian cự	a		129	
不必要	bất tất yếu	a		129	
清廉	thanh liêm	a		128	
寒	hàn	ag		128	
良	lương	ag		128	
隐蔽	ẩn tế	a		128	
不安	bất an	an		127	
利好	lợi hảo	a		127	
默契	mặc khế	a		127	
犹豫	do dự	a		127	
感人	cảm nhân	a		127	
醒目	tỉnh mục	a		126	
锦	cẩm	ag		126	
深远	thâm viễn	a		124	
暗	ám	a		124	
蓝	lam	a		124	
原始	nguyên thuỷ	a		124	
整洁	chỉnh khiết	a		124	
吃惊	cật kinh	a		124	
凉	lương	a		123	
繁忙	phồn mang	a		123	
华丽	hoa lệ	a		122	
旺盛	vượng thịnh	a		122	
离奇	ly kỳ	a		122	
遥远	dao viễn	a		122	
寻常	tầm thường	a		121	
惨	thảm	a		121	
头疼	đầu đông	a		121	
丽	lệ	ag		121	
昂贵	ngang quý	a		120	
低下	đê hạ	a		120	
古老	cổ lão	a		120	
泽	trạch	ag		120	
郁闷	úc muộn	a		120	
动人	động nhân	a		119	
活泼	hoạt bát	a		118	
粗暴	thô bạo	a		118	
严谨	nghiêm cẩn	a		118	
明朗	minh lãng	a		117	
阳	dương	ag		117	
可行	khả hành	a		117	
优越	ưu việt	a		116	
高涨	cao trướng	a		115	
细腻	tế nị	a		115	
废	phế	ag		115	
缓	hoãn	a		115	
朴实	phác thực	a		115	
恶	ác	a		114	
密	mật	a		114	
廉	liêm	ag		114	
爱国	ái quốc	a		114	
过火	quá hoả	a		114	
灰	khôi	ag		113	
欣慰	hân uý	a		113	
灿烂	xán lạn	a		112	
稳健	ổn kiện	a		112	
净	tịnh	a		112	
甜	điềm	a		112	
爽	sảng	ag		112	
勉强	miễn cưỡng	ad		111	
多余	đa dư	a		110	
忠诚	trung thành	a		110	
干旱	can hạn	a		110	
露骨	lộ cốt	a		110	
出名	xuất danh	a		110	
简朴	giản phác	a		110	
动荡	động đãng	an		109	
奢侈	xa xỉ	a		109	
灿	xán	ag		109	
迷人	mê nhân	a		108	
阴	âm	a		108	
繁重	phồn trọng	a		107	
过瘾	quá ẩn	a		107	
严明	nghiêm minh	a		107	
悦	duyệt	ag		107	
宁	ninh	ag		106	
脆弱	thuý nhược	a		106	
勤	cần	a		106	
用力	dụng lực	ad		106	
猛烈	mãnh liệt	a		106	
优异	ưu dị	a		106	
紫	tử	a		105	
昌	xương	ag		105	
大好	đại hảo	a		104	
遥	dao	ag		104	
危急	nguy cấp	a		104	
丰	phong	ag		103	
巧	xảo	a		103	
神圣	thần thánh	a		103	
粗	thô	a		103	
无聊	vô liêu	a		102	
分明	phân minh	a		102	
敏	mẫn	ag		102	
恐慌	khủng hoảng	an		102	
完备	hoàn bị	a		102	
饱满	bão mãn	a		102	
空前	không tiền	a		101	
廉价	liêm giá	a		101	
管用	quản dụng	a		101	
悠久	du cửu	a		101	
酷	khốc	ag		100	
丰厚	phong hậu	a		100	
零星	linh tinh	a		100	
浅	thiển	a		100	
勇	dũng	ag		99	
熟练	thục luyện	a		99	
奢靡	xa mĩ	a		99	
甜美	điềm mỹ	a		99	
开阔	khai khoát	a		99	
贴身	thiếp thân	a		98	
抑郁	ức úc	a		98	
暧昧	ái muội	a		98	
丰满	phong mãn	a		98	
淫秽	dâm uế	a		98	
宏伟	hoằng vĩ	a		97	
崇高	sùng cao	a		97	
贵重	quý trọng	a		97	
疲惫	bì bại	a		97	
温和	ôn hoà	a		97	
冷清	lãnh thanh	a		97	
薄	bạc	a		96	
淡	đạm	a		96	
用心	dụng tâm	ad		95	
弯曲	loan khúc	a		95	
舒	thư	ag		95	
残忍	tàn nhẫn	a		94	
酸	toan	a		94	
难受	nan thụ	a		94	
厚重	hậu trọng	a		94	
不公	bất công	a		94	
焦急	tiêu cấp	a		94	
深切	thâm thiết	a		93	
污	ô	ag		93	
有数	hữu số	a		92	
新颖	tân dĩnh	a		92	
简短	giản đoản	a		92	
巧妙	xảo diệu	a		92	
朴素	phác tố	a		92	
不可思议	bất khả tư nghị	al		91	
乏力	phạp lực	a		91	
偏僻	thiên tích	a		91	
忠实	trung thực	a		91	
消极	tiêu cực	a		91	
安定	an định	a		91	
确切	xác thiết	a		90	
危重	nguy trọng	a		90	
不严	bất nghiêm	a		90	
嫩	nộn	a		90	
俗	tục	a		90	
清明	thanh minh	a		90	
虚弱	hư nhược	a		90	
均匀	quân quân	a		90	
安详	an tường	a		90	
傲	ngạo	a		89	
伟	vĩ	ag		89	
难过	nan quá	a		89	
辛勤	tân cần	ad		88	
安康	an khang	an		88	
晴好	tình hảo	a		88	
暴	bạo	ad		88	
懂事	đổng sự	a		88	
惨重	thảm trọng	a		88	
迟	trì	a		88	
痛心	thống tâm	a		88	
好玩	hảo ngoạn	a		87	
平淡	bình đạm	a		87	
礼貌	lễ mạo	an		87	
公道	công đạo	a		87	
匆忙	thông mang	ad		87	
心酸	tâm toan	a		86	
悲伤	bi thương	a		86	
繁琐	phồn toả	a		86	
惊险	kinh hiểm	a		86	
灵	linh	a		86	
直观	trực quán	a		86	
美观	mỹ quán	a		86	
诚实	thành thật	a		85	
恰当	kháp đương	a		85	
蓬勃	bồng bột	ad		84	
破旧	phá cựu	a		84	
愉悦	du duyệt	a		84	
伤心	thương tâm	a		84	
鲜活	tiên hoạt	a		84	
松弛	tùng thỉ	a		83	
衰	suy	ag		83	
诱人	dụ nhân	a		83	
不俗	bất tục	a		83	
踊跃	dũng dược	ad		83	
稀缺	hi khuyết	a		83	
开朗	khai lãng	a		83	
可耻	khả sỉ	a		83	
好色	hiếu sắc	a		82	
通俗	thông tục	a		82	
橙	tranh	ag		81	
持久	trì cửu	a		81	
剧烈	kịch liệt	a		81	
反感	phản cảm	an		81	
臭	xú	a		81	
苦恼	khổ não	an		81	
严正	nghiêm chính	a		80	
固	cố	ag		80	
静	tĩnh	a		80	
迅猛	tấn mãnh	a		79	
饱	bão	a		79	
清白	thanh bạch	an		79	
内向	nội hướng	a		79	
祥	tường	ag		79	
抢眼	thưởng nhãn	a		79	
自在	tự tại	a		79	
粗糙	thô tháo	a		78	
天真	thiên chân	a		78	
高昂	cao ngang	a		78	
顽强	ngoan cường	a		78	
宁静	ninh tĩnh	a		78	
哭笑不得	khốc tiếu bất đắc	al		78	
诚挚	thành chí	a		77	
杂	tạp	a		77	
暖和	noãn hoà	a		77	
流畅	lưu sướng	a		77	
专心	chuyên tâm	ad		77	
热火	nhiệt hoả	a		77	
审慎	thẩm thận	a		77	
情急	tình cấp	a		77	
低廉	đê liêm	a		77	
平和	bình hoà	a		76	
可观	khả quán	a		76	
奇妙	kỳ diệu	a		76	
异	dị	ag		76	
欣喜	hân hỉ	a		76	
为难	vi nan	a		76	
庄严	trang nghiêm	a		75	
亮丽	lượng lệ	a		75	
惊奇	kinh kỳ	a		75	
寂寞	tịch mịch	a		75	
周密	chu mật	a		75	
相近	tương cận	a		75	
窄	trách	a		75	
少有	thiếu hữu	a		75	
沮丧	trở táng	a		75	
美妙	mỹ diệu	a		75	
坎坷	khảm kha	an		75	
近视	cận thị	a		74	
柔软	nhu nhuyễn	a		74	
害羞	hại tu	a		74	
宽敞	khoan xưởng	a		74	
尽责	tận trách	a		73	
愧疚	quý cứu	an		73	
吃力	cật lực	a		73	
秀美	tú mỹ	a		73	
显眼	hiển nhãn	a		72	
片面	phiến diện	a		72	
通畅	thông sướng	an		72	
不妥	bất thoả	a		72	
简约	giản ước	a		72	
一模一样	nhất mô nhất dạng	al		72	
曲折	khúc chiết	a		71	
歪	oai	a		71	
赤裸	xích khoả	a		71	
超前	siêu tiền	a		71	
手软	thủ nhuyễn	a		70	
尖锐	tiêm nhuệ	a		70	
珍	trân	ag		70	
懒	lãn	a		69	
要好	yếu hảo	a		69	
封建	phong kiến	a		69	
简洁	giản khiết	a		69	
风流	phong lưu	a		69	
凶	hung	a		69	
可信	khả tín	a		69	
精良	tinh lương	a		69	
圣	thánh	ag		69	
真挚	chân chí	a		68	
凄惨	thê thảm	a		68	
光滑	quang hoạt	a		68	
仁	nhân	ag		68	
斜	tà	a		68	
潇洒	tiêu sái	a		68	
时髦	thời mao	a		68	
陈旧	trần cựu	a		68	
凶猛	hung mãnh	a		68	
荒唐	hoang đường	a		68	
沸沸扬扬	phí phí dương dương	al		67	
燥	táo	ag		67	
狭小	hiệp tiểu	a		67	
沉着	trầm trứ	a		66	
紊乱	vấn loạn	an		66	
可口	khả khẩu	a		66	
划算	hoạch toán	a		66	
浓郁	nùng úc	a		66	
温热	ôn nhiệt	a		66	
惋惜	oản tích	a		66	
郑重	trịnh trọng	ad		65	
荣幸	vinh hạnh	a		65	
不得已	bất đắc dĩ	a		65	
简陋	giản lậu	a		65	
不起眼	bất khởi nhãn	a		65	
高尚	cao thượng	a		65	
称职	xưng chức	a		65	
吓人	hách nhân	a		65	
荤	huân	ag		65	
平整	bình chỉnh	a		64	
充裕	sung dụ	a		64	
犀利	tê lợi	a		64	
珍稀	trân hi	a		64	
一连串	nhất liên xuyến	al		64	
贫寒	bần hàn	a		64	
勤奋	cần phấn	a		64	
对劲	đối kình	a		64	
危	nguy	ag		63	
惬意	khiếp ý	a		63	
别样	biệt dạng	a		63	
杰	kiệt	ag		63	
好说	hảo thuyết	a		63	
紧迫	khẩn bách	a		63	
幼	ấu	ag		63	
孤单	cô đơn	a		63	
美艳	mỹ diễm	a		63	
地道	địa đạo	a		63	
生鲜	sinh tiên	a		63	
详尽	tường tận	a		63	
新奇	tân kỳ	a		63	
荣耀	vinh diệu	an		63	
激进	kích tiến	a		62	
红火	hồng hoả	a		62	
绝望	tuyệt vọng	a		62	
稀少	hi thiếu	a		62	
理所当然	lý sở đương nhiên	al		62	
奇幻	kỳ huyễn	a		62	
紧缺	khẩn khuyết	a		61	
低落	đê lạc	an		61	
神似	thần tự	a		61	
和睦	hoà mục	a		60	
美满	mỹ mãn	a		60	
清澈	thanh triệt	a		60	
欢	hoan	a		60	
坦然	thản nhiên	a		60	
淋漓尽致	lâm ly tận trí	al		60	
粗略	thô lược	a		60	
无情	vô tình	a		60	
老实	lão thực	a		59	
高贵	cao quý	a		59	
费劲	phí kình	a		59	
凸	đột	ag		59	
标致	tiêu trí	a		59	
融洽	dung hiệp	a		59	
紧俏	khẩn tiếu	a		59	
苍白	thương bạch	a		59	
坦诚	thản thành	a		59	
辛辣	tân lạt	a		58	
欢快	hoan khoái	a		58	
对称	đối xưng	a		58	
雄厚	hùng hậu	a		58	
羞涩	tu sáp	a		58	
微妙	vi diệu	a		58	
保温	bảo ôn	a		58	
吃亏	cật khuy	a		58	
猖獗	xương quyết	a		58	
懈怠	giải đãi	a		58	
自如	tự như	a		58	
高雅	cao nhã	a		58	
魔	ma	ag		58	
丰盛	phong thịnh	a		58	
谦虚	khiêm hư	a		57	
充沛	sung bái	a		57	
无助	vô trợ	a		57	
繁多	phồn đa	a		57	
清淡	thanh đạm	a		57	
单调	đơn điệu	a		57	
消瘦	tiêu sấu	a		57	
清正	thanh chính	a		57	
爱美	ái mỹ	a		57	
湿润	thấp nhuận	a		56	
光辉	quang huy	a		56	
潮湿	triều thấp	a		56	
愤慨	phẫn khái	an		56	
值钱	trị tiền	a		56	
高明	cao minh	a		56	
荒	hoang	ag		56	
冷漠	lãnh mạc	a		56	
令人羡慕	lệnh nhân tiện mộ	al		56	
吉利	cát lợi	a		55	
劳累	lao luỵ	a		55	
舒畅	thư sướng	a		55	
能干	năng cán	a		55	
乖巧	quai xảo	a		55	
精湛	tinh trạm	a		55	
得意	đắc ý	a		55	
直白	trực bạch	a		55	
出众	xuất chúng	a		55	
勤劳	cần lao	a		54	
安宁	an ninh	an		54	
不可或缺	bất khả hoặc khuyết	al		54	
莫名其妙	mạc danh kỳ diệu	al		54	
微弱	vi nhược	a		54	
稀	hi	a		54	
红润	hồng nhuận	a		53	
诡异	quỷ dị	a		53	
惨不忍睹	thảm bất nhẫn đổ	al		53	
如火如荼	như hoả như đồ	al		53	
野蛮	dã man	a		53	
可喜	khả hỉ	a		53	
哀伤	ai thương	an		53	
刺鼻	thích tị	a		53	
矮	ải	a		53	
显赫	hiển hách	a		53	
虚伪	hư nguỵ	a		53	
安乐	an lạc	a		53	
富强	phú cường	a		52	
见效	kiến hiệu	a		52	
锐	nhuệ	ag		52	
流利	lưu lợi	a		52	
万万	vạn vạn	al		2	
僵硬	cương ngạnh	a		52	
力所能及	lực sở năng cập	al		52	
心切	tâm thiết	a		52	
敏锐	mẫn duệ	a		52	
英勇	anh dũng	ad		52	
抢手	thưởng thủ	a		52	
耀眼	diệu nhãn	a		51	
逊色	tốn sắc	a		51	
竞	cạnh	ag		51	
浓重	nùng trọng	a		51	
昂扬	ngang dương	a		51	
