本轮	bản luân	r		114	
何种	hà chủng	r		111	
那段	na đoạn	r		103	
本级	bản cấp	r		102	
本期	bản kỳ	r		101	
各区	các khu	r		98	
那年	na niên	r		97	
本场	bản trường	r		95	
该店	cai điếm	r		94	
每张	mỗi trương	r		90	
每亩	mỗi mẫu	r		87	
他俩	tha lưỡng	r		86	
每户	mỗi hộ	r		86	
该报	cai báo	r		83	
每家	mỗi gia	r		83	
该书	cai thư	r		79	
该团	cai đoàn	r		79	
该镇	cai trấn	r		77	
各路	các lộ	r		72	
该机	cai cơ	r		69	
本组	bản tổ	r		66	
此刻	thử khắc	r		66	
乌龙	ô long	r		62	
那场	na trường	r		60	
这话	giá thoại	r		57	
本省	bản tỉnh	r		55	
该州	cai châu	r		52	
哪家	na gia	r		52	
其父	kỳ phụ	r		51	
本剧	bản kịch	r		50	
谁家	thuỳ gia	r		48	
有一套	hữu nhất sáo	r		48	
缘何	duyên hà	r		45	
每股	mỗi cổ	r		45	
那份	na phần	r		42	
这般	giá bàn	r		42	
三者	tam giả	r		40	
各式	các thức	r		39	
各色	các sắc	r		39	
该厂	cai xưởng	r		39	
何方	hà phương	r		38	
该馆	cai quán	r		38	
各村	các thôn	r		37	
该类	cai loại	r		36	
菜鸟	thái điểu	r		36	
每种	mỗi chủng	r		35	
各部	các bộ	r		33	
本村	bản thôn	r		27	
各组	các tổ	r		27	
本校	bản hiệu	r		26	
本片	bản phiến	r		26	
此话	thử thoại	r		23	
每期	mỗi kỳ	r		23	
东三省	đông tam tỉnh	r		23	
各州	các châu	r		22	
此役	thử dịch	r		22	
每组	mỗi tổ	r		22	
某市	mỗ thị	r		22	
每间	mỗi gian	r		22	
此文	thử văn	r		22	
各校	các hiệu	r		22	
每场	mỗi trường	r		21	
某国	mỗ quốc	r		21	
该党	cai đảng	r		21	
此剧	thử kịch	r		20	
该段	cai đoạn	r		20	
芳心	phương tâm	r		20	
此法	thử pháp	r		19	
此片	thử phiến	r		19	
该部	cai bộ	r		18	
各派	các phái	r		17	
此生	thử sinh	r		15	
该病	cai bệnh	r		15	
某团	mỗ đoàn	r		15	
何故	hà cố	r		14	
本县	bản huyện	r		14	
每套	mỗi sáo	r		14	
阿拉	a lạp	r		13	
诸国	chư quốc	r		12	
每节	mỗi tiết	r		12	
某地	mỗ địa	r		12	
某年	mỗ niên	r		12	
他日	tha nhật	r		12	
各科	các khoa	r		12	
老夫	lão phu	r		12	
她俩	tha lưỡng	r		11	
每支	mỗi chi	r		11	
哪门子	na môn tử	r		11	
此书	thử thư	r		10	
每块	mỗi khối	r		10	
两广	lưỡng quảng	r		10	
每桶	mỗi dũng	r		10	
该寺	cai tự	r		10	
首架	thủ giá	r		9	
每份	mỗi phần	r		9	
我方	ngã phương	r		8	
那幅	na bức	r		8	
先帝	tiên đế	r		8	
该矿	cai khoáng	r		7	
本社	bản xã	r		7	
这方	giá phương	r		7	
几时	kỷ thời	r		7	
本法	bản pháp	r		6	
每篇	mỗi thiên	r		6	
该社	cai xã	r		6	
咱俩	cha lưỡng	r		6	
各队	các đội	r		6	
哪边	na biên	r		5	
何物	hà vật	r		5	
马步	mã bộ	r		5	
各行	các hành	r		5	
敝	tệ	r		5	
本区	bản khu	r		5	
甚么	thậm ma	r		4	
本港	bản cảng	r		4	
云雨	vân vũ	r		4	
诸事	chư sự	r		4	
每餐	mỗi xan	r		4	
吾辈	ngô bối	r		4	
本埠	bản phụ	r		4	
梁祝	lương chúc	r		3	
己见	kỷ kiến	r		3	
各盟市	các minh thị	r		3	
某省	mỗ tỉnh	r		3	
本乡	bản hương	r		3	
此风	thử phong	r		3	
各党	các đảng	r		3	
俺家	yêm gia	r		3	
该系	cai hệ	r		3	
此信	thử tín	r		2	
本条	bản điều	r		2	
本栏	bản lan	r		2	
该刊	cai san	r		2	
本族	bản tộc	r		2	
玄宗	huyền tông	r		2	
各报	các báo	r		2	
這部	giá bộ	r		2	
本镇	bản trấn	r		2	
鄙人	bỉ nhân	r		1	
各款	các khoản	r		1	
甚者	thậm giả	r		1	
各门	các môn	r		1	
某月	mỗ nguyệt	r		1	
每局	mỗi cục	r		1	
此理	thử lý	r		1	
该港	cai cảng	r		1	
每队	mỗi đội	r		1	
