自我	tự mình /tự ngã	r		57	
别	đừng/khác/biệt /biệt	r		1	
凡	phàm /phàm	r		2	
本次	lần này /bản thứ	r		51	
哪	nào/đâu /na	r		47	
本地	bản địa /bản địa	r		49	
者	người/Giả /giả	r		11	
这时	lúc này /giá thời	r		48	
本国	nước mình /bản quốc	r		47	
哪里	nơi nào /na lý	r		47	
该市	? /cai thị	r		46	
那个	cái kia /na cá	r		42	
每月	mỗi tháng /mỗi nguyệt	r		41	
这家	nhà này /giá gia	r		41	
那时	lúc kia /na thời	r		39	
每次	mỗi lần /mỗi thứ	r		38	
各方	các bên /các phương	r		38	
该行	? /cai hành	r		38	
本届	lần này /bản giới	r		37	
彼此	lẫn nhau /bỉ thử	r		36	
本人	bản nhân/bản thân /bản nhân	r		35	
本法	? /bản pháp	r		33	
那天	ngày đó /na thiên	r		32	
啥	gì /xá	r		32	
某种	nào đó /mỗ chủng	r		31	
他人	người khác /tha nhân	r		31	
各省	? /các tỉnh	r		27	
此事	chuyện này /thử sự	r		27	
多方	nhiều mặt /đa phương	r		3	
其余	còn lại /kỳ dư	r		27	
这块	? /giá khối	r		26	
之类	linh tinh/các kiểu/đủ loại/các loại /chi loại	r		26	
该校	? /cai hiệu	r		25	
某部	? /mỗ bộ	r		24	
咱	ta/chúng ta /cha	r		24	
每人	mỗi người /mỗi nhân	r		24	
该局	? /cai cục	r		24	
该县	cai huyện /cai huyện	r		23	
他家	nhà hắn /tha gia	r		23	
本轮	lượt này /bản luân	r		23	
该书	? /cai thư	r		23	
每桶	? /mỗi dũng	r		23	
为何	vì sao /vi hà	r		22	
别的	khác /biệt đích	r		22	
本书	quyển sách /bản thư	r		22	
怎	sao /chẩm	r		21	
哪些	? /na ta	r		20	
哪个	cái nào /na cá	r		20	
什么样	cái dạng gì/kiểu gì/loại nào /thậm ma ma dạng	r		20	
那位	vị kia /na vị	r		19	
每周	mỗi tuần /mỗi chu	r		19	
后者	người sau /hậu giả	r		19	
这儿	nơi này /giá nhi	r		19	
其一	thứ nhất /kỳ nhất	r		19	
该剧	? /cai kịch	r		19	
该院	? /cai viện	r		19	
自家	nhà mình /tự gia	r		18	
这笔	khoản này /giá bút	r		18	
诸	chư /chư	r		16	
俺	choa/ta/ore /yêm	r		18	
其二	thứ hai /kỳ nhị	r		17	
这天	hôm nay /giá thiên	r		15	
每日	mỗi ngày /mỗi nhật	r		15	
此举	cử động này /thử cử	r		14	
该项	hạng này /cai hạng	r		14	
该村	? /cai thôn	r		14	
两者	hai bên /lưỡng giả	r		13	
前者	người phía trước /tiền giả	r		13	
此案	? /thử án	r		13	
该厂	? /cai xưởng	r		13	
该党	? /cai đảng	r		13	
别国	nước khác/nước Biệt /biệt quốc	r		12	
己	mình /kỷ	r		12	
各位	các vị /các vị	r		12	
任何人	? /nhậm hà nhân	r		12	
该国	? /cai quốc	r		12	
咱们	chúng ta /cha môn	r		12	
本栏	? /bản lan	r		12	
他俩	hai người bọn họ /tha lưỡng	r		12	
哪儿	chỗ nào /na nhi	r		11	
咋	thế nào /trách	r		11	
该所	? /cai sở	r		10	
本版	? /bản bản	r		10	
此类	loại này /thử loại	r		10	
某个	cái nào đó /mỗ cá	r		10	
予	dư /dư	Rg		1	
本级	? /bản cấp	r		10	
本案	bản án /bản án	r		10	
他乡	tha hương /tha hương	r		9	
每亩	? /mỗi mẫu	r		9	
多久	bao lâu /đa cửu	r		9	
该矿	? /cai khoáng	r		9	
然	song/nhiên /nhiên	r		5	
其三	thứ ba /kỳ tam	r		8	
各式	các thức/các loại /các thức	r		8	
此行	chuyến này/chuyến đi này /thử hành	r		8	
何时	khi nào /hà thời	r		8	
各队	? /các đội	r		8	
此地	nơi đây /thử địa	r		8	
斯	tư /tư	Rg		5	
本乡	quê hương/Hongo /bản hương	r		8	
某团	? /mỗ đoàn	r		8	
每镇	? /mỗi trấn	r		8	
每户	? /mỗi hộ	r		7	
该片	? /cai phiến	r		7	
各区	? /các khu	r		7	
本市	bản thị/thành phố này /bản thị	r		7	
该案	? /cai án	r		7	
某市	? /mỗ thị	r		7	
各党	? /các đảng	r		7	
那段	đoạn kia /na đoạn	r		7	
那儿	nơi đó /na nhi	r		7	
何种	loại nào /hà chủng	r		7	
各家	mỗi nhà /các gia	r		7	
该团	? /cai đoàn	r		7	
二者	hai người /nhị giả	r		6	
本村	xã này/Honmura /bản thôn	r		6	
每家	? /mỗi gia	r		6	
那场	? /na trường	r		6	
该镇	? /cai trấn	r		6	
该部	? /cai bộ	r		6	
怎么样	như thế nào /chẩm ma ma dạng	r		6	
本文	sách này /bản văn	r		6	
各县	các huyện /các huyện	r		6	
谁家	nhà ai /thuỳ gia	r		6	
俺们	bọn ta /yêm môn	r		6	
该段	? /cai đoạn	r		6	
何等	hạng nào /hà đẳng	r		1	
该报	? /cai báo	r		5	
该省	? /cai tỉnh	r		5	
焉	yên/sao /yên	r		1	
其他人	những người khác /kỳ tha nhân	r		5	
每场	? /mỗi trường	r		5	
各派	các phái /các phái	r		5	
她家	nhà nàng /tha gia	r		5	
我方	bên ta/chúng ta /ngã phương	r		5	
吾	ngô /ngô	r		5	
个中	? /cá trung	r		5	
大伙	mọi người /đại hoả	r		5	
各路	các lộ/các nhóm /các lộ	r		4	
每晚	mỗi đêm /mỗi vãn	r		4	
本社	trụ sở chính /bản xã	r		4	
三者	tam giả /tam giả	r		4	
您老	ngài lão /nâm lão	r		4	
本省	bổn tỉnh/bản tỉnh /bản tỉnh	r		4	
各科	? /các khoa	r		4	
孰	ai /thục	r		4	
大伙儿	mọi người /đại hoả nhi	r		4	
这话	lời này /giá thoại	r		4	
缘何	tại sao /duyên hà	r		4	
各市	? /các thị	r		4	
这会儿	lúc này /giá hội nhi	r		4	
本剧	? /bản kịch	r		4	
本片	? /bản phiến	r		4	
诸事	mọi việc /chư sự	r		4	
某某	mỗ mỗ/nào đó /mỗ mỗ	r		4	
某地	chỗ nào đó /mỗ địa	r		4	
此人	người này /thử nhân	r		4	
各色	các màu/đủ thứ /các sắc	r		4	
你家	nhà ngươi /nhĩ gia	r		4	
各组	? /các tổ	r		4	
俺村	? /yêm thôn	r		4	
这方	bên này /giá phương	r		3	
该刊	? /cai san	r		3	
此话	lời này /thử thoại	r		3	
每间	? /mỗi gian	r		3	
本期	bản kỳ /bản kỳ	r		3	
此风	? /thử phong	r		3	
该社	? /cai xã	r		3	
他国	nước khác /tha quốc	r		3	
你报	? /nhĩ báo	r		3	
彼	kia /bỉ	r		3	
此役	? /thử dịch	r		3	
该州	? /cai châu	r		3	
诸位	chư vị/các /chư vị	r		3	
各村	? /các thôn	r		3	
该奖	? /cai tưởng	r		3	
这般	dạng này /giá bàn	r		3	
此理	? /thử lý	r		3	
其四	thứ tư /kỳ tứ	r		3	
何处	nơi nào /hà xử	r		3	
各部	? /các bộ	r		3	
旁人	người bên ngoài /bàng nhân	r		3	
该店	? /cai điếm	r		3	
这时候	thời điểm này /giá thời hậu	r		3	
哪家	nhà ai /na gia	r		3	
别样	khác kiểu/kiểu khác /biệt dạng	r		2	
该路	? /cai lộ	r		2	
每篇	? /mỗi thiên	r		2	
本镇	thị trấn này /bản trấn	r		2	
该类	? /cai loại	r		2	
各行	? /các hành	r		2	
某省	? /mỗ tỉnh	r		2	
该区	? /cai khu	r		2	
是役	? /thị dịch	r		2	
每套	? /mỗi sáo	r		2	
该地	nơi đó /cai địa	r		2	
每支	? /mỗi chi	r		2	
此片	? /thử phiến	r		2	
某国	? /mỗ quốc	r		2	
各业	? /các nghiệp	r		2	
本校	trường này /bản hiệu	r		2	
甚者	? /thậm giả	r		2	
该车	? /cai xa	r		2	
各卷	? /các quyển	r		2	
我辈	thế hệ ta /ngã bối	r		2	
每期	? /mỗi kỳ	r		2	
此书	? /thử thư	r		2	
该系	bộ phận /cai hệ	r		2	
本县	bản huyện/huyện này /bản huyện	r		2	
各州	? /các châu	r		2	
此法	pháp này/phương pháp này/cách này /thử pháp	r		2	
何物	vật gì/Hà Vật /hà vật	r		2	
每块	? /mỗi khối	r		2	
该港	? /cai cảng	r		2	
何事	chuyện gì /hà sự	r		2	
此剧	? /thử kịch	r		2	
咱村	? /cha thôn	r		2	
本队	bổn đội/bản đội /bản đội	r		2	
每队	? /mỗi đội	r		2	
何方	phương nào /hà phương	r		2	
该会	? /cai hội	r		2	
俺家	? /yêm gia	r		2	
各门	? /các môn	r		2	
本条	Honjo /bản điều	r		2	
贵省	? /quý tỉnh	r		1	
几多	? /kỷ đa	r		1	
本港	? /bản cảng	r		1	
其父	? /kỳ phụ	r		1	
每种	mỗi loại /mỗi chủng	r		1	
兹	tư /tư	Rg		1	
这边	bên này/ở đây /giá biên	r		1	
诸国	các nước /chư quốc	r		1	
己见	gặp mình/ý kiến của bản thân /kỷ kiến	r		1	
此生	kiếp này /thử sinh	r		1	
该寺	? /cai tự	r		1	
该病	? /cai bệnh	r		1	
该机	? /cai cơ	r		1	
虎鸣	? /hổ minh	r		1	
谁个	người nào /thuỳ cá	r		1	
每股	? /mỗi cổ	r		1	
某年	? /mỗ niên	r		1	
某月	? /mỗ nguyệt	r		1	
此文	? /thử văn	r		1	
各机	? /các cơ	r		1	
本园	? /bản viên	r		1	
每份	mỗi phần /mỗi phần	r		1	
各款	? /các khoản	r		1	
我部	? /ngã bộ	r		1	
其时	lúc đó /kỳ thời	r		1	
该馆	? /cai quán	r		1	
每局	? /mỗi cục	r		1	
那幅	? /na bức	r		1	
该台	? /cai đài	r		1	
何人	người nào /hà nhân	r		1	
此信	? /thử tín	r		1	
各条	? /các điều	r		1	
何日	ngày nào /hà nhật	r		1	
各报	? /các báo	r		1	
本区	? /bản khu	r		1	
该署	? /cai thự	r		1	
某县	? /mỗ huyện	r		1	
贵党	Quý Đảng /quý đảng	r		1	
各户	? /các hộ	r		1	
各税	? /các thuế	r		1	
每村	? /mỗi thôn	r		1	
老夫	lão phu /lão phu	r		1	
每所	? /mỗi sở	r		1	
该周	? /cai chu	r		1	
其因	? /kỳ nhân	r		1	
吾国	? /ngô quốc	r		1	
我城	? /ngã thành	r		1	
自个	chính mình /tự cá	r		1	
咱俩	hai ta /cha lưỡng	r		1	
那会儿	lúc ấy /na hội nhi	r		1	
各系	? /các hệ	r		1	
本方	bản phương /bản phương	r		1	
每餐	? /mỗi xan	r		1	
本院	bản viện /bản viện	r		1	
本场	bản trường /bản trường	r		1	
各盟市	? /các minh thị	r		1	
每张	mỗi tấm /mỗi trương	r		1	
此访	? /thử phỏng	r		1	
此奖	? /thử tưởng	r		1	
她俩	hai nàng /tha lưỡng	r		1	
此药	? /thử dược	r		1	
本族	bổn tộc /bản tộc	r		1	
某乡	? /mỗ hương	r		1	
自个儿	bản thân /tự cá nhi	r		1	
各处	các nơi /các xử	r		1	
诸强	? /chư cường	r		1	
哪般	? /na bàn	r		1	
诸峰	? /chư phong	r		1	
为啥	vì sao /vi xá	r		1	
该关	? /cai quan	r		1	
诸方	mỗi phương /chư phương	r		1	
本辑	? /bản tập	r		1	
其叶	? /kỳ diệp	r		1	
各连	mỗi đại đội /các liên	r		1	
某事	mỗ sự /mỗ sự	r		1	
某人	người nào đó/mỗ nhân /mỗ nhân	r		1	
其妻	? /kỳ thê	r		1	
该岛	? /cai đảo	r		1	
某类	? /mỗ loại	r		1	
该师	? /cai sư	r		1	
本党	? /bản đảng	r		1	
本赛	? /bản tái	r		1	
别处	nơi khác /biệt xử	r		1	
何地	nơi nào /hà địa	r		1	
我县	? /ngã huyện	r		1	
某师	? /mỗ sư	r		1	
叹/Vg 其	? /thán/Vg kỳ	r		1	
本州	bản châu/bang này /bản châu	r		1	
这根	? /giá căn	r		1	
这歌	? /giá ca	r		1	
