随	tuỳ	Dg		6	
亲自	thân tự	d		65	
率先	suất tiên	d		64	
尽	tận	d		14	
单	đơn	d		22	
永远	vĩnh viễn	d		60	
大幅	đại bức	d		58	
很快	ngận khoái	d		62	
断	đoạn	d		1	
偏	thiên	d		29	
不过	bất quá	d		17	
尚未	thượng vị	d		61	
合同	hợp đồng	d		1	
可是	khả thị	d		11	
一旦	nhất đán	d		60	
明	minh	d		4	
倒	đảo	d		14	
曾经	tăng kinh	d		57	
顶	đỉnh	d		1	
紧紧	khẩn khẩn	d		57	
必然	tất nhiên	d		29	
别	biệt	d		48	
死	tử	d		1	
短期	đoản kỳ	d		6	
凡	phàm	d		50	
且	thả	d		8	
紧	khẩn	d		25	
随后	tuỳ hậu	d		51	
更为	canh vi	d		51	
齐	tề	d		9	
就要	tựu yếu	d		51	
早日	tảo nhật	d		50	
由此	do thử	d		50	
陆续	lục tục	d		49	
不得不	bất đắc bất	d		49	
常常	thường thường	d		49	
刑事	hình sự	d		2	
尽早	tận tảo	d		48	
深深	thâm thâm	d		43	
极为	cực vi	d		48	
有时	hữu thời	d		47	
专项	chuyên hạng	d		6	
相继	tương kế	d		46	
绝对	tuyệt đối	d		31	
较为	giác vi	d		45	
一度	nhất độ	d		45	
穷	cùng	d		1	
反复	phản phúc	d		37	
一边	nhất biên	d		33	
以便	dĩ tiện	d		43	
须	tu	d		37	
盖	cái	d		3	
高效	cao hiệu	d		4	
从此	tòng thử	d		42	
硬	ngạnh	d		10	
无疑	vô nghi	d		41	
甚	thậm	Dg		41	
远远	viễn viễn	d		40	
仅仅	cận cận	d		41	
够	cú	d		3	
到处	đáo xử	d		40	
亦	diệc	d		40	
大幅度	đại bức độ	d		40	
千万	thiên vạn	d		15	
似	tự	d		18	
仿佛	phảng phất	d		28	
必将	tất tướng	d		39	
准	chuẩn	d		2	
马上	mã thượng	d		39	
一贯	nhất quán	d		19	
大多	đại đa	d		38	
早已	tảo dĩ	d		37	
究竟	cứu cánh	d		37	
有机	hữu cơ	d		17	
随时	tuỳ thời	d		37	
高速	cao tốc	d		21	
最为	tối vi	d		36	
一道	nhất đạo	d		35	
直	trực	d		30	
一律	nhất luật	d		34	
决不	quyết bất	d		34	
实在	thực tại	d		27	
从严	tòng nghiêm	d		34	
逾	du	Dg		5	
稳步	ổn bộ	d		33	
大都	đại đô	d		33	
暂时	tạm thời	d		17	
真是	chân thị	d		33	
大约	đại ước	d		32	
格外	cách ngoại	d		32	
深情	thâm tình	d		13	
连年	liên niên	d		30	
急剧	cấp kịch	d		29	
略	lược	d		32	
反而	phản nhi	d		32	
定期	định kỳ	d		24	
人为	nhân vi	d		22	
毕竟	tất cánh	d		31	
衷心	trung tâm	d		14	
确	xác	d		26	
只好	chích hảo	d		30	
继	kế	Dg		8	
足	túc	d		7	
历来	lịch lai	d		29	
渐渐	tiệm tiệm	d		29	
全力	toàn lực	d		24	
必	tất	d		28	
大概	đại khái	d		28	
特	đặc	d		25	
随之	tuỳ chi	d		28	
再度	tái độ	d		28	
从未	tòng vị	d		28	
日趋	nhật xu	d		28	
一手	nhất thủ	d		18	
自动	tự động	d		18	
从中	tòng trung	d		27	
空	không	d		3	
本来	bản lai	d		24	
无不	vô bất	d		27	
多么	đa ma	d		27	
的确	đích xác	d		27	
多方	đa phương	d		24	
一次性	nhất thứ tính	d		17	
逐年	trục niên	d		26	
极其	cực kỳ	d		26	
终	chung	d		20	
永	vĩnh	d		17	
通常	thông thường	d		24	
一再	nhất tái	d		26	
绝不	tuyệt bất	d		26	
切	thiết	d		12	
专程	chuyên trình	d		25	
专	chuyên	d		19	
至此	chí thử	d		25	
净	tịnh	d		2	
同年	đồng niên	d		24	
互	hỗ	d		24	
无偿	vô thường	d		18	
或许	hoặc hứa	d		24	
从不	tòng bất	d		24	
竟然	cánh nhiên	d		24	
恐怕	khủng phạ	d		24	
尽量	tận lượng	d		24	
不仅仅	bất cận cận	d		24	
基本上	cơ bản thượng	d		24	
近来	cận lai	d		24	
被迫	bị bách	d		24	
人工	nhân công	d		7	
莫	mạc	d		20	
奋力	phấn lực	d		23	
从小	tòng tiểu	d		23	
连连	liên liên	d		22	
皆	giai	d		23	
欲	dục	d		17	
当即	đương tức	d		23	
稍	sảo	d		23	
不用	bất dụng	d		23	
自发	tự phát	d		20	
不时	bất thời	d		22	
默默	mặc mặc	d		22	
猛	mãnh	d		13	
一向	nhất hướng	d		22	
不能不	bất năng bất	d		22	
尤为	vưu vi	d		22	
原本	nguyên bản	d		15	
绝	tuyệt	d		18	
一举	nhất cử	d		21	
干脆	can thuý	d		18	
真的	chân đích	d		20	
凡是	phàm thị	d		20	
到底	đáo để	d		15	
并未	tịnh vị	d		21	
始	thuỷ	d		2	
如期	như kỳ	d		20	
处处	xử xử	d		10	
毫不	hào bất	d		20	
合力	hợp lực	d		3	
自行	tự hành	d		20	
过度	quá độ	d		18	
过于	quá vu	d		19	
常年	thường niên	d		19	
不禁	bất cấm	d		19	
顿	đốn	Dg		5	
以此	dĩ thử	d		19	
原先	nguyên tiên	d		13	
而今	nhi kim	d		18	
昼夜	trú dạ	d		6	
特意	đặc ý	d		18	
随即	tuỳ tức	d		18	
异常	dị thường	d		8	
挺	đỉnh	d		11	
岂	khởi	d		18	
居然	cư nhiên	d		18	
固然	cố nhiên	d		18	
届时	giới thời	d		18	
果断	quả đoạn	d		1	
未必	vị tất	d		18	
书面	thư diện	d		6	
迄今	hất kim	d		18	
势必	thế tất	d		18	
将要	tướng yếu	d		17	
极端	cực đoan	d		7	
从来	tòng lai	d		17	
当场	đương trường	d		17	
最初	tối sơ	d		9	
立体	lập thể	d		1	
事先	sự tiên	d		17	
整整	chỉnh chỉnh	d		16	
备	bị	Dg		3	
正面	chính diện	d		7	
独	độc	d		8	
竞相	cạnh tương	d		16	
及早	cập tảo	d		16	
横	hoành	Dg		1	
渐	tiệm	d		15	
慢慢	mạn mạn	d		16	
轻轻	khinh khinh	d		14	
足以	túc dĩ	d		15	
不必	bất tất	d		15	
狂	cuồng	Dg		12	
大体	đại thể	d		13	
早就	tảo tựu	d		15	
悄悄	tiễu tiễu	d		15	
牢牢	lao lao	d		15	
日渐	nhật tiệm	d		15	
同等	đồng đẳng	d		4	
一头	nhất đầu	d		7	
只不过	chích bất quá	d		15	
立刻	lập khắc	d		15	
愈	dũ	d		12	
沿途	duyên đồ	d		5	
间接	gian tiếp	d		2	
单独	đơn độc	d		10	
大为	đại vi	d		14	
简直	giản trực	d		14	
新近	tân cận	d		14	
何以	hà dĩ	d		14	
一面	nhất diện	d		6	
好好	hảo hảo	d		14	
难怪	nan quái	d		14	
定点	định điểm	d		10	
误	ngộ	d		1	
日夜	nhật dạ	d		8	
时常	thời thường	d		14	
有意	hữu ý	d		10	
故意	cố ý	d		13	
起码	khởi mã	d		11	
未经	vị kinh	d		14	
接连	tiếp liên	d		14	
实地	thực địa	d		9	
偶尔	ngẫu nhĩ	d		13	
恰	kháp	d		13	
善	thiện	Dg		6	
分明	phân minh	d		7	
越是	việt thị	d		13	
频频	tần tần	d		12	
依次	y thứ	d		12	
一一	nhất nhất	d		12	
无私	vô tư	d		3	
业已	nghiệp dĩ	d		12	
尽可能	tận khả năng	d		12	
一同	nhất đồng	d		12	
静静	tĩnh tĩnh	d		12	
固	cố	Dg		2	
悄然	tiễu nhiên	d		12	
先是	tiên thị	d		12	
自费	tự phí	d		9	
全都	toàn đô	d		12	
擅自	thiện tự	d		12	
怪	quái	d		1	
倒是	đảo thị	d		12	
顿时	đốn thời	d		12	
有点	hữu điểm	d		12	
必定	tất định	d		12	
愈来愈	dũ lai dũ	d		12	
迟迟	trì trì	d		11	
尽情	tận tình	d		11	
连夜	liên dạ	d		11	
粗	thô	d		3	
亲手	thân thủ	d		11	
尤	vưu	d		9	
故	cố	d		1	
每每	mỗi mỗi	d		11	
双重	song trọng	d		1	
直线	trực tuyến	d		3	
毅然	nghị nhiên	d		11	
长途	trường đồ	d		1	
不免	bất miễn	d		11	
尽力	tận lực	d		10	
暂	tạm	d		11	
一味	nhất vị	d		11	
有偿	hữu thường	d		6	
不许	bất hứa	d		11	
以期	dĩ kỳ	d		1	
虚	hư	d		9	
无奈	vô nại	d		7	
永不	vĩnh bất	d		11	
务必	vụ tất	d		10	
奋勇	phấn dũng	d		8	
争相	tranh tương	d		10	
忽然	hốt nhiên	d		10	
缓缓	hoãn hoãn	d		10	
时时	thời thời	d		10	
无非	vô phi	d		10	
按时	án thời	d		10	
一连	nhất liên	d		10	
大声	đại thanh	d		10	
强行	cưỡng hành	d		10	
潜心	tiềm tâm	d		10	
诚	thành	Dg		1	
长年	trường niên	d		10	
早早	tảo tảo	d		10	
永久	vĩnh cửu	d		2	
痛	thống	Dg		4	
就近	tựu cận	d		10	
联袂	liên duệ	d		9	
久久	cửu cửu	d		9	
双向	song hướng	d		6	
动辄	động triếp	d		7	
犹	do	d		9	
最好	tối hảo	d		9	
究	cứu	d		2	
方可	phương khả	d		8	
难道	nan đạo	d		9	
不难	bất nan	d		9	
慎重	thận trọng	d		1	
独家	độc gia	d		6	
将近	tướng cận	d		9	
急忙	cấp mang	d		9	
狠	ngận	d		8	
同日	đồng nhật	d		9	
非正式	phi chính thức	d		1	
一心	nhất tâm	d		8	
极力	cực lực	d		8	
无条件	vô điều kiện	d		8	
煞	sát	Dg		4	
不尽	bất tận	d		7	
谨	cẩn	d		6	
高高	cao cao	d		5	
毕生	tất sinh	d		1	
亲眼	thân nhãn	d		8	
忽	hốt	d		8	
颇为	pha vi	d		8	
连声	liên thanh	d		8	
不大	bất đại	d		8	
一共	nhất cộng	d		8	
屡	lũ	d		8	
苦苦	khổ khổ	d		8	
着实	trứ thực	d		7	
大面积	đại diện tích	d		8	
不光	bất quang	d		1	
四处	tứ xử	d		8	
亲身	thân thân	d		5	
特地	đặc địa	d		8	
硬是	ngạnh thị	d		8	
火速	hoả tốc	d		8	
独自	độc tự	d		8	
预	dự	d		7	
执意	chấp ý	d		8	
整天	chỉnh thiên	d		8	
全盘	toàn bàn	d		8	
就此	tựu thử	d		8	
分批	phân phê	d		7	
宁可	ninh khả	d		7	
终生	chung sinh	d		2	
唯	duy	d		7	
大半	đại bán	d		1	
决	quyết	d		4	
独资	độc tư	d		1	
飞速	phi tốc	d		6	
用以	dụng dĩ	d		7	
由衷	do trung	d		7	
复	phục	Dg		5	
总共	tổng cộng	d		7	
一齐	nhất tề	d		7	
轻易	khinh dịch	d		7	
无暇	vô hạ	d		7	
时而	thời nhi	d		7	
初次	sơ thứ	d		7	
屡屡	lũ lũ	d		7	
大致	đại trí	d		7	
硬性	ngạnh tính	d		5	
分期	phân kỳ	d		7	
大举	đại cử	d		7	
高价	cao giá	d		3	
恶性	ác tính	d		1	
对内	đối nội	d		6	
逐户	trục hộ	d		7	
赶紧	cản khẩn	d		7	
迎面	nghênh diện	d		7	
一概	nhất khái	d		7	
忘我	vong ngã	d		2	
头等	đầu đẳng	d		1	
俱	câu	Dg		7	
多半	đa bán	d		6	
眼看	nhãn khán	d		3	
单方面	đơn phương diện	d		4	
冉冉	nhiễm nhiễm	d		6	
细细	tế tế	d		6	
未曾	vị tăng	d		6	
满脸	mãn kiểm	d		6	
不曾	bất tăng	d		6	
随手	tuỳ thủ	d		6	
想必	tưởng tất	d		6	
几近	kỷ cận	d		6	
无须	vô tu	d		6	
只得	chích đắc	d		6	
多多	đa đa	d		4	
只顾	chích cố	d		4	
一经	nhất kinh	d		6	
反正	phản chính	d		6	
竭力	kiệt lực	d		6	
就地	tựu địa	d		6	
逐级	trục cấp	d		6	
另行	lánh hành	d		6	
骤	sậu	d		5	
按期	án kỳ	d		6	
终究	chung cứu	d		6	
从头	tòng đầu	d		6	
而后	nhi hậu	d		5	
过早	quá tảo	d		6	
遂	toại	d		5	
大肆	đại tứ	d		6	
苟	cẩu	d		1	
口头	khẩu đầu	d		2	
雅	nhã	Dg		1	
统统	thống thống	d		6	
无记名	vô ký danh	d		4	
照样	chiếu dạng	d		6	
常有	thường hữu	d		6	
果然	quả nhiên	d		5	
淡	đạm	Dg		1	
越发	việt phát	d		6	
分外	phân ngoại	d		5	
最先	tối tiên	d		6	
公然	công nhiên	d		6	
中途	trung đồ	d		6	
终年	chung niên	d		1	
唯独	duy độc	d		5	
何等	hà đẳng	d		4	
着意	trứ ý	d		4	
悉心	tất tâm	d		5	
莫不	mạc bất	d		5	
恰恰	kháp kháp	d		5	
广为	quảng vi	d		5	
素以	tố dĩ	d		5	
从快	tòng khoái	d		5	
骤然	sậu nhiên	d		5	
无形中	vô hình trung	d		5	
亲笔	thân bút	d		5	
焉	yên	d		1	
赶忙	cản mang	d		5	
过多	quá đa	d		5	
再不	tái bất	d		5	
切身	thiết thân	d		1	
历次	lịch thứ	d		1	
通力	thông lực	d		5	
并肩	tịnh kiên	d		5	
足足	túc túc	d		5	
随处	tuỳ xử	d		5	
屡次	lũ thứ	d		5	
历	lịch	d		2	
定额	định ngạch	d		1	
择优	trạch ưu	d		5	
真心	chân tâm	d		4	
从来不	tòng lai bất	d		5	
宁愿	ninh nguyện	d		3	
乘机	thừa cơ	d		5	
徒步	đồ bộ	d		5	
未尝	vị thường	d		5	
微微	vi vi	d		4	
私自	tư tự	d		5	
全然	toàn nhiên	d		5	
按说	án thuyết	d		5	
总算	tổng toán	d		5	
大抵	đại để	d		5	
诚然	thành nhiên	d		4	
突	đột	d		5	
急性	cấp tính	d		1	
狠狠	ngận ngận	d		5	
阔步	khoát bộ	d		4	
万万	vạn vạn	d		3	
私下	tư hạ	d		4	
明明	minh minh	d		3	
相依	tương y	d		2	
高声	cao thanh	d		4	
终将	chung tướng	d		4	
同台	đồng đài	d		2	
只身	chích thân	d		4	
团团	đoàn đoàn	d		3	
小幅	tiểu bức	d		2	
当众	đương chúng	d		4	
肆意	tứ ý	d		4	
再三	tái tam	d		4	
超标准	siêu tiêu chuẩn	d		1	
刻意	khắc ý	d		4	
差点	sai điểm	d		4	
纯粹	thuần tuý	d		1	
快要	khoái yếu	d		4	
满负荷	mãn phụ hà	d		4	
全天候	toàn thiên hậu	d		2	
一眼	nhất nhãn	d		4	
厚厚	hậu hậu	d		1	
蛮	man	d		4	
总得	tổng đắc	d		4	
一口气	nhất khẩu khí	d		2	
顺手	thuận thủ	d		4	
连忙	liên mang	d		4	
不慎	bất thận	d		4	
无从	vô tòng	d		4	
终归	chung quy	d		4	
逐一	trục nhất	d		4	
无序	vô tự	d		1	
对此	đối thử	d		3	
果真	quả chân	d		2	
旋	hoàn	d		3	
回头	hồi đầu	d		1	
逐月	trục nguyệt	d		4	
据此	cứ thử	d		4	
立马	lập mã	d		4	
方才	phương tài	d		1	
互不	hỗ bất	d		4	
极度	cực độ	d		4	
自幼	tự ấu	d		4	
本该	bản cai	d		4	
偷偷	thâu thâu	d		4	
低速	đê tốc	d		4	
任意	nhậm ý	d		3	
即兴	tức hưng	d		4	
从重	tòng trọng	d		4	
大步	đại bộ	d		4	
何其	hà kỳ	d		4	
勿	vật	d		4	
成倍	thành bội	d		4	
竭诚	kiệt thành	d		4	
仍旧	nhưng cựu	d		4	
超负荷	siêu phụ hà	d		2	
万一	vạn nhất	d		3	
忽而	hốt nhi	d		4	
莫非	mạc phi	d		4	
稍微	sảo vi	d		3	
不巧	bất xảo	d		3	
不啻	bất thí	d		2	
急匆匆	cấp thông thông	d		3	
分步	phân bộ	d		1	
忍痛	nhẫn thống	d		3	
起先	khởi tiên	d		3	
恐	khủng	d		2	
无处	vô xử	d		3	
有时候	hữu thời hậu	d		3	
暗自	ám tự	d		3	
趁机	sấn cơ	d		3	
稍后	sảo hậu	d		3	
亟须	cức tu	d		3	
随身	tuỳ thân	d		2	
因故	nhân cố	d		3	
随机	tuỳ cơ	d		3	
分头	phân đầu	d		3	
交互	giao hỗ	d		1	
拼命	bính mệnh	d		2	
偏偏	thiên thiên	d		3	
向来	hướng lai	d		3	
刚好	cương hảo	d		3	
切莫	thiết mạc	d		3	
轻装	khinh trang	d		2	
从没	tòng một	d		3	
索性	sách tính	d		3	
蓄意	súc ý	d		3	
带病	đái bệnh	d		3	
反过来	phản quá lai	d		3	
顺便	thuận tiện	d		3	
无意间	vô ý gian	d		3	
时不时	thời bất thời	d		3	
不料	bất liệu	d		3	
长距离	trường cự ly	d		3	
悉数	tất số	d		3	
举凡	cử phàm	d		3	
先期	tiên kỳ	d		3	
轮番	luân phiên	d		3	
紧跟着	khẩn cân trứ	d		3	
老远	lão viễn	d		3	
乍	sạ	d		3	
顷刻	khoảnh khắc	d		3	
一块儿	nhất khối nhi	d		2	
锐意	nhuệ ý	d		3	
恰好	kháp hảo	d		3	
如约	như ước	d		3	
充其量	sung kỳ lượng	d		3	
依稀	y hi	d		3	
自小	tự tiểu	d		3	
反倒	phản đảo	d		3	
起初	khởi sơ	d		3	
早晚	tảo vãn	d		2	
即刻	tức khắc	d		3	
源源	nguyên nguyên	d		3	
手工	thủ công	d		2	
徒	đồ	d		3	
通盘	thông bàn	d		3	
徐徐	từ từ	d		3	
借机	tá cơ	d		3	
当庭	đương đình	d		3	
赶快	cản khoái	d		3	
齐声	tề thanh	d		3	
成片	thành phiến	d		1	
远非	viễn phi	d		2	
一并	nhất tịnh	d		2	
已然	dĩ nhiên	d		2	
不觉	bất giác	d		2	
贸然	mậu nhiên	d		2	
轻度	khinh độ	d		2	
当下	đương hạ	d		1	
正点	chính điểm	d		2	
稍事	sảo sự	d		2	
放声	phóng thanh	d		2	
协力	hiệp lực	d		1	
秉公	bỉnh công	d		2	
首家	thủ gia	d		1	
无常	vô thường	d		1	
兴许	hưng hứa	d		2	
何必	hà tất	d		2	
愤然	phẫn nhiên	d		2	
死死	tử tử	d		2	
些微	ta vi	d		1	
忙不迭	mang bất điệt	d		2	
宁肯	ninh khẳng	d		2	
加倍	gia bội	d		2	
无以	vô dĩ	d		2	
不可不	bất khả bất	d		2	
断然	đoạn nhiên	d		1	
终日	chung nhật	d		2	
堂皇	đường hoàng	d		1	
最少	tối thiểu	d		2	
以法	dĩ pháp	d		2	
大凡	đại phàm	d		1	
婉言	uyển ngôn	d		2	
忒	thắc	d		2	
只管	chích quản	d		2	
光是	quang thị	d		2	
再也	tái dã	d		2	
不至于	bất chí ư	d		2	
只怕	chích phạ	d		2	
或多或少	hoặc đa hoặc thiếu	d		2	
油然	du nhiên	d		2	
就算	tựu toán	d		2	
惟	duy	d		2	
到头来	đáo đầu lai	d		2	
仰天	ngưỡng thiên	d		2	
预先	dự tiên	d		2	
如数	như số	d		2	
成批	thành phê	d		1	
幸好	hạnh hảo	d		2	
压根儿	áp căn nhi	d		2	
独独	độc độc	d		2	
偶	ngẫu	d		2	
日见	nhật kiến	d		2	
轻声	khinh thanh	d		1	
改天	cải thiên	d		2	
生来	sinh lai	d		2	
伺机	tứ cơ	d		2	
即时	tức thời	d		2	
顿然	đốn nhiên	d		2	
间或	gian hoặc	d		2	
径直	kính trực	d		2	
蓦然	mạch nhiên	d		2	
立时	lập thời	d		2	
逐个	trục cá	d		2	
刚巧	cương xảo	d		2	
绝少	tuyệt thiếu	d		2	
不愧	bất quý	d		2	
豁然	hoát nhiên	d		2	
务	vụ	Dg		2	
互为	hỗ vi	d		2	
自古	tự cổ	d		2	
欣然	hân nhiên	d		2	
巍然	nguy nhiên	d		2	
不由得	bất do đắc	d		2	
同月	đồng nguyệt	d		2	
下意识	hạ ý thức	d		1	
当面	đương diện	d		2	
不定	bất định	d		2	
真个	chân cá	d		2	
何尝	hà thường	d		2	
殊	thù	d		1	
概	khái	d		2	
截然	tiệt nhiên	d		2	
陡然	đẩu nhiên	d		2	
纵情	tung tình	d		2	
全身心	toàn thân tâm	d		2	
经年	kinh niên	d		1	
匪	phỉ	Dg		2	
大加	đại gia	d		2	
单单	đơn đơn	d		2	
无端	vô đoan	d		2	
即席	tức tịch	d		2	
节节	tiết tiết	d		1	
大踏步	đại đạp bộ	d		1	
到时	đáo thời	d		1	
链条式	liên điều thức	d		1	
胡乱	hồ loạn	d		1	
甚至于	thậm chí ư	d		1	
原初	nguyên sơ	d		1	
窄幅	trách bức	d		1	
凭栏	bằng lan	d		1	
少时	thiếu thời	d		1	
借故	tá cố	d		1	
缓步	hoãn bộ	d		1	
飘然	phiêu nhiên	d		1	
按理	án lý	d		1	
愈加	dũ gia	d		1	
特为	đặc vi	d		1	
好在	hảo tại	d		1	
越加	việt gia	d		1	
乖乖	quai quai	d		1	
瞬即	thuấn tức	d		1	
永世	vĩnh thế	d		1	
不住	bất trụ	d		1	
幡然	phiên nhiên	d		1	
拼死	bính tử	d		1	
逆向	nghịch hướng	d		1	
约摸	ước mạc	d		1	
美美	mỹ mỹ	d		1	
绝然	tuyệt nhiên	d		1	
再行	tái hành	d		1	
顶多	đỉnh đa	d		1	
逐厂	trục xưởng	d		1	
幸亏	hạnh khuy	d		1	
差一点	sai nhất điểm	d		1	
略微	lược vi	d		1	
更其	canh kỳ	d		1	
险些	hiểm ta	d		1	
忽忽	hốt hốt	d		1	
何须	hà tu	d		1	
照例	chiếu lệ	d		1	
转年	chuyển niên	d		1	
猛地	mãnh địa	d		1	
一晃儿	nhất hoảng nhi	d		1	
亏了	khuy liễu	d		1	
群起	quần khởi	d		1	
四下	tứ hạ	d		1	
粗粗	thô thô	d		1	
通通	thông thông	d		1	
仅只	cận chích	d		1	
最最	tối tối	d		1	
愈益	dũ ích	d		1	
真真	chân chân	d		1	
顺势	thuận thế	d		1	
暗地里	ám địa lý	d		1	
猝然	thốt nhiên	d		1	
决然	quyết nhiên	d		1	
稳稳	ổn ổn	d		1	
逐项	trục hạng	d		1	
聊以	liêu dĩ	d		1	
徒然	đồ nhiên	d		1	
何不	hà bất	d		1	
尽数	tận số	d		1	
横竖	hoành thụ	d		1	
酣然	hàm nhiên	d		1	
旋即	hoàn tức	d		1	
逐笔	trục bút	d		1	
严词	nghiêm từ	d		1	
在先	tại tiên	d		1	
乘兴	thừa hưng	d		1	
迭	điệt	d		1	
差点儿	sai điểm nhi	d		1	
统共	thống cộng	d		1	
酌量	chước lượng	d		1	
慨然	khái nhiên	d		1	
不致	bất trí	d		1	
殊为	thù vi	d		1	
昏然	hôn nhiên	d		1	
势将	thế tướng	d		1	
无可	vô khả	d		1	
经久	kinh cửu	d		1	
趁势	sấn thế	d		1	
妄	vọng	d		1	
无尚	vô thượng	d		1	
行将	hành tướng	d		1	
娓娓	vỉ vỉ	d		1	
甚为	thậm vi	d		1	
信手	tín thủ	d		1	
不见得	bất kiến đắc	d		1	
再就是	tái tựu thị	d		1	
亲口	thân khẩu	d		1	
恰巧	kháp xảo	d		1	
临了	lâm liễu	d		1	
蓦地	mạch địa	d		1	
相向	tương hướng	d		1	
迟早	trì tảo	d		1	
愈发	dũ phát	d		1	
整日	chỉnh nhật	d		1	
平素	bình tố	d		1	
快步	khoái bộ	d		1	
厉声	lệ thanh	d		1	
存心	tồn tâm	d		1	
轰然	oanh nhiên	d		1	
决意	quyết ý	d		1	
渐次	tiệm thứ	d		1	
整夜	chỉnh dạ	d		1	
乘势	thừa thế	d		1	
天生	thiên sinh	d		1	
婉	uyển	Dg		1	
