最长	tối trường	d		256	
较快	giác khoái	d		255	
必将	tất tướng	d		254	
胡	hồ	d		254	
不慎	bất thận	d		253	
至此	chí thử	d		250	
时常	thời thường	d		247	
事先	sự tiên	d		246	
到处	đáo xử	d		243	
紧	khẩn	d		242	
睡前	thuỵ tiền	d		242	
独家	độc gia	d		240	
稳步	ổn bộ	d		238	
尽可能	tận khả năng	d		238	
确	xác	d		237	
深深	thâm thâm	d		236	
依次	y thứ	d		235	
偶尔	ngẫu nhĩ	d		234	
仿佛	phảng phất	d		234	
多年前	đa niên tiền	d		231	
圈内	khuyên nội	d		231	
互	hỗ	d		229	
轻易	khinh dịch	d		229	
大面积	đại diện tích	d		228	
随身	tuỳ thân	d		227	
甚	thậm	dg		226	
格外	cách ngoại	d		225	
很强	ngận cường	d		223	
决不	quyết bất	d		223	
以便	dĩ tiện	d		223	
逐年	trục niên	d		223	
总共	tổng cộng	d		221	
较强	giác cường	d		217	
逐一	trục nhất	d		214	
连日来	liên nhật lai	dl		214	
足以	túc dĩ	d		213	
毫不	hào bất	d		211	
长期以来	trường kỳ dĩ lai	dl		211	
同年	đồng niên	d		210	
大声	đại thanh	d		208	
最少	tối thiểu	d		208	
一贯	nhất quán	d		206	
屡	lũ	d		204	
迟迟	trì trì	d		204	
中途	trung đồ	d		203	
大致	đại trí	d		203	
不禁	bất cấm	d		201	
顿时	đốn thời	d		200	
明明	minh minh	d		197	
悄悄	tiễu tiễu	d		194	
很长	ngận trường	d		192	
很久	ngận cửu	d		191	
就近	tựu cận	d		191	
一再	nhất tái	d		189	
未必	vị tất	d		186	
据此	cứ thử	d		185	
按时	án thời	d		184	
整整	chỉnh chỉnh	d		184	
刻意	khắc ý	d		183	
倒是	đảo thị	d		182	
私下	tư hạ	d		181	
一眼	nhất nhãn	d		181	
处处	xử xử	d		180	
拒不	cự bất	d		179	
真心	chân tâm	d		179	
起初	khởi sơ	d		179	
不难	bất nan	d		178	
从不	tòng bất	d		177	
果然	quả nhiên	d		177	
尤为	vưu vi	d		176	
一经	nhất kinh	d		175	
面对面	diện đối diện	dl		175	
多么	đa ma	d		174	
较小	giác tiểu	d		172	
全都	toàn đô	d		171	
只得	chích đắc	d		169	
只不过	chích bất quá	d		169	
有一天	hữu nhất thiên	d		168	
特地	đặc địa	d		167	
原先	nguyên tiên	d		166	
凡是	phàm thị	d		164	
早早	tảo tảo	d		164	
更快	canh khoái	d		163	
干脆	can thuý	d		163	
公然	công nhiên	d		162	
趁机	sấn cơ	d		162	
诚	thành	dg		161	
整天	chỉnh thiên	d		161	
狠	ngận	d		161	
沿途	duyên đồ	d		159	
连夜	liên dạ	d		159	
反正	phản chính	d		159	
日渐	nhật tiệm	d		159	
仍旧	nhưng cựu	d		158	
狂	cuồng	dg		158	
一举	nhất cử	d		157	
忽然	hốt nhiên	d		157	
迄今	hất kim	d		157	
偏高	thiên cao	d		156	
悄然	tiễu nhiên	d		156	
莫	mạc	d		155	
稍微	sảo vi	d		155	
恰恰	kháp kháp	d		154	
偷偷	thâu thâu	d		154	
刚好	cương hảo	d		152	
尽早	tận tảo	d		152	
车里	xa lý	d		151	
太高	thái cao	d		150	
越高	việt cao	d		150	
时而	thời nhi	d		149	
亲手	thân thủ	d		148	
奋力	phấn lực	d		147	
默默	mặc mặc	d		147	
轻轻	khinh khinh	d		146	
一并	nhất tịnh	d		146	
最先	tối tiên	d		145	
早晚	tảo vãn	d		145	
高标准	cao tiêu chuẩn	d		142	
大幅度	đại bức độ	d		141	
自发	tự phát	d		141	
日趋	nhật xu	d		140	
永	vĩnh	d		140	
尽力	tận lực	d		138	
势必	thế tất	d		138	
越好	việt hảo	d		138	
极高	cực cao	d		137	
一味	nhất vị	d		136	
差点	sai điểm	d		136	
俱	câu	dg		135	
拼命	bính mệnh	d		135	
无偿	vô thường	d		133	
任意	nhậm ý	d		133	
当庭	đương đình	d		133	
私自	tư tự	d		132	
如期	như kỳ	d		132	
立马	lập mã	d		132	
极力	cực lực	d		132	
很低	ngận đê	d		131	
将要	tướng yếu	d		130	
无不	vô bất	d		130	
连连	liên liên	d		129	
未曾	vị tăng	d		129	
即时	tức thời	d		129	
急忙	cấp mang	d		128	
复	phục	dg		128	
徒步	đồ bộ	d		127	
越大	việt đại	d		127	
着实	trứ thực	d		126	
随手	tuỳ thủ	d		126	
初次	sơ thứ	d		126	
因病	nhân bệnh	d		125	
连忙	liên mang	d		125	
早点	tảo điểm	d		124	
屡次	lũ thứ	d		124	
向来	hướng lai	d		124	
起码	khởi mã	d		123	
如实	như thực	d		122	
愈	dũ	d		122	
吓得	hách đắc	d		121	
渐	tiệm	d		121	
历来	lịch lai	d		120	
甫	phủ	d		120	
亲身	thân thân	d		120	
偏低	thiên đê	d		119	
屡屡	lũ lũ	d		119	
批量	phê lượng	d		119	
一口气	nhất khẩu khí	d		118	
极度	cực độ	d		117	
每一次	mỗi nhất thứ	d		117	
务必	vụ tất	d		117	
专程	chuyên trình	d		116	
迄今为止	hất kim vi chỉ	dl		115	
执意	chấp ý	d		115	
超强	siêu cường	d		114	
难怪	nan quái	d		114	
尤	vưu	d		114	
当面	đương diện	d		113	
大肆	đại tứ	d		112	
好不容易	hảo bất dung dị	dl		111	
时不时	thời bất thời	d		109	
万一	vạn nhất	d		16	
每隔	mỗi cách	d		108	
从来不	tòng lai bất	d		108	
恰好	kháp hảo	d		108	
跨省	khoá tỉnh	d		108	
尽管如此	tẫn quản như thử	dl		107	
从没	tòng một	d		107	
一不小心	nhất bất tiểu tâm	dl		106	
勿	vật	d		106	
幸好	hạnh hảo	d		104	
衷心	trung tâm	d		103	
就地	tựu địa	d		103	
不免	bất miễn	d		103	
较差	giác sai	d		102	
方可	phương khả	d		102	
预	dự	d		102	
缓缓	hoãn hoãn	d		102	
横	hoành	dg		101	
领军	lĩnh quân	d		101	
赶快	cản khoái	d		100	
太少	thái thiếu	d		100	
一心	nhất tâm	d		99	
量身	lượng thân	d		98	
亲眼	thân nhãn	d		98	
越是	việt thị	d		97	
太快	thái khoái	d		97	
较长	giác trường	d		97	
满脸	mãn kiểm	d		96	
已然	dĩ nhiên	d		95	
略显	lược hiển	d		95	
多多	đa đa	d		95	
毅然	nghị nhiên	d		95	
悍然	hãn nhiên	d		94	
急剧	cấp kịch	d		94	
蓄意	súc ý	d		93	
争相	tranh tương	d		93	
及早	cập tảo	d		93	
水里	thuỷ lý	d		93	
足足	túc túc	d		91	
再不	tái bất	d		91	
几经	kỷ kinh	d		91	
不许	bất hứa	d		90	
不尽	bất tận	d		90	
更长	canh trường	d		90	
大体	đại thể	d		89	
悉数	tất số	d		89	
用以	dụng dĩ	d		89	
较重	giác trọng	d		88	
太小	thái tiểu	d		88	
常有	thường hữu	d		88	
定时	định thời	d		88	
必定	tất định	d		88	
险些	hiểm ta	d		87	
毫无疑问	hào vô nghi vấn	dl		87	
随时随地	tuỳ thời tuỳ địa	dl		87	
径直	kính trực	d		86	
细细	tế tế	d		84	
肆意	tứ ý	d		84	
不曾	bất tăng	d		83	
提早	đề tảo	d		83	
不至于	bất chí ư	d		83	
沿街	duyên nhai	d		83	
动辄	động triếp	d		83	
再三	tái tam	d		83	
万分	vạn phân	d		83	
日夜	nhật dạ	d		82	
这样一来	giá dạng nhất lai	dl		81	
较早	giác tảo	d		81	
低速	đê tốc	d		81	
同日	đồng nhật	d		80	
不知不觉	bất tri bất giác	dl		80	
一发	nhất phát	d		80	
借机	tá cơ	d		80	
何以	hà dĩ	d		79	
坐车	toạ xa	d		78	
很深	ngận thâm	d		78	
按计划	án kế hoạch	d		78	
如是说	như thị thuyết	dl		78	
另行	lánh hành	d		78	
犹	do	d		77	
太远	thái viễn	d		77	
广为	quảng vi	d		77	
自此	tự thử	d		77	
可不	khả bất	dl		77	
无论如何	vô luận như hà	dl		77	
无条件	vô điều kiện	d		77	
很早	ngận tảo	d		76	
较弱	giác nhược	d		76	
顺势	thuận thế	d		76	
忽	hốt	d		76	
快要	khoái yếu	d		75	
小心翼翼	tiểu tâm dực dực	dl		74	
蛮	man	d		74	
多半	đa bán	d		74	
互不	hỗ bất	d		74	
说到底	thuyết đáo để	dl		74	
永不	vĩnh bất	d		74	
狠狠	ngận ngận	d		74	
恰	kháp	d		73	
唯	duy	d		73	
反倒	phản đảo	d		72	
尽情	tận tình	d		72	
很远	ngận viễn	d		72	
千方百计	thiên phương bách kế	dl		71	
顺便	thuận tiện	d		71	
太慢	thái mạn	d		71	
时时	thời thời	d		70	
老是	lão thị	d		69	
先期	tiên kỳ	d		69	
匪	phỉ	dg		69	
单方面	đơn phương diện	d		68	
极强	cực cường	d		68	
时至今日	thời chí kim nhật	dl		67	
一连	nhất liên	d		67	
终生	chung sinh	d		66	
极低	cực đê	d		66	
偶	ngẫu	d		65	
或多或少	hoặc đa hoặc thiếu	d		65	
赶忙	cản mang	d		65	
苦苦	khổ khổ	d		65	
越发	việt phát	d		65	
何苦	hà khổ	d		65	
不能不	bất năng bất	d		64	
分批	phân phê	d		64	
极少	cực thiếu	d		64	
无处	vô xử	d		64	
过早	quá tảo	d		64	
迫不及待	bách bất cập đãi	dl		63	
乘机	thừa cơ	d		63	
多渠道	đa cừ đạo	d		62	
全心全意	toàn tâm toàn ý	dl		62	
紧锣密鼓	khẩn la mật cổ	dl		62	
乍	sạ	d		62	
顺手	thuận thủ	d		62	
宁愿	ninh nguyện	d		61	
颇多	pha đa	d		61	
自费	tự phí	d		61	
更深	canh thâm	d		60	
欣然	hân nhiên	d		60	
眼部	nhãn bộ	d		59	
当众	đương chúng	d		59	
迎面	nghênh diện	d		59	
无非	vô phi	d		59	
很短	ngận đoản	d		59	
唯独	duy độc	d		59	
自古	tự cổ	d		59	
由衷	do trung	d		58	
火速	hoả tốc	d		58	
轮番	luân phiên	d		58	
久久	cửu cửu	d		57	
交替	giao thế	d		57	
屋外	ốc ngoại	d		57	
联袂	liên duệ	d		57	
毫不犹豫	hào bất do dự	dl		57	
全盘	toàn bàn	d		56	
飞速	phi tốc	d		56	
终将	chung tướng	d		56	
深深地	thâm thâm địa	d		55	
索性	sách tính	d		55	
弄得	lộng đắc	d		55	
随地	tuỳ địa	d		55	
好几次	hảo kỷ thứ	d		54	
无故	vô cố	d		54	
较远	giác viễn	d		54	
终究	chung cứu	d		54	
预先	dự tiên	d		54	
悉心	tất tâm	d		54	
宁可	ninh khả	d		53	
一跃	nhất dược	d		53	
从头	tòng đầu	d		53	
太重	thái trọng	d		53	
不约而同	bất ước nhi đồng	dl		53	
竞相	cạnh tương	d		53	
幸亏	hạnh khuy	d		53	
想必	tưởng tất	d		53	
酌情	chước tình	d		52	
暗中	ám trung	d		52	
想方设法	tưởng phương thiết pháp	dl		52	
无可	vô khả	d		52	
彻夜	triệt dạ	d		51	
如此一来	như thử nhất lai	dl		51	
硬是	ngạnh thị	d		51	
自古以来	tự cổ dĩ lai	dl		50	
很差	ngận sai	d		49	
愈发	dũ phát	d		49	
挨个	ai cá	d		48	
切勿	thiết vật	d		48	
总算	tổng toán	d		48	
太晚	thái vãn	d		48	
乖乖	quai quai	d		47	
逐级	trục cấp	d		47	
反过来	phản quá lai	d		47	
照样	chiếu dạng	d		47	
城西	thành tây	d		47	
几近	kỷ cận	d		46	
太难	thái nan	d		46	
骤然	sậu nhiên	d		46	
偏偏	thiên thiên	d		45	
略微	lược vi	d		45	
微微	vi vi	d		45	
不觉	bất giác	d		45	
只身	chích thân	d		45	
整年	chỉnh niên	d		44	
久而久之	cửu nhi cửu chi	dl		44	
稍后	sảo hậu	d		44	
冉冉	nhiễm nhiễm	d		44	
历年来	lịch niên lai	dl		44	
怎能	chẩm năng	d		44	
整夜	chỉnh dạ	d		43	
竭力	kiệt lực	d		43	
往南	vãng nam	d		43	
单单	đơn đơn	d		43	
不定	bất định	d		43	
择优	trạch ưu	d		43	
每条	mỗi điều	d		42	
岂不	khởi bất	d		42	
带病	đái bệnh	d		42	
快步	khoái bộ	d		42	
才算	tài toán	d		42	
更远	canh viễn	d		41	
亲笔	thân bút	d		41	
变小	biến tiểu	d		41	
较短	giác đoản	d		41	
每件	mỗi kiện	d		41	
连年	liên niên	d		40	
归根结底	quy căn kết để	dl		40	
团团	đoàn đoàn	d		40	
按期	án kỳ	d		40	
往北	vãng bắc	d		40	
即刻	tức khắc	d		39	
较轻	giác khinh	d		39	
无端	vô đoan	d		39	
皮下	bì hạ	d		39	
长此以往	trường thử dĩ vãng	dl		39	
死死	tử tử	d		39	
并排	tịnh bài	d		39	
何尝	hà thường	d		39	
向右	hướng hữu	d		39	
愈加	dũ gia	d		38	
大半	đại bán	d		38	
愈来愈	dũ lai dũ	d		38	
截然	tiệt nhiên	d		38	
徒手	đồ thủ	d		38	
逐户	trục hộ	d		38	
加倍	gia bội	d		37	
同心同德	đồng tâm đồng đức	dl		37	
果真	quả chân	d		37	
伺机	tứ cơ	d		37	
一概	nhất khái	d		37	
连日	liên nhật	d		37	
每每	mỗi mỗi	d		37	
街边	nhai biên	d		37	
何必	hà tất	d		37	
分期	phân kỳ	d		36	
极好	cực hảo	d		36	
稍稍	sảo sảo	d		36	
小规模	tiểu quy mô	d		36	
白白	bạch bạch	d		36	
每一步	mỗi nhất bộ	d		36	
新近	tân cận	d		36	
往东	vãng đông	d		36	
阴差阳错	âm sai dương thác	dl		36	
连声	liên thanh	d		35	
岂	khởi	d		35	
猛地	mãnh địa	d		35	
迟早	trì tảo	d		35	
全然	toàn nhiên	d		34	
口口声声	khẩu khẩu thanh thanh	dl		34	
挨家挨户	ai gia ai hộ	dl		34	
决意	quyết ý	d		34	
急匆匆	cấp thông thông	d		33	
统统	thống thống	d		33	
眼睁睁	nhãn tĩnh tĩnh	d		33	
按说	án thuyết	d		33	
整日	chỉnh nhật	d		33	
逐个	trục cá	d		33	
颇高	pha cao	d		33	
颅内	lô nội	d		32	
变本加厉	biến bản gia lệ	dl		32	
高高	cao cao	d		32	
恰巧	kháp xảo	d		32	
亲口	thân khẩu	d		32	
顶多	đỉnh đa	d		32	
断然	đoạn nhiên	d		32	
非得	phi đắc	d		32	
倍加	bội gia	d		32	
自小	tự tiểu	d		32	
乘势	thừa thế	d		31	
高声	cao thanh	d		31	
分外	phân ngoại	d		31	
情不自禁	tình bất tự cấm	dl		31	
终日	chung nhật	d		31	
莫非	mạc phi	d		30	
分头	phân đầu	d		30	
大刀阔斧	đại đao khoát phủ	dl		30	
点点滴滴	điểm điểm tích tích	d		30	
无暇	vô hạ	d		30	
愣	lăng	dg		30	
锅里	oa lý	d		30	
一齐	nhất tề	d		29	
不巧	bất xảo	d		29	
极佳	cực giai	d		29	
百般	bách bàn	d		29	
未免	vị miễn	d		29	
并肩	tịnh kiên	d		29	
即兴	tức hưng	d		29	
低声	đê thanh	d		28	
大步	đại bộ	d		28	
更佳	canh giai	d		28	
一动不动	nhất động bất động	dl		28	
其实不然	kỳ thực bất nhiên	dl		28	
大批量	đại phê lượng	d		28	
全身心	toàn thân tâm	d		28	
贸然	mậu nhiên	d		27	
再行	tái hành	d		27	
兴致勃勃	hưng trí bột bột	dl		27	
正巧	chính xảo	d		27	
胡乱	hồ loạn	d		27	
协力	hiệp lực	d		27	
惟	duy	d		26	
无形中	vô hình trung	d		26	
一心一意	nhất tâm nhất ý	dl		26	
转眼	chuyển nhãn	d		26	
无意间	vô ý gian	d		26	
百分百	bách phân bách	d		26	
很广	ngận quảng	d		26	
除此以外	trừ thử dĩ ngoại	dl		26	
自幼	tự ấu	d		25	
活活	hoạt hoạt	d		25	
无须	vô tu	d		25	
潜心	tiềm tâm	d		25	
亟须	cức tu	d		25	
太差	thái sai	d		25	
较晚	giác vãn	d		25	
业已	nghiệp dĩ	d		25	
很严	ngận nghiêm	d		25	
江边	giang biên	d		25	
只管	chích quản	d		25	
成天	thành thiên	d		25	
忍痛	nhẫn thống	d		25	
如约	như ước	d		24	
较深	giác thâm	d		24	
碰巧	bính xảo	d		24	
一怒之下	nhất nộ chi hạ	dl		24	
总归	tổng quy	d		24	
何其	hà kỳ	d		23	
正要	chính yếu	d		23	
不见得	bất kiến đắc	d		23	
不由得	bất do đắc	d		23	
满心	mãn tâm	d		23	
动不动	động bất động	d		23	
一马当先	nhất mã đương tiên	dl		23	
逐条	trục điều	d		23	
到头来	đáo đầu lai	d		23	
处心积虑	xử tâm tích lự	dl		23	
何等	hà đẳng	d		22	
锐意	nhuệ ý	d		22	
无意识	vô ý thức	d		22	
没准	một chuẩn	d		22	
偷偷摸摸	thâu thâu mạc mạc	dl		22	
当真	đương chân	d		22	
骤	sậu	d		22	
但凡	đãn phàm	d		22	
断断续续	đoạn đoạn tục tục	dl		22	
依稀	y hi	d		21	
谨	cẩn	d		21	
终归	chung quy	d		21	
不由自主	bất do tự chủ	dl		21	
隔日	cách nhật	d		21	
旋即	hoàn tức	d		21	
恨不得	hận bất đắc	d		21	
不胜	bất thăng	d		21	
时时刻刻	thời thời khắc khắc	dl		21	
静静	tĩnh tĩnh	d		21	
为时已晚	vi thời dĩ vãn	dl		21	
甚少	thậm thiếu	d		21	
同月	đồng nguyệt	d		21	
暂且	tạm thả	d		21	
从今	tòng kim	d		21	
不管怎样	bất quản chẩm dạng	dl		20	
大加	đại gia	d		20	
纵情	tung tình	d		20	
较慢	giác mạn	d		20	
美美	mỹ mỹ	d		20	
舍身	xá thân	d		20	
一年到头	nhất niên đáo đầu	dl		19	
自始至终	tự thuỷ chí chung	dl		19	
因故	nhân cố	d		19	
秉公	bỉnh công	d		19	
放声	phóng thanh	d		19	
差一点	sai nhất điểm	d		19	
奋勇	phấn dũng	d		19	
趁早	sấn tảo	d		19	
有意无意	hữu ý vô ý	dl		18	
由此看来	do thử khán lai	dl		18	
随口	tuỳ khẩu	d		18	
一针见血	nhất châm kiến huyết	dl		18	
真心实意	chân tâm thực ý	dl		18	
争先恐后	tranh tiên khủng hậu	dl		18	
未尝	vị thường	d		18	
有朝一日	hữu triều nhất nhật	dl		18	
向左	hướng tả	d		18	
通通	thông thông	d		18	
不合时宜	bất hợp thời nghi	dl		17	
洞内	động nội	d		17	
亏了	khuy liễu	d		17	
每层	mỗi tầng	d		17	
随处	tuỳ xử	d		17	
不愧	bất quý	d		17	
通盘	thông bàn	d		17	
好歹	hảo đãi	d		17	
成倍	thành bội	d		17	
绝口	tuyệt khẩu	d		17	
凭空	bằng không	d		17	
会心	hội tâm	d		17	
素来	tố lai	d		17	
如影随形	như ảnh tuỳ hình	dl		17	
拼死	bính tử	d		17	
从头到尾	tòng đầu đáo vĩ	dl		16	
真真	chân chân	d		16	
严词	nghiêm từ	d		16	
墓前	mộ tiền	d		16	
在先	tại tiên	d		16	
长距离	trường cự ly	d		16	
暗自	ám tự	d		16	
变坏	biến hoại	d		16	
改天	cải thiên	d		16	
苦口婆心	khổ khẩu bà tâm	dl		16	
至多	chí đa	d		16	
每秒	mỗi miểu	d		16	
素以	tố dĩ	d		16	
据实	cứ thật	d		16	
很慢	ngận mạn	d		16	
概	khái	d		16	
大举	đại cử	d		15	
起头	khởi đầu	d		15	
门内	môn nội	d		15	
方才	phương tài	d		15	
开怀	khai hoài	d		15	
宁肯	ninh khẳng	d		15	
曾几何时	tăng kỷ hà thời	dl		15	
逐月	trục nguyệt	d		15	
稳稳	ổn ổn	d		15	
较窄	giác trách	d		14	
紧跟着	khẩn cân trứ	d		14	
倍儿	bội nhi	d		14	
单凭	đơn bằng	d		14	
徐徐	từ từ	d		14	
猛然	mãnh nhiên	d		14	
尤以	vưu dĩ	d		14	
一来二去	nhất lai nhị khứ	dl		14	
间或	gian hoặc	d		14	
切莫	thiết mạc	d		14	
起先	khởi tiên	d		14	
无时无刻	vô thời vô khắc	dl		14	
太短	thái đoản	d		13	
较厚	giác hậu	d		13	
特此	đặc thử	d		13	
前前后后	tiền tiền hậu hậu	dl		13	
缓步	hoãn bộ	d		13	
快快	khoái khoái	d		13	
时隔不久	thời cách bất cửu	dl		13	
迭	điệt	d		13	
