层	tầng	qc		28	
号	hiệu	q		20	
倍	bội	ql		26	
流	lưu	qz		17	
辆	lượng	qe		27	
卷	quyển	qe		21	
笔	bút	qj		12	
方	phương	qd		20	
口	khẩu	qe		16	
平方米	bình phương mễ	qd		24	
双	song	qj		5	
轮	luân	qv		22	
线	tuyến	qc		2	
番	phiên	qv		23	
身	thân	q		3	
身	thân	qe		2	
封	phong	qe		18	
股	cổ	qc		15	
分钟	phân chung	qt		22	
章	chương	qe		19	
种种	chủng chủng	q		21	
具	cụ	qe		1	
集	tập	qe		14	
枚	mai	qe		21	
眼	nhãn	qe		5	
队	đội	qj		1	
杯	bôi	qr		16	
千瓦时	thiên ngoã thời	qd		19	
排	bài	qc		1	
群	quần	qj		15	
夜	dạ	qt		4	
根	căn	qe		12	
声	thanh	qv		8	
堆	đôi	qc		7	
度	độ	qd		9	
度	độ	qv		2	
顶	đỉnh	qe		4	
包	bao	qr		1	
载	tải	qt		5	
遍	biến	qv		11	
例	lệ	q		5	
架	giá	qe		7	
平方公里	bình phương công lý	qd		13	
班	ban	qv		2	
餐	xan	qv		1	
颗	khoả	qe		12	
摄氏度	nhiếp thị độ	q		11	
床	sàng	qe		2	
加元	gia nguyên	qd		11	
局	cục	qv		1	
厘米	li mễ	qd		11	
组	tổ	qj		7	
脸	kiểm	q		3	
款	khoản	qz		3	
铢	thù	Qg		5	
册	sách	qe		9	
处处	xử xử	q		3	
立方米	lập phương mễ	qd		9	
桶	dũng	qr		9	
票	phiếu	Qg		4	
千瓦	thiên ngoã	qd		8	
℃	℃	q		8	
滴	tích	qc		5	
袋	đại	qr		6	
筷子	khoái tử	q		1	
毫米	hào mễ	qd		7	
曲	khúc	qe		5	
页	hiệt	qe		7	
碗	oản	qr		6	
棵	khoả	qe		7	
艘	tao	qe		6	
抹	mạt	qc		2	
朵	đoá	qe		4	
朵	đoá	qc		2	
圈	khuyên	qv		3	
秒	miểu	qt		6	
纸	chỉ	qe		1	
顿	đốn	qv		3	
粒	lạp	qe		5	
尊	tôn	qe		3	
港元	cảng nguyên	q		2	
埃镑	ai bảng	q		5	
盏	trản	qe		5	
丝	ti	q		5	
摞	loa	qc		3	
招	chiêu	q		1	
斤	cân	qd		5	
个个	cá cá	q		5	
盾	thuẫn	qd		5	
尺	xích	qd		5	
株	chu	qe		5	
席	tịch	qv		5	
伙	hoả	qj		5	
刀	đao	qd		1	
趟	thảng	qv		5	
幕	mạc	qv		3	
串	xuyến	qc		3	
阵阵	trận trận	q		4	
公顷	công khoảnh	qd		4	
场次	trường thứ	qv		2	
幢	tràng	qe		4	
英里	anh lý	qd		4	
角	giác	qd		4	
点儿	điểm nhi	qb		3	
溜	lưu	qc		3	
市斤	thị cân	qd		3	
宗	tông	qe		3	
扇	phiến	qe		3	
架次	giá thứ	qv		3	
箱	tương	qr		3	
Ｋ·Ｄ	K·D	q		3	
克	khắc	qd		3	
堂	đường	qe		1	
克／听	khắc/thính	q		3	
双双	song song	q		1	
束	thúc	qc		3	
盘	bàn	qe		1	
盘	bàn	qv		1	
盘	bàn	qr		1	
担	đảm	qd		2	
寸	thốn	qd		3	
秒钟	miểu chung	qt		3	
美分	mỹ phân	q		3	
句句	cú cú	q		2	
枝	chi	qe		1	
篓	lâu	qr		1	
户户	hộ hộ	q		2	
英寸	anh thốn	qd		2	
家家	gia gia	q		1	
层层	tầng tầng	q		2	
克朗	khắc lãng	qd		1	
栋	đống	qe		2	
桩	thung	qe		2	
朵朵	đoá đoá	q		2	
ｎｍ	nm	q		2	
马克	mã khắc	qd		1	
ｋｂｐｓ	kbps	q		2	
毫瓦	hào ngoã	q		2	
尾	vĩ	qe		2	
坚戈	kiên qua	q		2	
样样	dạng dạng	q		2	
瓶	bình	qr		1	
折	chiết	qz		1	
磅	bàng	qd		2	
千伏安	thiên phục an	q		2	
英镑	anh bảng	qd		2	
盒	hạp	qr		2	
法郎	pháp lang	qd		2	
罐	quán	qr		2	
兰特	lan đặc	q		2	
丈	trượng	qd		2	
镑	bảng	qd		2	
节	tiết	qe		1	
百万大卡／小时	bách vạn đại tạp/tiểu thời	q		1	
条条	điều điều	q		1	
步步	bộ bộ	q		1	
英尺	anh xích	qd		1	
帧	tránh	qe		1	
片片	phiến phiến	q		1	
万顷	vạn khoảnh	q		1	
只只	chích chích	q		1	
吨／日	đốn/nhật	q		1	
ＨＺ	HZ	q		1	
Ｍｂｐｓ	Mbps	q		1	
毫安	hào an	qd		1	
亩次	mẫu thứ	qd		1	
羽	vũ	qe		1	
杆	can	qe		1	
锅	oa	qe		1	
毫升	hào thăng	qd		1	
锭	đĩnh	qc		1	
千克	thiên khắc	qd		1	
千伏	thiên phục	qd		1	
胎	thai	qv		1	
盆	bồn	qr		1	
平方里	bình phương lý	qd		1	
匹	thất	qe		1	
光年	quang niên	qt		1	
桌	trác	qr		1	
场场	trường trường	q		1	
瓢	biều	q		1	
峰	phong	qe		1	
档子	đáng tử	q		1	
里拉	lý lạp	qd		1	
缕	lũ	qc		1	
篇篇	thiên thiên	q		1	
杯杯	bôi bôi	q		1	
