曲	khúc	q		20	
平方公里	bình phương công lý	q		34	
班	ban	q		6	
年年	niên niên	q		33	
床	sàng	q		3	
加元	gia nguyên	q		31	
立方米	lập phương mễ	q		32	
刀	đao	q		14	
串	xuyến	q		13	
千瓦时	thiên ngoã thời	q		30	
比索	tỉ sách	q		3	
番	phiên	q		29	
脸	kiểm	q		6	
端	đoan	q		2	
棵	khoả	q		29	
趟	thảng	q		23	
盘	bàn	q		24	
季	quý	q		3	
堆	đôi	q		12	
马克	mã khắc	q		21	
遭	tao	q		1	
碗	oản	q		18	
拖拉机	tha lạp cơ	q		1	
桶	dũng	q		24	
盆	bồn	q		16	
盏	trản	q		24	
节	tiết	q		8	
英镑	anh bảng	q		18	
天天	thiên thiên	q		23	
厘米	li mễ	q		23	
铢	thù	q		20	
圈	khuyên	q		12	
席	tịch	q		12	
阵阵	trận trận	q		20	
个个	cá cá	q		20	
处处	xử xử	q		10	
味	vị	q		5	
纸	chỉ	q		2	
顿	đốn	q		14	
盾	thuẫn	q		19	
角	giác	q		13	
袋	đại	q		15	
滴	tích	q		9	
宗	tông	q		10	
公顷	công khoảnh	q		17	
斗	đấu	q		1	
瓶	bình	q		6	
千瓦	thiên ngoã	q		16	
招	chiêu	q		2	
斤	cân	q		16	
层层	tầng tầng	q		16	
餐	xan	q		2	
便士	tiện sĩ	q		4	
页	hiệt	q		15	
担	đảm	q		8	
丝	ti	q		10	
枪	thương	q		1	
箱	tương	q		12	
栋	đống	q		13	
粒	lạp	q		11	
幕	mạc	q		12	
目	mục	q		4	
尊	tôn	q		8	
束	thúc	q		9	
埃镑	ai bảng	q		9	
堵	đổ	q		2	
株	chu	q		11	
峰	phong	q		1	
员	viên	q		10	
毫米	hào mễ	q		11	
抹	mạt	q		5	
幢	tràng	q		11	
伙	hoả	q		10	
℃	℃	q		10	
样	dạng	q		5	
家家	gia gia	q		10	
堂	đường	q		6	
服	phục	q		2	
寸	thốn	q		10	
捆	khổn	q		3	
朵	đoá	q		9	
枝	chi	q		5	
扇	phiến	q		9	
场次	trường thứ	q		3	
肚子	đỗ tử	q		3	
锭	đĩnh	q		6	
折	chiết	q		3	
法郎	pháp lang	q		6	
品	phẩm	q		1	
元／平方米	nguyên/bình phương mễ	q		9	
盎司	áng ty	q		9	
阵	trận	q		1	
摞	loa	q		6	
溜	lưu	q		5	
步步	bộ bộ	q		8	
星星	tinh tinh	q		1	
摊	than	q		2	
桩	thung	q		7	
桌	trác	q		3	
韩元	hàn nguyên	q		4	
户户	hộ hộ	q		5	
英寸	anh thốn	q		7	
尺	xích	q		6	
千伏	thiên phục	q		7	
盒	hạp	q		4	
声声	thanh thanh	q		7	
列伊	liệt y	q		3	
市斤	thị cân	q		6	
英尺	anh xích	q		6	
叠	điệp	q		1	
英里	anh lý	q		6	
瓦	ngoã	q		3	
美分	mỹ phân	q		6	
场场	trường trường	q		6	
里拉	lý lạp	q		5	
驾	giá	q		4	
架次	giá thứ	q		5	
尾	vĩ	q		3	
样样	dạng dạng	q		5	
芯	tâm	q		1	
海里	hải lý	q		4	
框	khuông	q		3	
锤	chuỳ	q		1	
沓	đạp	q		5	
茬	tra	q		3	
纳米	nạp mễ	q		1	
杆	can	q		4	
磅	bàng	q		4	
匹	thất	q		3	
辈	bối	q		2	
辈子	bối tử	q		4	
维	duy	q		1	
兜	đâu	q		1	
腔	khang	q		3	
点儿	điểm nhi	q		3	
片片	phiến phiến	q		3	
Ｋ·Ｄ	K·D	q		3	
朵朵	đoá đoá	q		3	
克／听	khắc/thính	q		3	
毫升	hào thăng	q		3	
千克	thiên khắc	q		3	
胎	thai	q		3	
罐	quán	q		3	
兰特	lan đặc	q		3	
台次	đài thứ	q		3	
微米	vi mễ	q		3	
柱	trụ	q		1	
档	đáng	q		2	
辆次	lượng thứ	q		3	
千米	thiên mễ	q		3	
Ｖ	V	q		3	
澳元	úc nguyên	q		3	
句句	cú cú	q		2	
篓	lâu	q		1	
帐	trướng	q		1	
克朗	khắc lãng	q		1	
ｎｍ	nm	q		2	
ｋｂｐｓ	kbps	q		2	
毫瓦	hào ngoã	q		2	
坚戈	kiên qua	q		2	
羽	vũ	q		1	
千伏安	thiên phục an	q		2	
光年	quang niên	q		2	
丈	trượng	q		2	
瓢	biều	q		1	
镑	bảng	q		2	
缕	lũ	q		2	
篇篇	thiên thiên	q		2	
点点	điểm điểm	q		1	
拳	quyền	q		1	
条条	điều điều	q		2	
华里	hoa lý	q		2	
°	°	q		2	
辑	tập	q		2	
千兆比特／秒	thiên triệu tỉ đặc/miểu	q		2	
ＫＶ	KV	q		2	
日日	nhật nhật	q		2	
簇簇	thốc thốc	q		2	
节节	tiết tiết	q		1	
大卡／小时	đại tạp/tiểu thời	q		1	
帧	tránh	q		1	
万顷	vạn khoảnh	q		1	
只只	chích chích	q		1	
吨／日	đốn/nhật	q		1	
Ｍｂｐｓ	Mbps	q		1	
毫安	hào an	q		1	
平方里	bình phương lý	q		1	
秒钟	miểu chung	q		1	
次次	thứ thứ	q		1	
档子	đáng tử	q		1	
杯杯	bôi bôi	q		1	
克子	khắc tử	q		1	
丛丛	tùng tùng	q		1	
组组	tổ tổ	q		1	
截儿	tiệt nhi	q		1	
排排	bài bài	q		1	
群群	quần quần	q		1	
毫米汞柱	hào mễ hống trụ	q		1	
粒粒	lạp lạp	q		1	
撇	phiết	q		1	
棵棵	khoả khoả	q		1	
根根	căn căn	q		1	
节次	tiết thứ	q		1	
ＭＨｚ	MHz	q		1	
埃居	ai cư	q		1	
项次	hạng thứ	q		1	
图格里克	đồ cách lý khắc	q		1	
垧	thưởng	q		1	
艘次	tao thứ	q		1	
顷	khoảnh	q		1	
玻利瓦尔	pha lợi ngoã nhĩ	q		1	
毫克	hào khắc	q		1	
芊芊	thiên thiên	q		1	
帖	thiếp	q		1	
阕	khuyết	q		1	
件件	kiện kiện	q		1	
片儿	phiến nhi	q		1	
ＭＢ	MB	q		1	
吨公里	đốn công lý	q		1	
趟趟	thảng thảng	q		1	
站站	trạm trạm	q		1	
盏盏	trản trản	q		1	
筐	khuông	q		1	
澳分	úc phân	q		1	
顶顶	đỉnh đỉnh	q		1	
座座	toạ toạ	q		1	
兜儿	đâu nhi	q		1	
勺	chước	q		1	
