戊寅	mậu dần	t		1	
转年	chuyển niên	t		1	
那阵子	na trận tử	t		1	
顷刻间	khoảnh khắc gian	t		1	
夏日	hạ nhật	t		1	
后天	hậu thiên	t		1	
二○○○年	nhị ○○○ niên	t		1	
７点	7 điểm	t		1	
两点	lưỡng điểm	t		1	
１８８８年	1888 niên	t		1	
１９１９年	1919 niên	t		1	
战时	chiến thời	t		1	
２０２０年	2020 niên	t		1	
黄金时代	hoàng kim thời đại	t		1	
上半叶	thượng bán diệp	t		1	
除夕	trừ tịch	t		1	
秋后	thu hậu	t		1	
清早	thanh tảo	t		1	
远古	viễn cổ	t		1	
现时	hiện thời	t		1	
方才	phương tài	t		1	
往常	vãng thường	t		1	
三点钟	tam điểm chung	t		1	
一九八六年	nhất cửu bát lục niên	t		1	
’９６	’ 96	t		1	
周三	chu tam	t		1	
先前	tiên tiền	t		1	
大清早	đại thanh tảo	t		1	
假期	giả kỳ	t		1	
一九四三年	nhất cửu tứ tam niên	t		1	
一九八五年	nhất cửu bát ngũ niên	t		1	
