初夏	sơ hạ	t		4	
百日	bách nhật	t		4	
哺乳期	bộ nhũ kỳ	t		4	
侏罗世	chu la thế	t		4	
大年初三	đại niên sơ tam	t		4	
末了	mạt liễu	t		4	
肉孜节	nhục tư tiết	t		4	
今夜	kim dạ	t		3	
１９２９年	1929 niên	t		3	
幼年	ấu niên	t		3	
昏	hôn	Tg		2	
１０分	10 phân	t		3	
产后	sản hậu	t		3	
岁尾	tuế vĩ	t		3	
周六	chu lục	t		3	
解放前	giải phóng tiền	t		3	
岁首	tuế thủ	t		3	
霎时	siếp thời	t		3	
２００２年	2002 niên	t		3	
战国	chiến quốc	t		3	
解放初	giải phóng sơ	t		3	
去年末	khứ niên mạt	t		3	
１９３５年	1935 niên	t		3	
６点	6 điểm	t		3	
４点	4 điểm	t		3	
每周一	mỗi chu nhất	t		3	
酒后	tửu hậu	t		3	
三十日	tam thập nhật	t		3	
下半时	hạ bán thời	t		3	
前段	tiền đoạn	t		3	
１５分	15 phân	t		3	
４５分	45 phân	t		3	
去冬	khứ đông	t		3	
１９６８年	1968 niên	t		3	
６月份	6 nguyệt phần	t		3	
盛夏	thịnh hạ	t		3	
秋日	thu nhật	t		3	
２００８年	2008 niên	t		3	
晚间	vãn gian	t		3	
１９３４年	1934 niên	t		3	
１９４６年	1946 niên	t		3	
正午	chính ngọ	t		2	
今春	kim xuân	t		3	
三十分	tam thập phần	t		3	
饭前	phạn tiền	t		3	
顷刻间	khoảnh khắc gian	t		3	
后天	hậu thiên	t		1	
上半叶	thượng bán diệp	t		3	
远古	viễn cổ	t		3	
假期	giả kỳ	t		3	
十一时	thập nhất thời	t		3	
淡季	đạm quý	t		3	
初冬	sơ đông	t		3	
十一日	thập nhất nhật	t		3	
１９２７年	1927 niên	t		3	
１５时	15 thời	t		3	
前周	tiền chu	t		3	
西周	tây chu	t		3	
一九九三年	nhất cửu cửu tam niên	t		3	
中秋	trung thu	t		1	
昨夜	tạc dạ	t		3	
下周	hạ chu	t		3	
早晚	tảo vãn	t		1	
明朝	minh triều	t		3	
雪后	tuyết hậu	t		3	
元年	nguyên niên	t		3	
上半时	thượng bán thời	t		3	
事前	sự tiền	t		3	
大年三十	đại niên tam thập	t		3	
夜里	dạ lý	t		3	
四点	tứ điểm	t		3	
暮	mộ	Tg		2	
其后	kỳ hậu	t		3	
隋朝	tuỳ triều	t		3	
大年夜	đại niên dạ	t		3	
九时	cửu thời	t		2	
４４分	44 phân	t		2	
十八时	thập bát thời	t		2	
入秋	nhập thu	t		1	
一九九九年	nhất cửu cửu cửu niên	t		2	
前夜	tiền dạ	t		2	
周四	chu tứ	t		2	
天明	thiên minh	t		1	
当下	đương hạ	t		1	
中秋节	trung thu tiết	t		2	
１９４０年	1940 niên	t		2	
１４５３年	1453 niên	t		2	
５点	5 điểm	t		2	
金秋	kim thu	t		2	
９点钟	9 điểm chung	t		2	
月底	nguyệt để	t		2	
二十九日	nhị thập cửu nhật	t		2	
开春	khai xuân	t		2	
课外	khoá ngoại	t		2	
危险期	nguy hiểm kỳ	t		2	
刹那间	sát na gian	t		2	
１９２６年	1926 niên	t		2	
六时	lục thời	t		2	
会前	hội tiền	t		2	
孕期	dựng kỳ	t		2	
转眼间	chuyển nhãn gian	t		2	
翌日	dực nhật	t		2	
８点	8 điểm	t		2	
初叶	sơ diệp	t		2	
上星期	thượng tinh kỳ	t		2	
１９６７年	1967 niên	t		2	
前天	tiền thiên	t		2	
汉代	hán đại	t		2	
下月	hạ nguyệt	t		2	
八时	bát thời	t		2	
宋代	tống đại	t		2	
秋后	thu hậu	t		2	
清早	thanh tảo	t		2	
现时	hiện thời	t		2	
一九八六年	nhất cửu bát lục niên	t		2	
十时	thập thời	t		2	
预产期	dự sản kỳ	t		1	
冷天	lãnh thiên	t		2	
深冬	thâm đông	t		2	
２０１５年	2015 niên	t		2	
中下旬	trung hạ tuần	t		2	
往后	vãng hậu	t		2	
一夜间	nhất dạ gian	t		2	
国庆节	quốc khánh tiết	t		2	
９点	9 điểm	t		2	
暮秋	mộ thu	t		2	
拂晓	phất hiểu	t		2	
八九点钟	bát cửu điểm chung	t		2	
夜深	dạ thâm	t		2	
１１点	11 điểm	t		2	
世纪末	thế kỷ mạt	t		2	
１６时	16 thời	t		2	
四季度	tứ quý độ	t		2	
汛前	tấn tiền	t		2	
节后	tiết hậu	t		2	
零点	linh điểm	t		2	
雨季	vũ quý	t		2	
１９００年	1900 niên	t		2	
秦代	tần đại	t		2	
明末	minh mạt	t		2	
成熟期	thành thục kỳ	t		2	
１８４７年	1847 niên	t		2	
１９０２年	1902 niên	t		2	
１９０３年	1903 niên	t		2	
大年初二	đại niên sơ nhị	t		2	
中生代	trung sinh đại	t		2	
商代	thương đại	t		2	
次年	thứ niên	t		2	
五代	ngũ đại	t		2	
侏罗纪	chu la kỷ	t		1	
二○○三年	nhị ○○ tam niên	t		2	
７点钟	7 điểm chung	t		2	
暑期	thử kỳ	t		2	
下月初	hạ nguyệt sơ	t		2	
周一	chu nhất	t		2	
半年前	bán niên tiền	t		2	
初五	sơ ngũ	t		2	
２０１２年	2012 niên	t		2	
仲春	trọng xuân	t		1	
１９１２年	1912 niên	t		2	
小年	tiểu niên	t		2	
２０１１年	2011 niên	t		2	
２０２５年	2025 niên	t		2	
２０１７年	2017 niên	t		2	
正月初五	chính nguyệt sơ ngũ	t		2	
初六	sơ lục	t		2	
丑牛	sửu ngưu	t		2	
二十分	nhị thập phần	t		1	
一九一九年	nhất cửu nhất cửu niên	t		1	
元月份	nguyên nguyệt phần	t		1	
九七年	cửu thất niên	t		1	
产前	sản tiền	t		1	
产中	sản trung	t		1	
七一	thất nhất	t		1	
预备期	dự bị kỳ	t		1	
２３时	23 thời	t		1	
一九六二年	nhất cửu lục nhị niên	t		1	
休眠期	hưu miên kỳ	t		1	
须臾	tu du	t		1	
西晋	tây tấn	t		1	
１８７１年	1871 niên	t		1	
一瞬	nhất thuấn	t		1	
３３０年	330 niên	t		1	
４７６年	476 niên	t		1	
１５４１年	1541 niên	t		1	
１６０９年	1609 niên	t		1	
生长期	sinh trường kỳ	t		1	
婚后	hôn hậu	t		1	
一九五三年	nhất cửu ngũ tam niên	t		1	
一九八二年	nhất cửu bát nhị niên	t		1	
早先	tảo tiên	t		1	
十月份	thập nguyệt phần	t		1	
旧时	cựu thời	t		1	
一九六三年	nhất cửu lục tam niên	t		1	
二○○二年	nhị ○○ nhị niên	t		1	
七八点	thất bát điểm	t		1	
深秋	thâm thu	t		1	
８点钟	8 điểm chung	t		1	
忌日	kỵ nhật	t		1	
潜伏期	tiềm phục kỳ	t		1	
头天	đầu thiên	t		1	
一九八三年	nhất cửu bát tam niên	t		1	
１９１０年	1910 niên	t		1	
五卅	ngũ tạp	t		1	
１９４４年	1944 niên	t		1	
四十四分	tứ thập tứ phân	t		1	
二时	nhị thời	t		1	
三十三分	tam thập tam phần	t		1	
仲夏	trọng hạ	t		1	
翌年	dực niên	t		1	
１９时	19 thời	t		1	
中世纪	trung thế kỷ	t		1	
壮年	tráng niên	t		1	
星期三	tinh kỳ tam	t		1	
１９２１年	1921 niên	t		1	
母亲节	mẫu thân tiết	t		1	
午后	ngọ hậu	t		1	
１９２４年	1924 niên	t		1	
水晶节	thuỷ tinh tiết	t		1	
一九九六．四．五	nhất cửu cửu lục. tứ. ngũ	t		1	
１９９７·７	1997·7	t		1	
半夜	bán dạ	t		1	
唐代	đường đại	t		1	
初秋	sơ thu	t		1	
古今	cổ kim	t		1	
即日	tức nhật	t		1	
一九八七年	nhất cửu bát thất niên	t		1	
二三月	nhị tam nguyệt	t		1	
两三时	lưỡng tam thời	t		1	
四五时	tứ ngũ thời	t		1	
２８分	28 phân	t		1	
二月份	nhị nguyệt phần	t		1	
１９２０年	1920 niên	t		1	
腊八	lạp bát	t		1	
每周五	mỗi chu ngũ	t		1	
北宋	bắc tống	t		1	
南宋	nam tống	t		1	
十二时	thập nhị thời	t		1	
清末	thanh mạt	t		1	
民初	dân sơ	t		1	
去岁	khứ tuế	t		1	
端阳	đoan dương	t		1	
现（后现）代	hiện (hậu hiện) đại	t		1	
岁暮	tuế mộ	t		1	
那阵子	na trận tử	t		1	
二○○○年	nhị ○○○ niên	t		1	
７点	7 điểm	t		1	
两点	lưỡng điểm	t		1	
１８８８年	1888 niên	t		1	
１９１９年	1919 niên	t		1	
战时	chiến thời	t		1	
黄金时代	hoàng kim thời đại	t		1	
三点钟	tam điểm chung	t		1	
周三	chu tam	t		1	
大清早	đại thanh tảo	t		1	
一九四三年	nhất cửu tứ tam niên	t		1	
一九八五年	nhất cửu bát ngũ niên	t		1	
五十分	ngũ thập phần	t		1	
二十时	nhị thập thời	t		1	
１３８６年	1386 niên	t		1	
１８１３年	1813 niên	t		1	
１８９８年	1898 niên	t		1	
四时	tứ thời	t		1	
四五月份	tứ ngũ nguyệt phần	t		1	
一九七七年	nhất cửu thất thất niên	t		1	
一九一四年	nhất cửu nhất tứ niên	t		1	
后半期	hậu bán kỳ	t		1	
１３１３年	1313 niên	t		1	
１３７５年	1375 niên	t		1	
１３７０年	1370 niên	t		1	
１２点	12 điểm	t		1	
上年末	thượng niên mạt	t		1	
秋冬季	thu đông quý	t		1	
去秋	khứ thu	t		1	
２００３年	2003 niên	t		1	
三伏天	tam phục thiên	t		1	
三九天	tam cửu thiên	t		1	
上周四	thượng chu tứ	t		1	
四九	tứ cửu	t		1	
１６３４年	1634 niên	t		1	
一两点钟	nhất lưỡng điểm chung	t		1	
大前年	đại tiền niên	t		1	
寒武纪	hàn võ kỷ	t		1	
一二·九	nhất nhị·cửu	t		1	
１４时	14 thời	t		1	
古时	cổ thời	t		1	
劳动节	lao động tiết	t		1	
一九九○年	nhất cửu cửu ○ niên	t		1	
四十五分	tứ thập ngũ phân	t		1	
２２１年	221 niên	t		1	
明洪武三年	minh hồng vũ tam niên	t		1	
北汉	bắc hán	t		1	
４点钟	4 điểm chung	t		1	
５点钟	5 điểm chung	t		1	
本周末	bản chu mạt	t		1	
九十月份	cửu thập nguyệt phần	t		1	
小寒	tiểu hàn	t		1	
一九四○年	nhất cửu tứ ○ niên	t		1	
唐朝	đường triều	t		1	
夏商周	hạ thương chu	t		1	
转瞬	chuyển thuấn	t		1	
晨昏	thần hôn	t		1	
１７１３年	1713 niên	t		1	
１９２２年	1922 niên	t		1	
秋夜	thu dạ	t		1	
１８４５年	1845 niên	t		1	
隋唐	tuỳ đường	t		1	
１９１６年	1916 niên	t		1	
一清早	nhất thanh tảo	t		1	
１９０８年	1908 niên	t		1	
每周六	mỗi chu lục	t		1	
五六月份	ngũ lục nguyệt phần	t		1	
王年	vương niên	t		1	
星期五	tinh kỳ ngũ	t		1	
初时	sơ thời	t		1	
１７８９年	1789 niên	t		1	
１９３３年	1933 niên	t		1	
腊月二十八	lạp nguyệt nhị thập bát	t		1	
下回	hạ hồi	t		1	
２００５年	2005 niên	t		1	
术后	thuật hậu	t		1	
下周三	hạ chu tam	t		1	
隋	tuỳ	Tg		1	
斋日	trai nhật	t		1	
２００４年	2004 niên	t		1	
１点钟	1 điểm chung	t		1	
腊月十六	lạp nguyệt thập lục	t		1	
日内	nhật nội	t		1	
三时	tam thời	t		1	
２３分	23 phân	t		1	
商朝	thương triều	t		1	
交货期	giao hoá kỳ	t		1	
行前	hành tiền	t		1	
期末	kỳ mạt	t		1	
１８９４年	1894 niên	t		1	
２０分	20 phân	t		1	
一九六八年	nhất cửu lục bát niên	t		1	
二三月份	nhị tam nguyệt phần	t		1	
２３００年	2300 niên	t		1	
一八四八年	nhất bát tứ bát niên	t		1	
六七月	lục thất nguyệt	t		1	
１０点	10 điểm	t		1	
１９１３年	1913 niên	t		1	
四点半	tứ điểm bán	t		1	
八点半	bát điểm bán	t		1	
星期一	tinh kỳ nhất	t		1	
星期四	tinh kỳ tứ	t		1	
去夏	khứ hạ	t		1	
下年	hạ niên	t		1	
１９１７年	1917 niên	t		1	
今夏	kim hạ	t		1	
来时	lai thời	t		1	
初春	sơ xuân	t		1	
丁丑	đinh sửu	t		1	
上半期	thượng bán kỳ	t		1	
八点钟	bát điểm chung	t		1	
腊月廿九	lạp nguyệt nhập cửu	t		1	
正月初七	chính nguyệt sơ thất	t		1	
西楚	tây sở	t		1	
无霜期	vô sương kỳ	t		1	
暮春	mộ xuân	t		1	
冬至	đông chí	t		1	
宋朝	tống triều	t		1	
现时代	hiện thời đại	t		1	
一整天	nhất chỉnh thiên	t		1	
六朝	lục triều	t		1	
０５分	05 phân	t		1	
一九六五年	nhất cửu lục ngũ niên	t		1	
先秦	tiên tần	t		1	
晌	hưởng	Tg		1	
后晌	hậu hưởng	t		1	
年莫	niên mạc	t		1	
民国元年	dân quốc nguyên niên	t		1	
今生	kim sinh	t		1	
岁初	tuế sơ	t		1	
１８６９年	1869 niên	t		1	
４８分	48 phân	t		1	
五六点	ngũ lục điểm	t		1	
２０３０年	2030 niên	t		1	
６２２年	622 niên	t		1	
复活节	phục hoạt tiết	t		1	
宰牲节	tể sinh tiết	t		1	
半年	bán niên	t		1	
零时	linh thời	t		1	
大年三十儿	đại niên tam thập nhi	t		1	
前半年	tiền bán niên	t		1	
３点	3 điểm	t		1	
妇女节	phụ nữ tiết	t		1	
东汉	đông hán	t		1	
１４分	14 phân	t		1	
一月份	nhất nguyệt phần	t		1	
旦夕	đán tịch	t		1	
下周一	hạ chu nhất	t		1	
腊月廿一	lạp nguyệt nhập nhất	t		1	
六点	lục điểm	t		1	
１９１４年	1914 niên	t		1	
１９９７．８．１２	1997.8.12	t		1	
丁丑年	đinh sửu niên	t		1	
初十	sơ thập	t		1	
正月十四	chính nguyệt thập tứ	t		1	
夜半	dạ bán	t		1	
课间	khoá gian	t		1	
１８７５年	1875 niên	t		1	
今儿	kim nhi	t		1	
年尾	niên vĩ	t		1	
刹那	sát na	t		1	
现如今	hiện như kim	t		1	
灯节	đăng tiết	t		1	
虎岁	hổ tuế	t		1	
３９分	39 phân	t		1	
十四时	thập tứ thời	t		1	
二十八分	nhị thập bát phân	t		1	
四月份	tứ nguyệt phần	t		1	
中古	trung cổ	t		1	
一季度	nhất quý độ	t		1	
年初三	niên sơ tam	t		1	
年初九	niên sơ cửu	t		1	
初八	sơ bát	t		1	
初七	sơ thất	t		1	
年初二	niên sơ nhị	t		1	
