昨晚	tạc vãn	t		777	
三年	tam niên	t		773	
5日	5 nhật	t		771	
1月5日	1 nguyệt 5 nhật	t		738	
1月2日	1 nguyệt 2 nhật	t		737	
1月3日	1 nguyệt 3 nhật	t		733	
1月16日	1 nguyệt 16 nhật	t		707	
1月11日	1 nguyệt 11 nhật	t		707	
12月	12 nguyệt	t		703	
2008年	2008 niên	t		681	
2009年	2009 niên	t		669	
10年	10 niên	t		664	
1月15日	1 nguyệt 15 nhật	t		660	
1月12日	1 nguyệt 12 nhật	t		656	
15日	15 nhật	t		643	
明天	minh thiên	t		640	
节假日	tiết giả nhật	t		639	
朝	triều	tg		638	
唐	đường	tg		626	
5年	5 niên	t		622	
4日	4 nhật	t		596	
11月	11 nguyệt	t		594	
3年	3 niên	t		571	
2006年	2006 niên	t		545	
1月4日	1 nguyệt 4 nhật	t		534	
2007年	2007 niên	t		530	
冬天	đông thiên	t		525	
3日	3 nhật	t		519	
周末	chu mạt	t		512	
2005年	2005 niên	t		500	
古代	cổ đại	t		491	
明年	minh niên	t		477	
2013年12月31日	2013 niên 12 nguyệt 31 nhật	t		474	
2004年	2004 niên	t		471	
假期	giả kỳ	t		465	
白天	bạch thiên	t		461	
20年	20 niên	t		457	
今	kim	tg		454	
早晨	tảo thần	t		444	
上周	thượng chu	t		431	
将来	tương lai	t		425	
吴	ngô	tg		425	
古	cổ	tg		423	
2003年	2003 niên	t		409	
2014年1月1日	2014 niên 1 nguyệt 1 nhật	t		401	
1日	1 nhật	t		400	
汉	hán	tg		400	
上半年	thượng bán niên	t		392	
宋	tống	tg		387	
2日	2 nhật	t		386	
2013年12月	2013 niên 12 nguyệt	t		385	
夜	dạ	tg		385	
年初	niên sơ	t		385	
9时	9 thời	t		376	
上月	thượng nguyệt	t		369	
周五	chu ngũ	t		368	
1月	1 nguyệt	t		357	
2000年	2000 niên	t		358	
新春	tân xuân	t		351	
年终	niên chung	t		346	
2015年	2015 niên	t		346	
9月	9 nguyệt	t		344	
12月31日	12 nguyệt 31 nhật	t		343	
当初	đương sơ	t		341	
3个月	3 cá nguyệt	t		339	
10月	10 nguyệt	t		337	
月初	nguyệt sơ	t		327	
本周	bản chu	t		319	
清晨	thanh thần	t		318	
冬	đông	tg		317	
中旬	trung tuần	t		316	
五年	ngũ niên	t		314	
30日	30 nhật	t		313	
下半年	hạ bán niên	t		310	
郑	trịnh	tg		301	
4年	4 niên	t		297	
2001年	2001 niên	t		297	
7月	7 nguyệt	t		297	
傍晚	bàng vãn	t		287	
当代	đương đại	t		287	
期末	kỳ mạt	t		284	
16日	16 nhật	t		283	
8时	8 thời	t		280	
7年	7 niên	t		276	
次日	thứ nhật	t		275	
晚间	vãn gian	t		275	
8年	8 niên	t		264	
寒假	hàn giả	t		264	
8月	8 nguyệt	t		263	
2013年12月30日	2013 niên 12 nguyệt 30 nhật	t		262	
周一	chu nhất	t		261	
深夜	thâm dạ	t		260	
5月	5 nguyệt	t		259	
1年	1 niên	t		253	
2013年9月	2013 niên 9 nguyệt	t		251	
10时	10 thời	t		249	
童年	đồng niên	t		248	
2002年	2002 niên	t		245	
昨	tạc	tg		242	
婚后	hôn hậu	t		242	
3月	3 nguyệt	t		240	
11时	11 thời	t		240	
春	xuân	tg		239	
生前	sinh tiền	t		236	
12月30日	12 nguyệt 30 nhật	t		233	
30年	30 niên	t		229	
4月	4 nguyệt	t		228	
秦	tần	tg		225	
近年	cận niên	t		224	
晨	thần	tg		223	
三个月	tam cá nguyệt	t		222	
1999年	1999 niên	t		222	
年前	niên tiền	t		219	
6月	6 nguyệt	t		218	
夏	hạ	tg		218	
7时	7 thời	t		217	
春天	xuân thiên	t		216	
2020年	2020 niên	t		216	
6年	6 niên	t		215	
周三	chu tam	t		213	
昔日	tích nhật	t		213	
岁末	tuế mạt	t		212	
战后	chiến hậu	t		212	
2年	2 niên	t		212	
四年	tứ niên	t		207	
5时	5 thời	t		207	
12年	12 niên	t		204	
年末	niên mạt	t		202	
2013年11月	2013 niên 11 nguyệt	t		202	
2013年7月	2013 niên 7 nguyệt	t		199	
80年代	80 niên đại	t		199	
6时	6 thời	t		197	
千年	thiên niên	t		194	
2013年8月	2013 niên 8 nguyệt	t		193	
3时	3 thời	t		193	
2时	2 thời	t		188	
酒后	tửu hậu	t		186	
2013年10月	2013 niên 10 nguyệt	t		185	
上个月	thượng cá nguyệt	t		185	
2017年	2017 niên	t		179	
1990年	1990 niên	t		178	
15年	15 niên	t		177	
当今	đương kim	t		176	
2013年初	2013 niên sơ	t		175	
下旬	hạ tuần	t		175	
眼下	nhãn hạ	t		174	
1997年	1997 niên	t		173	
早年	tảo niên	t		173	
圣诞	thánh đản	t		171	
29日	29 nhật	t		169	
魏	ngụy	tg		167	
一日	nhất nhật	t		167	
今晚	kim vãn	t		165	
90年代	90 niên đại	t		166	
一会	nhất hội	t		164	
6个月	6 cá nguyệt	t		163	
2月	2 nguyệt	t		161	
刚才	cương tài	t		160	
2013年12月29日	2013 niên 12 nguyệt 29 nhật	t		158	
第一年	đệ nhất niên	t		156	
4时	4 thời	t		156	
前段	tiền đoạn	t		155	
28日	28 nhật	t		153	
2013年3月	2013 niên 3 nguyệt	t		153	
1998年	1998 niên	t		151	
晚年	vãn niên	t		150	
五一	ngũ nhất	t		44	
夏季	hạ quý	t		147	
腊月	lạp nguyệt	t		147	
大年初一	đại niên sơ nhất	t		147	
4个月	4 cá nguyệt	t		145	
2013年5月	2013 niên 5 nguyệt	t		145	
1月31日	1 nguyệt 31 nhật	t		144	
秋	thu	tg		143	
1月17日	1 nguyệt 17 nhật	t		141	
12时	12 thời	t		141	
31日	31 nhật	t		139	
婚前	hôn tiền	t		139	
饭后	phạn hậu	t		139	
先前	tiên tiền	t		138	
2014年1月	2014 niên 1 nguyệt	t		138	
2013年6月	2013 niên 6 nguyệt	t		138	
上次	thượng thứ	t		136	
下次	hạ thứ	t		135	
12月28日	12 nguyệt 28 nhật	t		134	
八一	bát nhất	t		80	
经期	kinh kỳ	t		134	
２０１３年	2013 niên	t		133	
腊八	lạp bát	t		131	
元年	nguyên niên	t		130	
2013年1月	2013 niên 1 nguyệt	t		129	
9年	9 niên	t		128	
一年中	nhất niên trung	t		128	
清代	thanh đại	t		128	
12月26日	12 nguyệt 26 nhật	t		127	
前年	tiền niên	t		127	
2014年1月8日	2014 niên 1 nguyệt 8 nhật	t		127	
60年代	60 niên đại	t		126	
1992年	1992 niên	t		125	
2013年12月26日	2013 niên 12 nguyệt 26 nhật	t		125	
1986年	1986 niên	t		125	
13年	13 niên	t		124	
近些年	cận ta niên	t		124	
18日	18 nhật	t		122	
1993年	1993 niên	t		122	
一分	nhất phân	t		120	
12月29日	12 nguyệt 29 nhật	t		120	
从前	tòng tiền	t		120	
2014年1月6日	2014 niên 1 nguyệt 6 nhật	t		120	
70年代	70 niên đại	t		119	
半夜	bán dạ	t		118	
夜里	dạ lý	t		117	
2016年	2016 niên	t		117	
3年前	3 niên tiền	t		117	
圣诞节	thánh đản tiết	t		115	
14年	14 niên	t		115	
1995年	1995 niên	t		113	
17日	17 nhật	t		113	
1985年	1985 niên	t		113	
20日	20 nhật	t		112	
2月6日	2 nguyệt 6 nhật	t		109	
往常	vãng thường	t		108	
次年	thứ niên	t		107	
1980年	1980 niên	t		106	
今冬	kim đông	t		106	
周六	chu lục	t		106	
10年前	10 niên tiền	t		106	
1983年	1983 niên	t		106	
1时	1 thời	t		105	
2012年8月	2012 niên 8 nguyệt	t		105	
中秋	trung thu	t		105	
1996年	1996 niên	t		104	
1987年	1987 niên	t		102	
春季	xuân quý	t		103	
明代	minh đại	t		103	
2013年12月28日	2013 niên 12 nguyệt 28 nhật	t		102	
2月24日	2 nguyệt 24 nhật	t		102	
2012年9月	2012 niên 9 nguyệt	t		102	
1月18日	1 nguyệt 18 nhật	t		101	
2014年1月3日	2014 niên 1 nguyệt 3 nhật	t		100	
1991年	1991 niên	t		99	
秋季	thu quý	t		98	
1个月	1 cá nguyệt	t		98	
星期五	tinh kỳ ngũ	t		98	
上旬	thượng tuần	t		97	
2012年12月	2012 niên 12 nguyệt	t		97	
2013年4月	2013 niên 4 nguyệt	t		97	
元月	nguyên nguyệt	t		96	
四个月	tứ cá nguyệt	t		96	
正月	chính nguyệt	t		96	
明日	minh nhật	t		96	
1994年	1994 niên	t		95	
术后	thuật hậu	t		95	
26日	26 nhật	t		95	
1月23日	1 nguyệt 23 nhật	t		95	
事前	sự tiền	t		93	
12月20日	12 nguyệt 20 nhật	t		91	
27日	27 nhật	t		90	
初六	sơ lục	t		90	
今晨	kim thần	t		89	
周四	chu tứ	t		89	
2013年12月23日	2013 niên 12 nguyệt 23 nhật	t		89	
2014年1月7日	2014 niên 1 nguyệt 7 nhật	t		88	
1988年	1988 niên	t		88	
1月28日	1 nguyệt 28 nhật	t		88	
晚期	vãn kỳ	t		88	
1982年	1982 niên	t		88	
1月20日	1 nguyệt 20 nhật	t		87	
25日	25 nhật	t		87	
甲午年	giáp ngọ niên	t		87	
1961年	1961 niên	t		87	
周二	chu nhị	t		85	
半月	bán nguyệt	t		85	
明清	minh thanh	t		85	
秋冬	thu đông	t		85	
19日	19 nhật	t		85	
2012年11月	2012 niên 11 nguyệt	t		85	
1958年	1958 niên	t		85	
午后	ngọ hậu	t		84	
汉代	hán đại	t		84	
北宋	bắc tống	t		84	
1973年	1973 niên	t		82	
下周	hạ chu	t		82	
初七	sơ thất	t		82	
复活节	phục hoạt tiết	t		82	
50年	50 niên	t		81	
2012年6月	2012 niên 6 nguyệt	t		81	
23日	23 nhật	t		81	
国庆节	quốc khánh tiết	t		81	
17年	17 niên	t		81	
大寒	đại hàn	t		80	
14时	14 thời	t		80	
2014年1月2日	2014 niên 1 nguyệt 2 nhật	t		80	
2013年11	2013 niên 11	t		79	
唐朝	đường triều	t		79	
50年代	50 niên đại	t		79	
1月27日	1 nguyệt 27 nhật	t		78	
六年	lục niên	t		78	
2个月	2 cá nguyệt	t		78	
二年	nhị niên	t		78	
黎明	lê minh	t		78	
昼	trú	tg		77	
现阶段	hiện giai đoạn	t		76	
1957年	1957 niên	t		76	
2011年3月	2011 niên 3 nguyệt	t		76	
1979年	1979 niên	t		75	
2013年12月25日	2013 niên 12 nguyệt 25 nhật	t		75	
12月27日	12 nguyệt 27 nhật	t		75	
15秒	15 miểu	t		75	
正月初一	chính nguyệt sơ nhất	t		75	
周日	chu nhật	t		74	
一早	nhất tảo	t		74	
2013年1	2013 niên 1	t		74	
8个月	8 cá nguyệt	t		74	
5个月	5 cá nguyệt	t		73	
2012年5月	2012 niên 5 nguyệt	t		73	
3分	3 phân	t		73	
近代	cận đại	t		73	
1月30日	1 nguyệt 30 nhật	t		73	
60分	60 phân	t		73	
12月25日	12 nguyệt 25 nhật	t		72	
2014年1月14日	2014 niên 1 nguyệt 14 nhật	t		72	
16时	16 thời	t		71	
2013年2月	2013 niên 2 nguyệt	t		71	
宋代	tống đại	t		70	
除夕夜	trừ tịch dạ	t		71	
12月23日	12 nguyệt 23 nhật	t		71	
2013年12月27日	2013 niên 12 nguyệt 27 nhật	t		71	
21日	21 nhật	t		71	
9个月	9 cá nguyệt	t		70	
13时	13 thời	t		70	
1981年	1981 niên	t		70	
二十年代	nhị thập niên đại	t		70	
1951年	1951 niên	t		69	
1月24日	1 nguyệt 24 nhật	t		69	
1978年	1978 niên	t		69	
往后	vãng hậu	t		69	
100分	100 phân	t		68	
八年	bát niên	t		67	
西汉	tây hán	t		68	
2月1日	2 nguyệt 1 nhật	t		68	
2014年1月9日	2014 niên 1 nguyệt 9 nhật	t		68	
40年	40 niên	t		67	
2月2日	2 nguyệt 2 nhật	t		67	
22日	22 nhật	t		67	
1975年	1975 niên	t		67	
清末	thanh mạt	t		67	
17时	17 thời	t		67	
1月29日	1 nguyệt 29 nhật	t		67	
25年	25 niên	t		66	
甲午	giáp ngọ	t		66	
前夜	tiền dạ	t		65	
2012年3月	2012 niên 3 nguyệt	t		65	
2013年12月份	2013 niên 12 nguyệt phần	t		65	
七年	thất niên	t		64	
2013年12	2013 niên 12	t		64	
18时	18 thời	t		63	
1977年	1977 niên	t		63	
1984年	1984 niên	t		63	
2012年7月	2012 niên 7 nguyệt	t		62	
24日	24 nhật	t		62	
1月26日	1 nguyệt 26 nhật	t		62	
26年	26 niên	t		62	
2012年10月	2012 niên 10 nguyệt	t		62	
3月1日	3 nguyệt 1 nhật	t		61	
19时	19 thời	t		61	
24时	24 thời	t		61	
2013年12月20日	2013 niên 12 nguyệt 20 nhật	t		61	
一月	nhất nguyệt	t		60	
9时30分	9 thời 30 phân	t		60	
2013年12月18日	2013 niên 12 nguyệt 18 nhật	t		60	
两日	lưỡng nhật	t		60	
20年前	20 niên tiền	t		60	
1966年	1966 niên	t		60	
清明节	thanh minh tiết	t		59	
2013年末	2013 niên mạt	t		59	
现今	hiện kim	t		59	
1989年	1989 niên	t		59	
18年	18 niên	t		58	
5年前	5 niên tiền	t		59	
午夜	ngọ dạ	t		58	
上周六	thượng chu lục	t		58	
六个月	lục cá nguyệt	t		58	
1949年	1949 niên	t		58	
2014年1月4日	2014 niên 1 nguyệt 4 nhật	t		58	
5分	5 phân	t		58	
小寒	tiểu hàn	t		58	
２０１４年	2014 niên	t		57	
1971年	1971 niên	t		57	
2分	2 phân	t		57	
三年前	tam niên tiền	t		57	
7时30分	7 thời 30 phân	t		57	
零时	linh thời	t		57	
前些年	tiền ta niên	t		57	
2014年1月31日	2014 niên 1 nguyệt 31 nhật	t		57	
1965年	1965 niên	t		57	
18个月	18 cá nguyệt	t		57	
11年	11 niên	t		56	
15时	15 thời	t		56	
1937年	1937 niên	t		56	
产后	sản hậu	t		56	
2010年6月	2010 niên 6 nguyệt	t		56	
明朝	minh triều	t		56	
1962年	1962 niên	t		56	
2014年1月10日	2014 niên 1 nguyệt 10 nhật	t		56	
劳动节	lao động tiết	t		55	
暑期	thử kỳ	t		55	
东汉	đông hán	t		55	
战时	chiến thời	t		55	
中秋节	trung thu tiết	t		54	
12月24日	12 nguyệt 24 nhật	t		54	
1974年	1974 niên	t		53	
1963年	1963 niên	t		52	
2018年	2018 niên	t		52	
2月14日	2 nguyệt 14 nhật	t		52	
明治	minh trị	t		52	
1969年	1969 niên	t		52	
2014年初	2014 niên sơ	t		51	
1948年	1948 niên	t		51	
情人节	tình nhân tiết	t		51	
11个月	11 cá nguyệt	t		51	
24年	24 niên	t		51	
1954年	1954 niên	t		51	
楚	sở	tg		51	
初八	sơ bát	t		51	
2014年1月12日	2014 niên 1 nguyệt 12 nhật	t		51	
2013年前	2013 niên tiền	t		50	
会前	hội tiền	t		50	
大年三十	đại niên tam thập	t		50	
星期六	tinh kỳ lục	t		49	
2013年10	2013 niên 10	t		49	
2013年11月29日	2013 niên 11 nguyệt 29 nhật	t		49	
2011年11月	2011 niên 11 nguyệt	t		49	
2011年6月	2011 niên 6 nguyệt	t		49	
2014年1月13日	2014 niên 1 nguyệt 13 nhật	t		49	
12月19日	12 nguyệt 19 nhật	t		48	
一瞬间	nhất thuấn gian	t		48	
秋天	thu thiên	t		48	
7个月	7 cá nguyệt	t		48	
2013年12月9日	2013 niên 12 nguyệt 9 nhật	t		47	
1955年	1955 niên	t		47	
2011年5月	2011 niên 5 nguyệt	t		47	
60年	60 niên	t		47	
三分	tam phần	t		47	
8时30分	8 thời 30 phân	t		47	
1分	1 phân	t		47	
30年前	30 niên tiền	t		47	
12个月	12 cá nguyệt	t		46	
孕期	dựng kỳ	t		46	
7月1日	7 nguyệt 1 nhật	t		46	
暑假	thử giả	t		46	
2013年12月19日	2013 niên 12 nguyệt 19 nhật	t		46	
2013年中	2013 niên trung	t		46	
1967年	1967 niên	t		46	
1964年	1964 niên	t		46	
一秒	nhất miểu	t		45	
2011年12月	2011 niên 12 nguyệt	t		45	
2012年4月	2012 niên 4 nguyệt	t		45	
1960年	1960 niên	t		45	
30年代	30 niên đại	t		45	
2014年1月16日	2014 niên 1 nguyệt 16 nhật	t		45	
腊月二十八	lạp nguyệt nhị thập bát	t		45	
10时30分	10 thời 30 phân	t		44	
90分	90 phân	t		44	
大年初二	đại niên sơ nhị	t		44	
11月22日	11 nguyệt 22 nhật	t		44	
2014年1月11日	2014 niên 1 nguyệt 11 nhật	t		44	
14个月	14 cá nguyệt	t		44	
2012年2月	2012 niên 2 nguyệt	t		44	
1959年	1959 niên	t		44	
50分	50 phân	t		44	
710年	710 niên	t		44	
11月21日	11 nguyệt 21 nhật	t		43	
12月22日	12 nguyệt 22 nhật	t		43	
12月10日	12 nguyệt 10 nhật	t		43	
22时	22 thời	t		43	
2时30分	2 thời 30 phân	t		43	
2013年12月24日	2013 niên 12 nguyệt 24 nhật	t		43	
2月15日	2 nguyệt 15 nhật	t		43	
去年年初	khứ niên niên sơ	t		43	
片刻	phiến khắc	t		43	
1950年	1950 niên	t		43	
五月	ngũ nguyệt	t		43	
2月10日	2 nguyệt 10 nhật	t		42	
正月十五	chính nguyệt thập ngũ	t		42	
双休日	song hưu nhật	t		42	
20时	20 thời	t		42	
期中	kỳ trung	t		42	
2013年前11	2013 niên tiền 11	t		41	
2013年1月1日	2013 niên 1 nguyệt 1 nhật	t		41	
雨季	vũ quý	t		41	
4年前	4 niên tiền	t		40	
2013年12月初	2013 niên 12 nguyệt sơ	t		40	
10个月	10 cá nguyệt	t		40	
12月16日	12 nguyệt 16 nhật	t		39	
12月15日	12 nguyệt 15 nhật	t		39	
2011年4月	2011 niên 4 nguyệt	t		39	
12月2日	12 nguyệt 2 nhật	t		39	
38年	38 niên	t		39	
春节时	xuân tiết thời	t		39	
2010年12月	2010 niên 12 nguyệt	t		39	
初四	sơ tứ	t		39	
上周日	thượng chu nhật	t		38	
55分	55 phân	t		38	
2030年	2030 niên	t		38	
2月5日	2 nguyệt 5 nhật	t		38	
1907年	1907 niên	t		37	
隆冬	long đông	t		37	
100年	100 niên	t		37	
110分	110 phân	t		37	
初九	sơ cửu	t		37	
6分	6 phân	t		36	
9月8日	9 nguyệt 8 nhật	t		36	
十五年	thập ngũ niên	t		36	
1945年	1945 niên	t		36	
1895年	1895 niên	t		36	
4月8日	4 nguyệt 8 nhật	t		36	
12分	12 phân	t		35	
1月25日	1 nguyệt 25 nhật	t		35	
12月11日	12 nguyệt 11 nhật	t		35	
青春期	thanh xuân kỳ	t		34	
七八年	thất bát niên	t		35	
1976年	1976 niên	t		35	
2013年11月22日	2013 niên 11 nguyệt 22 nhật	t		35	
1928年	1928 niên	t		35	
12月13日	12 nguyệt 13 nhật	t		34	
去年年末	khứ niên niên mạt	t		34	
2013年10月31日	2013 niên 10 nguyệt 31 nhật	t		34	
2013年12月16日	2013 niên 12 nguyệt 16 nhật	t		34	
30秒	30 miểu	t		34	
而今	nhi kim	t		34	
2013年12月5日	2013 niên 12 nguyệt 5 nhật	t		34	
1月21日	1 nguyệt 21 nhật	t		34	
五年前	ngũ niên tiền	t		34	
1925年	1925 niên	t		34	
１４日	14 nhật	t		34	
12月9日	12 nguyệt 9 nhật	t		33	
2013年9	2013 niên 9	t		33	
2011年9月	2011 niên 9 nguyệt	t		33	
2013年12月13日	2013 niên 12 nguyệt 13 nhật	t		33	
10分	10 phân	t		33	
1931年	1931 niên	t		33	
2013年12月2日	2013 niên 12 nguyệt 2 nhật	t		33	
战前	chiến tiền	t		33	
7年前	7 niên tiền	t		33	
29年	29 niên	t		33	
先秦	tiên tần	t		33	
16个月	16 cá nguyệt	t		33	
公元前	công nguyên tiền	t		33	
105分	105 phân	t		33	
昨天一早	tạc thiên nhất tảo	t		32	
35年	35 niên	t		32	
16年	16 niên	t		32	
2013年11月26日	2013 niên 11 nguyệt 26 nhật	t		32	
1月19日	1 nguyệt 19 nhật	t		32	
2014马年	2014 mã niên	t		32	
孕前	dựng tiền	t		32	
元代	nguyên đại	t		32	
2014年1月15日	2014 niên 1 nguyệt 15 nhật	t		32	
翌日	dực nhật	t		32	
2013年7月16日	2013 niên 7 nguyệt 16 nhật	t		32	
2014年2月	2014 niên 2 nguyệt	t		32	
95分	95 phân	t		32	
2013年11月14日	2013 niên 11 nguyệt 14 nhật	t		32	
２０１２年	2012 niên	t		31	
2025年	2025 niên	t		31	
2013年12月14日	2013 niên 12 nguyệt 14 nhật	t		31	
21时	21 thời	t		31	
1932年	1932 niên	t		31	
11时30分	11 thời 30 phân	t		31	
20分	20 phân	t		31	
12月14日	12 nguyệt 14 nhật	t		31	
1月22日	1 nguyệt 22 nhật	t		31	
12年前	12 niên tiền	t		31	
2月4日	2 nguyệt 4 nhật	t		31	
元宵节	nguyên tiêu tiết	t		31	
30分	30 phân	t		30	
五六年	ngũ lục niên	t		30	
9月4日	9 nguyệt 4 nhật	t		30	
4月1日	4 nguyệt 1 nhật	t		30	
星期一	tinh kỳ nhất	t		30	
12月4日	12 nguyệt 4 nhật	t		30	
400年前	400 niên tiền	t		30	
9分	9 phân	t		30	
1933年	1933 niên	t		30	
2012年1月	2012 niên 1 nguyệt	t		30	
2024年	2024 niên	t		30	
2014年1月5日	2014 niên 1 nguyệt 5 nhật	t		30	
７日	7 nhật	t		30	
1907年11月19日	1907 niên 11 nguyệt 19 nhật	t		30	
三日	tam nhật	t		29	
1914年	1914 niên	t		29	
1924年	1924 niên	t		29	
1936年	1936 niên	t		29	
1935年	1935 niên	t		29	
9点30分	9 điểm 30 phân	t		29	
27年	27 niên	t		29	
1947年	1947 niên	t		29	
明晚	minh vãn	t		29	
１３日	13 nhật	t		29	
８日	8 nhật	t		29	
12月18日	12 nguyệt 18 nhật	t		29	
1927年	1927 niên	t		29	
本世纪	bản thế kỷ	t		29	
６日	6 nhật	t		29	
2013年12月4日	2013 niên 12 nguyệt 4 nhật	t		28	
1970年	1970 niên	t		28	
2013年11月份	2013 niên 11 nguyệt phần	t		28	
1972年	1972 niên	t		28	
四月	tứ nguyệt	t		28	
400年	400 niên	t		28	
2013年11月20日	2013 niên 11 nguyệt 20 nhật	t		28	
花季	hoa quý	t		28	
西周	tây chu	t		28	
九年	cửu niên	t		28	
第三年	đệ tam niên	t		28	
星期日	tinh kỳ nhật	t		28	
22年	22 niên	t		28	
1941年	1941 niên	t		28	
1946年	1946 niên	t		28	
远古	viễn cổ	t		28	
10点20分	10 điểm 20 phân	t		28	
2013年11月28日	2013 niên 11 nguyệt 28 nhật	t		28	
七夕	thất tịch	t		28	
清早	thanh tảo	t		28	
１５日	15 nhật	t		28	
端午节	đoan ngọ tiết	t		27	
12月12日	12 nguyệt 12 nhật	t		27	
2月7日	2 nguyệt 7 nhật	t		27	
8月31日	8 nguyệt 31 nhật	t		27	
冬至	đông chí	t		27	
2005年12月	2005 niên 12 nguyệt	t		27	
11月28日	11 nguyệt 28 nhật	t		27	
12月3日	12 nguyệt 3 nhật	t		27	
1942年	1942 niên	t		27	
西晋	tây tấn	t		27	
1952年	1952 niên	t		27	
1923年	1923 niên	t		27	
2013年12月12日	2013 niên 12 nguyệt 12 nhật	t		27	
1884年	1884 niên	t		27	
6时55分	6 thời 55 phân	t		27	
今宵	kim tiêu	t		27	
2011年7月	2011 niên 7 nguyệt	t		26	
2014年12月	2014 niên 12 nguyệt	t		26	
2012年初	2012 niên sơ	t		26	
2011年8月	2011 niên 8 nguyệt	t		26	
45分	45 phân	t		26	
2013年12月15日	2013 niên 12 nguyệt 15 nhật	t		26	
2月8日	2 nguyệt 8 nhật	t		26	
百日	bách nhật	t		26	
300年	300 niên	t		26	
2013年3月份	2013 niên 3 nguyệt phần	t		26	
2013年8月9日	2013 niên 8 nguyệt 9 nhật	t		26	
2013年9月24日	2013 niên 9 nguyệt 24 nhật	t		26	
2022年	2022 niên	t		26	
八月	bát nguyệt	t		26	
10月25日	10 nguyệt 25 nhật	t		26	
1月9日零时	1 nguyệt 9 nhật linh thời	t		26	
隋	tuỳ	tg		25	
2013年12月31	2013 niên 12 nguyệt 31	t		25	
2013年12月17日	2013 niên 12 nguyệt 17 nhật	t		25	
8分	8 phân	t		25	
2014年中	2014 niên trung	t		25	
2012年12月4日	2012 niên 12 nguyệt 4 nhật	t		25	
8年前	8 niên tiền	t		25	
昨夜	tạc dạ	t		25	
午	ngọ	tg		25	
2008年7月	2008 niên 7 nguyệt	t		25	
2013年12月1日	2013 niên 12 nguyệt 1 nhật	t		25	
十点	thập điểm	t		25	
1956年	1956 niên	t		25	
1940年	1940 niên	t		25	
2004年8月	2004 niên 8 nguyệt	t		25	
5年5	5 niên 5	t		25	
2013年12月10日	2013 niên 12 nguyệt 10 nhật	t		25	
9时50分	9 thời 50 phân	t		25	
1922年	1922 niên	t		25	
１０日	10 nhật	t		25	
９日	9 nhật	t		25	
大年初一零时	đại niên sơ nhất linh thời	t		25	
15个月	15 cá nguyệt	t		24	
25分	25 phân	t		24	
32年	32 niên	t		24	
饭前	phạn tiền	t		24	
2010年4月	2010 niên 4 nguyệt	t		24	
14年前	14 niên tiền	t		24	
1904年	1904 niên	t		24	
12月1日	12 nguyệt 1 nhật	t		24	
未来三	vị lai tam	t		24	
今年年初	kim niên niên sơ	t		24	
1938年	1938 niên	t		24	
21时25分	21 thời 25 phân	t		24	
二时	nhị thời	t		24	
七日	thất nhật	t		24	
2月3日	2 nguyệt 3 nhật	t		24	
10月22日	10 nguyệt 22 nhật	t		24	
11月30日	11 nguyệt 30 nhật	t		24	
2010年5月	2010 niên 5 nguyệt	t		24	
10月31日	10 nguyệt 31 nhật	t		24	
2013年11月7日	2013 niên 11 nguyệt 7 nhật	t		24	
40年代	40 niên đại	t		24	
1点30分	1 điểm 30 phân	t		24	
三月	tam nguyệt	t		24	
商周	thương chu	t		24	
2013年8月13日	2013 niên 8 nguyệt 13 nhật	t		24	
１１日	11 nhật	t		24	
